,assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,1,0,10,1,13.8,260,0.04,0.11,0.07,0.34,26,0,0,2.7,5.0,2022-08-20,64,17,0,0,0,0,3,0,10867,1,2,1,8.0,6,-1535,990,2525,49,True,0,0,1,0.0410360991954803,66,MR,Leicester,Southampton,1,2,18226,2022,542374,0.0554517991840839,0,1,0,0.0410360991954803,0.0964879989624023,0.0554517991840839
1,0,0,7,0,24.9,260,0.18,0.42,0.24,0.85,35,1,0,3.9,4.0,2022-08-27,35,6,0,0,0,0,4,0,13392,0,1,2,10.0,1,1098,2758,1660,49,False,0,0,1,0.1054729968309402,32,Sub,Chelsea,Leicester,2,1,18235,2022,544518,0.4365000128746032,0,2,0,0.1054729968309402,0.6158570051193237,0.0932132005691528
2,0,0,5,0,0.0,260,0.0,0.0,0.0,0.0,92,0,0,0.2,2.0,2022-10-08,4,3,0,0,0,0,10,0,10743,0,1,2,0.0,1,-365,443,808,48,False,0,0,0,0.0,2,Sub,Bournemouth,Leicester,2,1,18293,2022,554084,0.0,0,0,0,0.0,0.0,0.0
3,0,0,3,0,0.6,260,0.0,0.05,0.05,0.14,117,0,0,2.0,1.0,2022-10-20,20,11,0,0,0,0,12,0,10260,0,0,2,18.0,1,-219,153,372,48,True,0,0,1,0.0671008974313736,18,Sub,Leicester,Leeds,2,0,18317,2022,557809,0.0,0,0,0,0.0671008974313736,0.0671008974313736,0.0
4,1,0,17,0,33.6,260,0.15,0.15,0.0,0.21,159,0,0,5.7,23.8,2022-11-12,22,19,0,0,0,0,16,0,9429,0,2,0,0.0,4,-193,111,304,47,False,0,0,0,0.0,17,Sub,West Ham,Leicester,0,2,18360,2022,564470,0.5848360061645508,1,3,0,0.0,0.5848360061645508,0.0
5,0,0,6,0,4.4,260,0.02,0.1,0.08,0.61,168,1,0,2.8,11.6,2022-12-26,73,15,0,0,0,0,17,0,9890,0,3,0,12.0,2,297,1030,733,47,True,0,0,1,0.0432768017053604,74,Sub,Leicester,Newcastle United,0,3,18369,2022,565517,0.0,0,0,0,0.0432768017053604,0.0432768017053604,0.0
6,0,0,13,0,43.3,260,0.15,0.15,0.0,1.63,174,2,0,5.8,10.6,2022-12-30,70,12,0,0,0,0,18,0,9828,1,1,2,4.0,2,-106,156,262,47,False,0,0,0,0.0,74,AMR,Liverpool,Leicester,2,1,18375,2022,566279,0.0907147973775863,0,3,0,0.0,0.2653360068798065,0.226282000541687
7,0,0,8,0,30.4,260,0.03,0.64,0.61,1.73,188,1,0,7.8,7.2,2023-01-03,90,9,0,0,0,0,19,0,9873,1,1,0,40.0,2,15,268,253,47,True,0,0,4,0.5853490233421326,90,AMR,Leicester,Fulham,0,1,18389,2022,566996,0.3367449939250946,0,2,0,0.5853490233421326,0.9399049878120422,0.0658534988760948
8,0,0,0,0,0.0,260,0.0,0.0,0.0,0.0,211,0,0,0.0,0.0,2023-02-04,0,2,0,0,0,0,22,0,8789,0,4,2,0.0,0,-425,29,454,47,False,0,0,0,0.0,16,Sub,Real Betis,Celta Vigo,3,4,19155,2022,573658,0.0,0,0,0,0.0,0.5775730013847351,0.5775730013847351
9,0,0,0,0,0.0,260,0.0,0.0,0.0,0.0,226,0,0,0.0,0.0,2023-02-11,0,18,0,0,0,0,23,0,8504,0,1,4,0.0,0,-284,0,284,47,True,0,0,1,0.4217680096626282,19,Sub,Almeria,Real Betis,2,3,19165,2022,574930,0.0,0,0,0,0.4217680096626282,0.4217680096626282,0.0
10,0,0,0,0,0.0,260,0.0,0.0,0.0,0.0,305,0,0,0.0,0.0,2023-04-15,0,13,0,0,0,0,31,0,7859,0,1,3,0.0,0,-22,0,22,47,False,0,1,3,0.921446979045868,90,AML,Real Betis,Espanyol,3,1,19243,2022,588707,0.1210089996457099,1,2,1,0.921446979045868,1.3751599788665771,0.3610410094261169
11,0,0,0,0,0.0,260,0.0,0.0,0.0,0.0,317,0,0,0.0,0.0,2023-04-22,0,20,0,0,0,0,32,0,7831,0,1,2,0.0,0,-27,0,27,47,True,0,0,6,0.2229649573564529,90,AML,Osasuna,Real Betis,3,2,19256,2022,589882,0.0,0,0,0,0.2229649573564529,0.3775796294212341,0.1672234535217285
12,0,0,0,0,0.0,260,0.0,0.0,0.0,0.0,323,0,0,0.0,0.0,2023-04-25,0,11,0,0,0,0,33,0,7818,0,1,1,0.0,0,-15,0,15,47,False,0,0,2,0.2140704542398452,90,FW,Real Betis,Real Sociedad,0,0,19264,2022,591508,0.0,0,0,0,0.2140704542398452,0.4350457787513733,0.220975324511528
13,0,0,0,0,0.0,260,0.0,0.0,0.0,0.0,358,0,0,0.0,0.0,2023-05-15,0,12,0,0,0,0,36,0,7751,0,3,0,0.0,0,-16,0,16,47,True,0,1,1,0.8148823976516724,90,AML,Real Betis,Rayo Vallecano,3,1,19295,2022,597599,0.409490019083023,0,1,1,0.8148823976516724,0.4343407154083252,0.0248506944626569
