,assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,24,1,5.1,477,0.01,0.05,0.04,0.28,20,0,0,4.4,17.2,2022-08-13,77,9,0,0,0,0,2,0,56591,1,0,0,22.0,6,-2975,2717,5692,45,True,0,0,1,0.014279999770224,80,DR,Wolverhampton Wanderers,Fulham,0,0,18216,2022,540616,0.0,0,0,0,0.014279999770224,0.4338189959526062,0.4195390045642853
1,0,0,13,0,8.8,477,0.03,0.06,0.03,1.68,29,1,0,4.5,20.4,2022-08-20,90,18,0,0,0,0,3,0,53189,1,0,1,16.0,2,-5440,2587,8027,45,False,0,0,2,0.0352632999420166,90,DC,Tottenham,Wolverhampton Wanderers,1,0,18222,2022,542137,0.0,0,0,0,0.0352632999420166,0.1806319952011108,0.1453689932823181
2,0,0,8,0,5.3,477,0.02,0.02,0.0,1.77,40,1,0,2.1,15.6,2022-08-28,90,15,0,0,0,0,4,0,50490,1,1,1,0.0,2,-4283,2472,6755,45,True,0,0,0,0.0,90,DL,Wolverhampton Wanderers,Newcastle United,1,1,18240,2022,545082,0.0,0,0,0,0.0,0.1277499943971634,0.1277499943971634
3,0,0,21,1,5.5,477,0.02,0.09,0.07,0.42,42,0,0,2.1,11.6,2022-08-31,90,3,0,0,0,0,5,0,57828,1,0,0,4.0,6,5526,10976,5450,44,False,0,0,1,0.0481871999800205,90,DL,Bournemouth,Wolverhampton Wanderers,0,0,18248,2022,546300,0.0,0,0,0,0.0481871999800205,0.2260199934244156,0.2260199934244156
4,0,0,23,1,4.1,477,0.03,0.06,0.03,1.2,60,0,0,2.0,12.6,2022-09-03,90,17,0,0,0,0,6,0,70205,1,0,1,3.0,5,9393,16063,6670,44,True,1,0,1,0.0243776999413967,90,DR,Wolverhampton Wanderers,Southampton,1,0,18256,2022,547184,0.0,0,0,0,0.0243776999413967,0.4575859904289245,0.4332079887390136
5,0,0,11,0,1.3,477,0.01,0.01,0.0,1.06,80,3,0,1.9,13.8,2022-09-17,90,13,0,0,0,0,8,0,76340,1,3,0,4.0,1,110,7358,7248,44,True,0,0,0,0.0,90,DR,Wolverhampton Wanderers,Manchester City,0,3,18274,2022,550428,0.0,0,0,0,0.0,0.0898061990737915,0.0898061990737915
6,0,0,14,0,15.5,477,0.05,0.07,0.02,0.92,90,2,0,4.0,15.4,2022-10-01,90,19,0,0,0,0,9,0,83095,1,0,2,9.0,1,5394,13621,8227,44,False,0,0,1,0.0228659007698297,90,DC,West Ham,Wolverhampton Wanderers,2,0,18291,2022,552624,0.0300198998302221,0,1,0,0.0228659007698297,0.1647740006446838,0.1419080048799514
7,0,0,7,0,2.3,477,0.01,0.04,0.03,1.81,94,2,0,1.9,13.2,2022-10-08,71,6,0,0,0,0,10,0,81483,1,0,3,3.0,1,-1697,6402,8099,44,False,0,0,1,0.0194968003779649,75,DL,Chelsea,Wolverhampton Wanderers,3,0,18295,2022,554169,0.0,0,0,0,0.0194968003779649,0.1626510024070739,0.1431549936532974
8,0,0,21,1,3.3,477,0.02,0.02,0.0,1.49,110,0,0,1.8,14.2,2022-10-15,90,16,0,0,0,0,11,0,110661,1,0,1,0.0,6,27382,32355,4973,44,True,0,0,0,0.0,90,DR,Wolverhampton Wanderers,Nottingham Forest,1,0,18311,2022,555930,0.0,0,0,0,0.0,0.0768276005983352,0.0768276005983352
9,0,0,11,0,14.8,477,0.15,0.15,0.0,0.33,130,3,0,3.2,12.8,2022-10-23,66,10,0,0,0,0,13,0,105544,1,4,0,4.0,0,-10801,3146,13947,44,True,1,0,0,0.0,68,DR,Wolverhampton Wanderers,Leicester,0,4,18331,2022,558870,0.0688733011484146,0,1,0,0.0,0.5468729734420776,0.5468729734420776
