assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event
0,0,6,0,0,18.6,0,731,0.07,0.08,0.01,0.03,37,0,0,3.7,11.4,2025-09-13,14,False,11,0,0,0,0,0,4,0,3152,0,0,0,1,7.0,1,2603,3547,944,60,True,0,731,0,1,0.0208083987236022,14,MID,Fulham,Leeds,1,0,28813,2025,737005,0.033305887132883,0,1,0,0.0208083987236022,0.6529123187065125,0.6196064352989197,14030,Fulham,Kevin Santos Lopes de Macedo,Kevin,2,3,4
0,0,2,0,1,1.2,3,731,0.0,0.0,0.0,0.17,45,0,0,0.3,2.2,2025-09-20,23,False,5,0,0,0,2,0,5,0,16863,0,0,1,3,0.0,0,12552,13870,1318,60,True,1,731,0,0,0.0,18,MID,Fulham,Brentford,3,1,28825,2025,739007,0.0,0,0,0,0.0,0.0,0.0,14030,Fulham,Kevin Santos Lopes de Macedo,Kevin,3,3,5
