assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,14,0,1,45.0,9,382,0.28,0.42,0.14,1.7,1,2,0,6.9,12.0,2025-08-15,81,False,4,0,0,0,6,0,1,0,3336069,1,2,2,4,12.0,2,0,0,0,85,True,0,382,,,Florian Wirtz,0,1,0.1110386252403259,85,AMC,Liverpool,Bournemouth,4,2,28778,2025,731578,0.2395175546407699,0,3,0,0.1110386252403259,0.7999421954154968,0.6617527604103088,8397,Liverpool,Florian Wirtz,Florian Wirtz,MID,3,5,1
0,0,9,0,0,10.2,3,382,0.1,0.14,0.05,0.78,19,1,0,3.1,1.8,2025-08-25,79,False,15,0,0,0,2,0,2,0,2951159,1,1,3,2,19.0,2,-526094,46640,572734,85,False,0,382,,,Florian Wirtz,0,1,0.0327186100184917,85,AMC,Newcastle United,Liverpool,2,3,28797,2025,734538,0.0,0,0,0,0.0327186100184917,0.1013305857777595,0.0686119794845581,8397,Liverpool,Florian Wirtz,Florian Wirtz,MID,4,4,2
0,0,18,1,2,12.6,8,382,0.06,0.24,0.18,0.4,25,0,0,5.0,14.8,2025-08-31,88,False,1,0,0,0,4,0,3,0,2439208,1,2,0,1,23.0,3,-536444,86638,623082,84,True,0,382,,,Florian Wirtz,0,2,0.1262685656547546,90,AMC,Liverpool,Arsenal,1,0,28806,2025,735940,0.0757379606366157,0,1,0,0.1262685656547546,0.2476067543029785,0.0803473591804504,8397,Liverpool,Florian Wirtz,Florian Wirtz,MID,4,5,3
0,0,8,1,1,59.0,4,382,0.26,0.41,0.15,0.13,34,0,0,9.0,9.2,2025-09-14,86,False,3,0,0,0,2,0,4,0,2273563,1,1,1,0,22.0,3,-288845,157830,446675,84,False,0,382,,,Florian Wirtz,0,3,0.1592027693986892,90,AMC,Burnley,Liverpool,0,1,28816,2025,737485,0.2087110131978988,0,4,0,0.1592027693986892,0.5878046751022339,0.2804064154624939,8397,Liverpool,Florian Wirtz,Florian Wirtz,MID,4,2,4
0,0,-2,0,0,11.3,0,382,0.03,0.03,0.0,0.04,46,0,0,1.7,1.4,2025-09-20,29,False,9,0,0,0,0,0,5,0,1948846,0,0,1,2,4.0,0,-350383,40563,390946,83,True,1,382,,,Florian Wirtz,0,0,0.0,28,Sub,Liverpool,Everton,2,1,28818,2025,738319,0.0700811892747879,0,1,0,0.0,0.0700811892747879,0.0700811892747879,8397,Liverpool,Florian Wirtz,Florian Wirtz,MID,2,5,5
