assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,4,0,1,0.8,2,419,0.0,0.02,0.02,1.14,10,1,0,1.2,5.8,2025-08-18,19,False,11,0,0,0,1,0,1,0,348900,0,0,0,1,5.0,1,0,0,0,65,False,0,419,,,Jack Grealish,0,1,0.0783267170190811,19,Sub,Leeds,Everton,1,0,28787,2025,732670,0.0,0,0,0,0.0783267170190811,0.0,0.0,28787,Everton,Jack Grealish,Jack Grealish,MID,2,2,1
2,2,37,1,1,35.3,11,419,0.7,0.71,0.01,2.43,16,0,0,9.6,48.2,2025-08-24,90,False,6,0,0,0,7,0,2,0,340736,1,3,0,2,12.0,11,-42564,15189,57753,65,True,0,419,,,Jack Grealish,0,1,0.0206347294151783,90,AML,Everton,Brighton,2,0,28795,2025,733833,0.8350951075553894,2,3,0,0.0206347294151783,0.9500756859779358,0.0943458899855613,28795,Everton,Jack Grealish,Jack Grealish,MID,3,3,2
2,2,45,0,2,36.0,11,419,0.59,0.87,0.28,0.99,30,2,0,11.7,47.2,2025-08-30,87,False,20,0,0,0,8,0,3,0,846647,1,1,3,2,34.0,10,395770,443493,47723,66,False,0,419,,,Jack Grealish,0,2,0.4209638833999634,90,AML,Wolverhampton Wanderers,Everton,2,3,28800,2025,735062,0.811952531337738,2,2,0,0.4209638833999634,1.5250970125198364,0.6232271194458008,28800,Everton,Jack Grealish,Jack Grealish,MID,2,3,3
0,0,20,1,1,64.3,6,419,0.3,0.39,0.09,0.54,36,0,0,14.8,28.0,2025-09-13,90,False,2,0,0,0,2,0,4,0,2570567,1,3,0,0,56.0,2,1565977,1663894,97917,68,True,1,419,,,Jack Grealish,0,2,0.0992534309625625,90,AML,Everton,Aston Villa,0,0,28812,2025,736971,0.6192781329154968,0,5,0,0.0992534309625625,0.6620129346847534,0.1021117493510246,28812,Everton,Jack Grealish,Jack Grealish,MID,3,3,4
0,0,16,0,3,41.6,8,419,0.1,0.11,0.01,0.9,46,2,0,7.5,19.4,2025-09-20,90,False,12,0,0,0,3,0,5,0,2593244,1,2,1,2,14.0,1,83479,303089,219610,68,False,1,419,,,Jack Grealish,0,1,0.0338633954524993,90,AML,Liverpool,Everton,2,1,28818,2025,738331,0.1022003293037414,0,3,0,0.0338633954524993,0.5292152762413025,0.4656252562999725,28818,Everton,Jack Grealish,Jack Grealish,MID,2,5,5
