assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,8,0,0,1.7,1,207,0.01,0.04,0.03,1.41,6,2,0,0.6,0.0,2025-08-16,62,False,18,0,0,0,1,0,1,0,13476,1,0,0,3,5.0,2,0,0,0,50,False,0,207,,,0,1,0.0406368002295494,64,MR,Tottenham,Burnley,3,0,28782,2025,731835,0.0,0,0,0,0.0406368002295494,0.1870857924222946,0.1870857924222946,9558,Burnley,Hannibal Mejbri,Hannibal Mejbri,MID,2,3,1
0,0,11,1,2,18.5,13,207,0.12,0.14,0.02,0.66,14,0,0,3.2,9.2,2025-08-23,82,False,17,0,0,0,8,0,2,0,15322,1,3,0,2,4.0,5,-1025,960,1985,50,True,0,207,,,0,1,0.0175242032855749,87,AMC,Burnley,Sunderland,2,0,28791,2025,733267,0.2906883656978607,0,1,0,0.0175242032855749,0.4133703112602234,0.4133703112602234,9558,Burnley,Hannibal Mejbri,Hannibal Mejbri,MID,2,2,2
0,0,7,0,1,6.1,3,207,0.0,0.11,0.11,2.38,26,2,0,1.3,2.8,2025-08-30,64,False,14,0,0,0,0,0,3,0,18327,1,2,2,3,4.0,2,833,2805,1972,50,False,0,207,,,0,1,0.1106493547558784,73,AMC,Manchester United,Burnley,3,2,28802,2025,735119,0.0,0,0,0,0.1106493547558784,0.1106493547558784,0.0,9558,Burnley,Hannibal Mejbri,Hannibal Mejbri,MID,2,3,3
0,0,-2,0,0,0.3,2,207,0.0,0.0,0.0,1.24,34,1,0,0.0,0.0,2025-09-14,27,False,12,0,0,0,1,0,4,0,18338,0,1,1,0,0.0,1,-894,1712,2606,50,True,0,207,,,0,0,0.0,24,Sub,Burnley,Liverpool,0,1,28816,2025,737475,0.0,0,0,0,0.0,0.0,0.0,9558,Burnley,Hannibal Mejbri,Hannibal Mejbri,MID,4,2,4
0,0,5,0,0,14.1,1,207,0.08,0.08,0.0,0.34,44,0,0,1.6,2.0,2025-09-20,9,False,16,0,0,0,1,0,5,0,18542,0,0,1,1,0.0,1,-506,1343,1849,50,True,0,207,,,0,0,0.0,8,Sub,Burnley,Nottingham Forest,1,1,28822,2025,738658,0.074290931224823,0,1,0,0.0,0.0,0.0,9558,Burnley,Hannibal Mejbri,Hannibal Mejbri,MID,3,2,5
