assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event
0,0,6,0,1,1.3,3,718,0.0,0.0,0.0,0.65,40,1,0,1.1,9.6,2025-09-13,29,False,18,0,0,0,0,0,4,0,305,0,2,3,0,0.0,1,69,93,24,50,True,0,718,0,0,0.0,26,MID,West Ham,Tottenham,0,3,28814,2025,737157,0.0,0,0,0,0.0,0.0499510206282138,0.0499510206282138,10770,West Ham,Soungoutou Magassa,Soungoutou Magassa,3,2,4
0,0,2,0,0,0.4,1,718,0.0,0.0,0.0,0.14,49,0,0,0.0,0.0,2025-09-20,12,False,8,0,0,0,1,0,5,0,512,0,0,2,1,0.0,1,15,80,65,50,True,0,718,0,0,0.0,10,MID,West Ham,Crystal Palace,1,2,28819,2025,738567,0.0,0,0,0,0.0,0.0,0.0,10770,West Ham,Soungoutou Magassa,Soungoutou Magassa,3,2,5
