assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,9,0,5,3.1,8,609,0.01,0.01,0.0,0.64,5,2,0,2.3,19.8,2025-08-16,81,False,17,0,0,0,2,0,1,0,12815,1,3,0,3,0.0,1,0,0,0,45,False,0,609,,,0,0,0.0,82,DC,Sunderland,West Ham,3,0,28781,2025,731800,0.0,0,0,0,0.0,0.0413616076111793,0.0413616076111793,6816,West Ham,Jean-Clair Todibo,Jean-Clair Todibo,DEF,2,2,1
0,0,-9,0,3,0.3,3,609,0.0,0.0,0.0,1.62,20,3,0,0.6,5.4,2025-08-22,45,False,7,0,0,0,0,0,2,0,13511,1,0,5,1,0.0,0,-1760,543,2303,45,True,0,609,,,0,0,0.0,52,DC,West Ham,Chelsea,1,5,28788,2025,732889,0.0,0,0,0,0.0,0.0212864316999912,0.0212864316999912,6816,West Ham,Jean-Clair Todibo,Jean-Clair Todibo,DEF,3,2,2
