assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,13,0,0,4.3,8,624,0.05,0.2,0.15,0.68,5,3,0,4.9,10.6,2025-08-16,90,False,17,0,0,0,6,0,1,0,1697709,1,2,0,3,34.0,2,0,0,0,80,False,0,624,,,Jarrod Bowen,0,4,0.1971778273582458,90,FW,Sunderland,West Ham,3,0,28781,2025,731809,0.0,0,0,0,0.1971778273582458,0.1979628056287765,0.0907265841960907,28781,West Ham,Jarrod Bowen,Jarrod Bowen,FWD,2,2,1
0,0,10,0,0,21.2,1,624,0.11,0.2,0.09,2.74,20,5,0,6.1,9.8,2025-08-22,90,False,7,0,0,0,1,0,2,0,1333270,1,0,5,1,30.0,2,-408401,19258,427659,79,True,0,624,,,Jarrod Bowen,0,2,0.0947368964552879,90,FW,West Ham,Chelsea,1,5,28788,2025,732898,0.0213840845972299,0,1,0,0.0947368964552879,0.198716789484024,0.1039798855781555,28788,West Ham,Jarrod Bowen,Jarrod Bowen,FWD,3,2,2
0,3,46,1,2,33.6,8,624,0.04,0.11,0.07,0.73,27,0,1,9.3,50.2,2025-08-31,90,False,16,0,0,0,4,0,3,0,872029,1,2,3,0,9.0,9,-471629,10996,482625,78,False,0,624,,,Jarrod Bowen,1,1,0.0627377703785896,90,AMR,Nottingham Forest,West Ham,0,3,28804,2025,735676,0.7083548903465271,0,2,1,0.0627377703785896,0.7710926532745361,0.0,28804,West Ham,Jarrod Bowen,Jarrod Bowen,FWD,2,3,3
0,0,12,0,4,4.4,9,624,0.02,0.14,0.12,1.29,40,3,0,5.6,12.4,2025-09-13,90,False,18,0,0,0,4,0,4,0,819010,1,1,3,0,39.0,2,-99392,42331,141723,78,True,0,624,,,Jarrod Bowen,0,3,0.1259527802467346,90,AMR,West Ham,Tottenham,0,3,28814,2025,737152,0.0,0,0,0,0.1259527802467346,0.2567287385463714,0.1807269752025604,28814,West Ham,Jarrod Bowen,Jarrod Bowen,FWD,3,2,4
0,3,31,0,1,20.4,3,624,0.23,0.47,0.24,2.31,49,2,1,8.4,40.8,2025-09-20,90,False,8,0,0,0,1,0,5,0,766609,1,1,2,1,23.0,9,-65656,33901,99557,77,True,0,624,,,Jarrod Bowen,1,2,0.1912515610456466,90,AMR,West Ham,Crystal Palace,1,2,28819,2025,738562,0.0169502645730972,0,1,1,0.1912515610456466,0.1753782629966735,0.0868370458483696,28819,West Ham,Jarrod Bowen,Jarrod Bowen,FWD,3,2,5
