assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,9,0,2,13.3,3,332,0.01,0.01,0.0,1.48,3,1,0,1.7,1.8,2025-08-16,90,False,6,0,0,0,0,0,1,0,5926,1,1,1,1,2.0,2,0,0,0,50,False,0,332,,,0,0,0.0,90,DMC,Brighton,Fulham,1,1,28780,2025,732724,0.0384686477482318,0,1,0,0.0,0.080406367778778,0.0419377200305461,1537,Fulham,Saša Lukić,Sasa Lukic,MID,3,3,1
0,0,19,0,3,65.9,12,332,0.44,0.44,0.0,1.63,17,1,0,8.0,11.8,2025-08-24,90,False,14,0,0,0,8,0,2,0,6795,1,1,1,1,2.0,3,-589,204,793,50,True,1,332,,,0,0,0.0,90,DMC,Fulham,Manchester United,1,1,28796,2025,734079,0.2795020341873169,0,3,0,0.0,0.3834401965141296,0.3678403198719024,1537,Fulham,Saša Lukić,Sasa Lukic,MID,3,3,2
0,0,8,0,2,47.8,10,332,0.11,0.11,0.0,2.35,23,2,0,7.3,23.6,2025-08-30,90,False,7,0,0,0,3,0,3,0,7590,1,5,0,2,2.0,1,-94,843,937,50,False,1,332,,,0,0,0.0,90,DMC,Chelsea,Fulham,2,0,28798,2025,734838,0.186637133359909,0,3,0,0.0,0.1422236561775207,0.1422236561775207,1537,Fulham,Saša Lukić,Sasa Lukic,MID,3,4,3
1,0,25,1,3,4.0,9,332,0.01,0.51,0.5,0.79,37,0,0,2.2,11.4,2025-09-13,90,False,11,0,0,0,2,0,4,0,8542,1,4,0,1,7.0,6,158,1149,991,50,True,0,332,,,0,1,0.5987980365753174,90,DMC,Fulham,Leeds,1,0,28813,2025,736996,0.0,0,0,0,0.5987980365753174,0.6196064352989197,0.0208083987236022,1537,Fulham,Saša Lukić,Sasa Lukic,MID,2,3,4
0,0,6,0,2,29.3,5,332,0.25,0.34,0.09,0.55,45,1,0,4.0,1.4,2025-09-20,85,False,5,0,0,0,2,0,5,0,10324,1,1,1,3,9.0,1,1217,2011,794,50,True,1,332,,,0,3,0.0683611035346984,90,DMC,Fulham,Brentford,3,1,28825,2025,738998,0.1950876712799072,0,2,0,0.0683611035346984,0.2580970823764801,0.1305625736713409,1537,Fulham,Saša Lukić,Sasa Lukic,MID,3,3,5
