assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,21,0,5,59.4,12,205,0.28,0.28,0.0,2.32,6,3,0,8.3,23.8,2025-08-16,90,False,18,0,0,0,4,0,1,0,4247,1,3,0,3,0.0,4,0,0,0,50,False,0,205,,,0,0,0.0,90,MC,Tottenham,Burnley,3,0,28782,2025,731836,0.2369893342256546,0,5,0,0.0,0.4212428629398346,0.2574557065963745,1018,Burnley,Josh Cullen,Josh Cullen,MID,2,3,1
1,3,49,1,2,17.0,7,205,0.19,0.27,0.08,0.77,14,0,1,10.4,65.8,2025-08-23,90,False,17,0,0,0,4,0,2,0,10357,1,1,0,2,21.0,14,2529,3654,1125,50,True,0,205,,,1,1,0.0511747412383556,90,DMC,Burnley,Sunderland,2,0,28791,2025,733265,0.4824847280979156,1,1,1,0.0511747412383556,0.6415870189666748,0.1591022908687591,1018,Burnley,Josh Cullen,Josh Cullen,MID,2,2,2
0,0,7,0,7,3.3,14,205,0.05,0.05,0.0,3.63,26,3,0,1.9,15.4,2025-08-30,90,False,14,1,0,0,5,0,3,0,214993,1,2,2,3,0.0,2,149990,173657,23667,50,False,0,205,,,0,0,0.0,90,DMC,Manchester United,Burnley,3,2,28802,2025,735117,0.0,0,0,0,0.0,0.5822235345840454,0.5822235345840454,1018,Burnley,Josh Cullen,Josh Cullen,MID,2,3,3
0,0,12,1,6,1.5,7,205,0.0,0.0,0.0,1.21,34,0,0,1.8,16.6,2025-09-14,62,False,12,0,0,0,0,0,4,0,220396,1,1,1,0,0.0,3,10937,53608,42671,50,True,0,205,,,0,0,0.0,66,MC,Burnley,Liverpool,0,1,28816,2025,737470,0.0,0,0,0,0.0,0.1469922214746475,0.1469922214746475,1018,Burnley,Josh Cullen,Josh Cullen,MID,4,2,4
0,0,15,0,7,6.0,14,205,0.04,0.04,0.0,1.1,44,1,0,2.5,19.0,2025-09-20,90,False,16,0,0,0,7,0,5,0,246787,1,0,1,1,0.0,4,20859,44327,23468,50,True,0,205,,,0,0,0.0,90,MC,Burnley,Nottingham Forest,1,1,28822,2025,738653,0.0,0,0,0,0.0,0.1826787143945694,0.1826787143945694,1018,Burnley,Josh Cullen,Josh Cullen,MID,3,2,5
