assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0.0,0.0,9.0,0.0,16.3,224.0,0.26,0.4,0.14,1.36,3.0,2.0,0.0,5.8,9.8,2024-08-17,84.0,False,5.0,0.0,0.0,0.0,0.0,1.0,0.0,15242.0,1.0,3.0,0.0,32.0,2.0,0.0,0.0,0.0,55.0,True,0.0,0.0,3.0,0.1603580862283706,89.0,Everton,Brighton,0.0,3.0,26605.0,2024.0,666332.0,0.1128760799765586,0.0,1.0,0.0,0.1603580862283706,0.2732341587543487,0.0,Everton,3.0,3.0,1.0,2.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.3,224.0,0.0,0.54,0.54,1.66,19.0,2.0,0.0,1.0,0.0,2024-08-24,56.0,False,18.0,0.0,0.0,0.0,0.0,2.0,0.0,16267.0,1.0,0.0,4.0,12.0,1.0,-1536.0,972.0,2508.0,55.0,False,0.0,0.0,2.0,0.2105863839387893,60.0,Tottenham,Everton,4.0,0.0,26617.0,2024.0,667998.0,0.0,0.0,0.0,0.0,0.2105863839387893,0.0885984823107719,0.0,Everton,2.0,4.0,2.0,1.5,MID,0.0,0.26,0.4,0.14,1.36,2.0,0.0,5.8,9.8,16.3,32.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,3.0,0.16,0.11,0.0,1.0,0.0,0.16,0.27,0.0,2.0,15242.0
0.0,0.0,26.0,0.0,59.7,224.0,0.16,0.27,0.11,2.22,24.0,3.0,0.0,9.7,25.4,2024-08-31,90.0,False,3.0,0.0,0.0,0.0,0.0,3.0,0.0,15886.0,1.0,3.0,2.0,12.0,2.0,-1432.0,1538.0,2970.0,55.0,True,0.0,0.0,2.0,0.0679384991526603,90.0,Everton,Bournemouth,2.0,3.0,26624.0,2024.0,671758.0,0.6736250519752502,0.0,5.0,0.0,0.0679384991526603,0.8614973425865173,0.236273318529129,Everton,3.0,3.0,3.0,1.7,MID,0.0,0.26,0.94,0.68,3.02,4.0,0.0,6.8,9.8,16.6,44.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,3.0,0.0,5.0,0.37,0.11,0.0,1.0,0.0,0.37,0.36,0.0,3.5,31509.0
0.0,0.0,9.0,0.0,1.9,224.0,0.05,0.05,0.0,1.4,31.0,2.0,0.0,1.2,6.2,2024-09-14,63.0,False,2.0,0.0,0.0,0.0,0.0,4.0,0.0,14497.0,1.0,2.0,3.0,4.0,2.0,-2017.0,744.0,2761.0,54.0,False,0.0,0.0,0.0,0.0,71.0,Aston Villa,Everton,3.0,2.0,26638.0,2024.0,673944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Everton,2.0,4.0,4.0,1.8,MID,0.0,0.42,1.21,0.79,5.24,7.0,0.0,16.5,35.2,76.3,56.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,5.0,0.0,7.0,0.44,0.79,0.0,6.0,0.0,0.44,1.22,0.24,5.2,47395.0
0.0,0.0,2.0,0.0,10.5,224.0,0.01,0.01,0.0,0.47,45.0,1.0,0.0,1.9,6.2,2024-09-21,29.0,False,11.0,0.0,0.0,0.0,0.0,5.0,0.0,13351.0,0.0,1.0,1.0,2.0,1.0,-1331.0,493.0,1824.0,54.0,False,0.0,0.0,0.0,0.0,25.0,Leicester,Everton,1.0,1.0,26644.0,2024.0,675682.0,0.0167871005833148,0.0,1.0,0.0,0.0,0.0167871005833148,0.0,Everton,2.0,2.0,5.0,1.5,MID,0.0,0.21,0.86,0.65,5.28,7.0,0.0,11.9,31.6,61.9,28.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,9.0,5.0,0.0,4.0,0.28,0.67,0.0,5.0,0.0,0.28,0.95,0.24,5.0,46650.0
1.0,0.0,9.0,0.0,2.3,224.0,0.0,0.0,0.0,0.4,55.0,0.0,0.0,0.5,2.4,2024-09-28,45.0,False,7.0,0.0,0.0,0.0,0.0,6.0,0.0,12650.0,0.0,1.0,2.0,0.0,4.0,-887.0,505.0,1392.0,53.0,True,0.0,0.0,0.0,0.0,43.0,Everton,Crystal Palace,2.0,1.0,26654.0,2024.0,677817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Everton,3.0,3.0,6.0,2.3,MID,0.0,0.22,0.33,0.11,4.09,6.0,0.0,12.8,37.8,72.1,18.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,5.0,0.0,2.0,0.07,0.69,0.0,6.0,0.0,0.07,0.88,0.24,5.0,43734.0
0.0,0.0,4.0,1.0,3.8,224.0,0.02,0.02,0.0,1.66,67.0,0.0,0.0,1.6,3.8,2024-10-05,67.0,False,15.0,0.0,0.0,0.0,0.0,7.0,0.0,12858.0,1.0,0.0,0.0,8.0,3.0,-69.0,913.0,982.0,53.0,True,0.0,0.0,0.0,0.0,74.0,Everton,Newcastle United,0.0,0.0,26669.0,2024.0,679735.0,0.0,0.0,0.0,0.0,0.0,0.0185160990804433,0.0185160990804433,Everton,3.0,3.0,7.0,2.0,MID,0.0,0.06,0.06,0.0,2.27,3.0,0.0,3.6,14.8,14.7,6.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,7.0,0.0,0.0,0.0,0.02,0.0,1.0,0.0,0.0,0.02,0.0,5.6,40498.0
0.0,0.0,15.0,1.0,14.9,224.0,0.21,0.21,0.0,1.25,73.0,0.0,0.0,4.6,16.8,2024-10-19,90.0,False,10.0,0.0,0.0,0.0,0.0,8.0,0.0,14264.0,1.0,2.0,0.0,14.0,3.0,1031.0,1806.0,775.0,53.0,False,0.0,0.0,0.0,0.0,90.0,Ipswich,Everton,0.0,2.0,26674.0,2024.0,681435.0,0.4238699972629547,0.0,1.0,0.0,0.0,0.5350488424301147,0.1111788228154182,Everton,2.0,2.0,8.0,3.3,MID,1.0,0.03,0.03,0.0,2.53,1.0,0.0,4.0,12.4,16.6,10.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,8.0,0.0,0.0,0.0,0.02,0.0,1.0,0.0,0.0,0.04,0.02,5.8,38859.0
0.0,0.0,2.0,0.0,14.8,224.0,0.13,0.19,0.06,1.11,87.0,1.0,0.0,2.0,0.0,2024-10-26,67.0,False,9.0,0.0,0.0,0.0,0.0,9.0,0.0,14422.0,1.0,1.0,1.0,6.0,2.0,68.0,1087.0,1019.0,53.0,True,0.0,0.0,1.0,0.0473298951983451,69.0,Everton,Fulham,1.0,1.0,26687.0,2024.0,683150.0,0.1139530315995216,0.0,1.0,0.0,0.0473298951983451,0.2116857767105102,0.0504028461873531,Everton,3.0,3.0,9.0,2.7,MID,2.0,0.23,0.23,0.0,3.31,0.0,0.0,6.7,23.0,21.0,22.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,10.0,0.0,0.0,0.0,0.42,0.0,1.0,0.0,0.0,0.55,0.13,7.6,39772.0
0.0,0.0,-3.0,0.0,0.5,224.0,0.0,0.33,0.33,0.32,98.0,1.0,0.0,0.2,0.0,2024-11-02,28.0,False,17.0,0.0,0.0,0.0,0.0,10.0,0.0,16755.0,0.0,0.0,1.0,5.0,1.0,1953.0,3038.0,1085.0,53.0,False,0.0,0.0,2.0,0.3445189297199249,25.0,Southampton,Everton,1.0,0.0,26699.0,2024.0,685141.0,0.0,0.0,0.0,0.0,0.3445189297199249,0.3260747790336609,0.0,Everton,2.0,2.0,10.0,2.5,MID,2.0,0.36,0.42,0.06,4.02,1.0,0.0,8.2,20.6,33.5,28.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,8.0,0.0,1.0,0.05,0.54,0.0,2.0,0.0,0.05,0.77,0.18,8.0,41544.0
