assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0.0,0.0,1.0,0.0,30.5,28.0,0.21,0.42,0.21,1.39,7.0,1.0,0.0,4.2,0.0,2024-08-17,73.0,False,19.0,0.0,0.0,0.0,0.0,1.0,0.0,328252.0,1.0,2.0,1.0,13.0,1.0,0.0,0.0,0.0,65.0,False,1.0,0.0,3.0,0.5449371337890625,77.0,West Ham,Aston Villa,1.0,2.0,26608.0,2024.0,666471.0,0.0993857458233833,0.0,2.0,0.0,0.5449371337890625,0.7015249133110046,0.1226690039038658,Aston Villa,3.0,2.0,1.0,2.3,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,10.0,0.0,14.5,28.0,0.02,0.06,0.04,0.87,11.0,2.0,0.0,4.6,14.6,2024-08-24,90.0,False,1.0,0.0,0.0,0.0,0.0,2.0,0.0,310648.0,1.0,2.0,0.0,17.0,2.0,-37766.0,15599.0,53365.0,65.0,True,0.0,0.0,1.0,0.0544026866555213,90.0,Aston Villa,Arsenal,0.0,2.0,26618.0,2024.0,668264.0,0.0502687245607376,0.0,1.0,0.0,0.0544026866555213,0.104671411216259,0.0,Aston Villa,4.0,4.0,2.0,0.5,MID,0.0,0.21,0.42,0.21,1.39,1.0,0.0,4.2,0.0,30.5,13.0,73.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.54,0.1,0.0,2.0,0.0,0.54,0.7,0.12,2.3,328252.0
0.0,0.0,1.0,0.0,0.5,28.0,0.01,0.01,0.0,0.0,26.0,0.0,0.0,0.0,0.0,2024-08-31,15.0,False,11.0,0.0,0.0,0.0,0.0,3.0,0.0,317474.0,1.0,2.0,1.0,0.0,1.0,-2843.0,64796.0,67639.0,65.0,False,0.0,0.0,0.0,0.0,15.0,Leicester,Aston Villa,1.0,2.0,26626.0,2024.0,671832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aston Villa,3.0,2.0,3.0,1.8,MID,0.0,0.23,0.48,0.25,2.26,3.0,0.0,8.8,14.6,45.0,30.0,163.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,3.0,0.0,4.0,0.6,0.15,0.0,3.0,0.0,0.6,0.81,0.12,2.8,638900.0
0.0,0.0,7.0,0.0,17.4,28.0,0.33,0.4,0.07,0.0,41.0,0.0,0.0,4.0,3.6,2024-09-21,45.0,False,20.0,0.0,0.0,0.0,0.0,5.0,0.0,142911.0,0.0,1.0,3.0,19.0,1.0,-21993.0,4702.0,26695.0,64.0,True,0.0,0.0,1.0,0.0678347796201706,38.0,Aston Villa,Wolverhampton Wanderers,3.0,1.0,26647.0,2024.0,675758.0,0.3652400076389313,0.0,1.0,0.0,0.0678347796201706,0.3652400076389313,0.3652400076389313,Aston Villa,2.0,4.0,5.0,1.0,MID,0.0,0.03,0.07,0.04,0.87,2.0,0.0,4.6,14.6,15.0,17.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,3.0,0.0,1.0,0.05,0.05,0.0,1.0,0.0,0.05,0.1,0.0,2.3,628122.0
1.0,0.0,21.0,0.0,18.7,28.0,0.45,0.45,0.0,0.55,56.0,1.0,0.0,4.0,17.0,2024-09-29,63.0,False,10.0,0.0,0.0,0.0,0.0,6.0,0.0,132102.0,1.0,2.0,2.0,4.0,5.0,-12466.0,8787.0,21253.0,64.0,False,0.0,0.0,0.0,0.0,67.0,Ipswich,Aston Villa,2.0,2.0,26659.0,2024.0,678382.0,0.5488311648368835,1.0,1.0,0.0,0.0,0.8622297048568726,0.8622297048568726,Aston Villa,3.0,2.0,6.0,2.5,MID,0.0,0.34,0.41,0.07,0.0,0.0,0.0,4.0,3.6,17.9,19.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,1.0,0.07,0.37,0.0,1.0,0.0,0.07,0.37,0.37,2.8,460385.0
0.0,0.0,6.0,1.0,11.9,28.0,0.06,0.09,0.03,0.25,62.0,0.0,0.0,2.1,2.6,2024-10-06,62.0,False,14.0,0.0,0.0,0.0,0.0,7.0,0.0,117167.0,1.0,0.0,0.0,6.0,3.0,-15672.0,3737.0,19409.0,64.0,True,0.0,0.0,1.0,0.0226179007440805,66.0,Aston Villa,Manchester United,0.0,0.0,26670.0,2024.0,680080.0,0.0320771150290966,0.0,1.0,0.0,0.0226179007440805,0.0377389341592788,0.0151210352778434,Aston Villa,3.0,4.0,7.0,1.7,MID,0.0,0.78,0.85,0.07,0.55,1.0,0.0,8.0,20.6,36.1,23.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,6.0,0.0,1.0,0.07,0.91,1.0,2.0,0.0,0.07,1.23,1.23,3.5,275013.0
0.0,0.0,1.0,0.0,14.8,28.0,0.05,0.07,0.02,1.52,72.0,1.0,0.0,3.0,6.2,2024-10-19,60.0,False,9.0,0.0,0.0,0.0,0.0,8.0,0.0,114424.0,1.0,3.0,1.0,9.0,1.0,-4125.0,5491.0,9616.0,63.0,False,1.0,0.0,1.0,0.055435661226511,65.0,Fulham,Aston Villa,1.0,3.0,26673.0,2024.0,681340.0,0.07539963722229,0.0,1.0,0.0,0.055435661226511,0.1308352947235107,0.0,Aston Villa,3.0,3.0,8.0,3.0,MID,1.0,0.84,0.94,0.1,0.8,1.0,0.0,10.1,23.2,48.0,29.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,9.0,0.0,2.0,0.09,0.95,1.0,3.0,0.0,0.09,1.27,1.24,5.2,392180.0
1.0,0.0,15.0,0.0,10.3,28.0,0.16,0.16,0.0,0.12,82.0,1.0,0.0,2.9,16.2,2024-10-26,19.0,False,3.0,0.0,0.0,0.0,0.0,9.0,0.0,116049.0,0.0,1.0,1.0,2.0,4.0,758.0,7007.0,6249.0,63.0,True,0.0,0.0,0.0,0.0,15.0,Aston Villa,Bournemouth,1.0,1.0,26684.0,2024.0,682972.0,0.6150487661361694,1.0,1.0,0.0,0.0,0.6150487661361694,0.0,Aston Villa,3.0,4.0,9.0,3.2,MID,1.0,0.56,0.61,0.05,2.32,2.0,0.0,9.1,25.8,45.4,19.0,185.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,3.0,9.0,0.0,2.0,0.08,0.66,1.0,3.0,0.0,0.08,1.03,0.88,7.2,363693.0
0.0,0.0,4.0,0.0,0.8,28.0,0.0,0.02,0.02,0.15,99.0,1.0,0.0,0.8,0.2,2024-11-03,9.0,False,18.0,0.0,0.0,0.0,0.0,10.0,0.0,115070.0,0.0,1.0,4.0,7.0,1.0,-1660.0,7084.0,8744.0,63.0,False,0.0,0.0,1.0,0.0272306594997644,9.0,Tottenham,Aston Villa,4.0,1.0,26700.0,2024.0,685544.0,0.0,0.0,0.0,0.0,0.0272306594997644,0.0272306594997644,0.0,Aston Villa,3.0,4.0,10.0,1.5,MID,1.0,0.27,0.32,0.05,1.89,2.0,0.0,8.0,25.0,37.0,17.0,141.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,8.0,0.0,2.0,0.08,0.72,1.0,3.0,0.0,0.08,0.78,0.02,7.9,347640.0
0.0,0.0,6.0,0.0,2.3,28.0,0.02,0.07,0.05,1.18,105.0,1.0,0.0,0.9,0.0,2024-11-09,64.0,False,12.0,0.0,0.0,0.0,0.0,11.0,0.0,108039.0,1.0,0.0,2.0,8.0,2.0,-7448.0,2219.0,9667.0,63.0,False,0.0,0.0,1.0,0.0691428408026695,68.0,Liverpool,Aston Villa,2.0,0.0,26707.0,2024.0,686991.0,0.0,0.0,0.0,0.0,0.0691428408026695,0.0939942225813865,0.0248513836413621,Aston Villa,3.0,5.0,11.0,1.3,MID,0.0,0.21,0.25,0.04,1.79,3.0,0.0,6.7,22.6,25.9,18.0,88.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,6.0,6.0,0.0,2.0,0.08,0.69,1.0,2.0,0.0,0.08,0.77,0.0,7.7,345543.0
0.0,0.0,3.0,0.0,24.3,28.0,0.54,0.59,0.05,1.23,112.0,2.0,0.0,4.3,0.8,2024-11-23,81.0,False,7.0,0.0,0.0,0.0,0.0,12.0,0.0,109583.0,1.0,2.0,2.0,18.0,2.0,112.0,5784.0,5672.0,63.0,True,0.0,0.0,1.0,0.0488728880882263,87.0,Aston Villa,Crystal Palace,2.0,2.0,26716.0,2024.0,688429.0,0.168852761387825,0.0,2.0,0.0,0.0488728880882263,0.2177256494760513,0.0,Aston Villa,3.0,4.0,12.0,1.7,MID,0.0,0.18,0.25,0.07,1.45,3.0,0.0,4.6,16.4,13.4,17.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,7.0,0.0,2.0,0.1,0.62,1.0,1.0,0.0,0.1,0.74,0.02,6.0,339158.0
0.0,0.0,2.0,0.0,0.3,28.0,0.0,0.0,0.0,0.67,123.0,1.0,0.0,0.5,0.2,2024-12-01,24.0,False,6.0,0.0,0.0,0.0,0.0,13.0,0.0,105202.0,0.0,0.0,3.0,4.0,1.0,-4480.0,1464.0,5944.0,63.0,False,0.0,0.0,0.0,0.0,19.0,Chelsea,Aston Villa,3.0,0.0,26724.0,2024.0,690703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aston Villa,3.0,4.0,13.0,1.0,MID,0.0,0.56,0.68,0.12,2.56,4.0,0.0,6.0,1.0,27.4,33.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,5.0,0.0,3.0,0.15,0.17,0.0,2.0,0.0,0.15,0.34,0.02,4.5,332692.0
