goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,0.0,90,MC,Leeds,West Bromwich Albion,3,1,2021-05-23,14808,2020,473312,0.0249116830527782,0,1,0,0.0,0.2539598345756531,0.2290481477975845
1,0,1,0.0480477549135685,90,MC,Southampton,Leeds,0,2,2021-05-18,14802,2020,472337,0.0254793707281351,0,1,0,0.0480477549135685,0.1339923292398452,0.0604651980102062
2,0,2,0.0499065518379211,90,DL,Burnley,Leeds,0,4,2021-05-15,14786,2020,470685,0.1795583814382553,1,2,0,0.0499065518379211,0.6541150808334351,0.6373744606971741
3,0,0,0.0,90,DL,Leeds,Tottenham,3,1,2021-05-08,14778,2020,468390,0.6688283085823059,1,1,0,0.0,1.3318411111831665,0.6630128026008606
4,0,0,0.0,47,DL,Brighton,Leeds,2,0,2021-05-01,14765,2020,466961,0.0,0,0,0,0.0,0.0075851795263588,0.0075851795263588
5,0,0,0.0,90,DL,Leeds,Manchester United,0,0,2021-04-25,14758,2020,466010,0.0,0,0,0,0.0,0.031632550060749,0.031632550060749
6,0,0,0.0,80,DL,Leeds,Liverpool,1,1,2021-04-19,14749,2020,463979,0.0,0,0,0,0.0,0.7675076127052307,0.7675076127052307
7,0,0,0.0,90,DL,Manchester City,Leeds,1,2,2021-04-10,14740,2020,460951,0.1124944314360618,1,1,0,0.0,0.1752498000860214,0.1752498000860214
8,0,4,0.2385166883468628,90,DL,Leeds,Sheffield United,2,1,2021-04-03,14729,2020,459648,0.0693437755107879,0,1,0,0.2385166883468628,0.666073203086853,0.3582127094268799
9,0,3,0.0991529077291488,90,DL,Fulham,Leeds,1,2,2021-03-19,14718,2020,457864,0.0,0,0,0,0.0991529077291488,0.5372527837753296,0.5372527837753296
10,0,1,0.0325601287186145,90,DL,Leeds,Chelsea,0,0,2021-03-13,14709,2020,456092,0.0,0,0,0,0.0325601287186145,0.1014787256717681,0.1014787256717681
11,0,0,0.0,42,Sub,West Ham,Leeds,2,0,2021-03-08,14704,2020,455629,0.2192944884300232,0,3,0,0.0,0.5418537259101868,0.4554478228092193
12,0,0,0.0,36,Sub,Leeds,Aston Villa,0,1,2021-02-27,14691,2020,452509,0.0,0,0,0,0.0,0.0,0.0
13,0,0,0.0,28,Sub,Leeds,Southampton,3,0,2021-02-23,14608,2020,451757,0.1084319055080413,0,1,0,0.0,0.6635181903839111,0.5550863146781921
14,0,0,0.0,9,Sub,Wolverhampton Wanderers,Leeds,1,0,2021-02-19,14684,2020,450397,0.0148006780073046,0,1,0,0.0,0.0686867535114288,0.0538860782980918
15,0,0,0.0,55,DL,Arsenal,Leeds,4,2,2021-02-14,14665,2020,449803,0.0102346055209636,0,1,0,0.0,0.1402284502983093,0.1299938410520553
16,0,0,0.0,90,DL,Leeds,Crystal Palace,2,0,2021-02-08,14658,2020,448677,0.0914212763309478,0,2,0,0.0,0.17493736743927,0.1356351375579834
17,0,1,0.0106580993160605,80,DL,Leeds,Everton,1,2,2021-02-03,14648,2020,447008,0.0515127889811992,0,1,0,0.0106580993160605,0.2469007223844528,0.1953879296779632
18,0,0,0.0,90,DL,Leicester,Leeds,1,3,2021-01-31,14643,2020,446129,0.0,0,0,0,0.0,0.0,0.0
19,0,0,0.0,61,DL,Newcastle United,Leeds,1,2,2021-01-26,14631,2020,444968,0.0,0,0,0,0.0,0.1295395642518997,0.1295395642518997
20,0,0,0.0,69,DL,Leeds,Brighton,0,1,2021-01-16,14618,2020,442303,0.0,0,0,0,0.0,0.0,0.0
21,0,2,0.087157666683197,65,DL,Tottenham,Leeds,3,0,2021-01-02,14599,2020,438914,0.0749865993857383,0,1,0,0.087157666683197,0.1621442586183548,0.0
22,1,1,0.0513586513698101,90,DL,West Bromwich Albion,Leeds,0,5,2020-12-29,14590,2020,438475,0.0,0,0,1,0.0513586513698101,1.386486291885376,1.335127592086792
23,0,0,0.0,90,DL,Leeds,Burnley,1,0,2020-12-27,14578,2020,438216,0.1283389031887054,0,1,0,0.0,0.1453426927328109,0.0170037932693958
24,0,2,0.0347311086952686,90,DL,Manchester United,Leeds,6,2,2020-12-20,14570,2020,436863,0.0,0,0,0,0.0347311086952686,0.5342733263969421,0.5169376730918884
25,1,1,0.5934107303619385,90,DL,Leeds,Newcastle United,5,2,2020-12-16,14558,2020,434644,0.144445464015007,0,2,1,0.5934107303619385,0.9114081859588624,0.1735520362854004
26,0,0,0.0,47,DL,Leeds,West Ham,1,2,2020-12-11,14548,2020,432672,0.0704733729362487,0,1,0,0.0,0.0704733729362487,0.0704733729362487
27,0,0,0.0,72,DL,Chelsea,Leeds,3,1,2020-12-05,14538,2020,431620,0.0,0,0,0,0.0,0.2576077282428741,0.2576077282428741
28,0,0,0.0,90,ML,Everton,Leeds,0,1,2020-11-28,14531,2020,429870,0.0226409491151571,0,1,0,0.0,0.7178256511688232,0.6951847076416016
29,0,1,0.0267703142017126,90,DL,Leeds,Arsenal,0,0,2020-11-22,14518,2020,428824,0.4744618833065033,0,2,0,0.0267703142017126,1.0719656944274902,1.022749900817871
30,0,1,0.0369988679885864,90,MC,Crystal Palace,Leeds,4,1,2020-11-07,14508,2020,426328,0.0,0,0,0,0.0369988679885864,0.0369988679885864,0.0
31,0,1,0.0141095127910375,8,Sub,Leeds,Leicester,1,4,2020-11-02,14498,2020,425729,0.50048828125,0,1,0,0.0141095127910375,0.5264699459075928,0.0118721332401037
32,0,2,0.061827078461647,90,DL,Aston Villa,Leeds,0,3,2020-10-23,14486,2020,422508,0.3406061828136444,0,3,0,0.061827078461647,0.6695860028266907,0.283661812543869
33,0,1,0.2831065058708191,47,ML,Leeds,Manchester City,1,1,2020-10-03,14469,2020,419641,0.0,0,0,0,0.2831065058708191,0.2831065058708191,0.0
34,0,0,0.0,1,Sub,Sheffield United,Leeds,0,1,2020-09-27,14110,2020,417876,0.0,0,0,0,0.0,0.0,0.0
35,0,1,0.0782984718680381,18,Sub,Leeds,Fulham,4,3,2020-09-19,14097,2020,415790,0.0,0,0,0,0.0782984718680381,0.0782984718680381,0.0782984718680381
