player_id,first_name,second_name,position_id,position,team_id,team,team_code,web_name
356,Mateo,Kovačić,3,MID,13,Man City,43,Kovačić
357,Aymeric,Laporte,2,DEF,13,Man City,43,Laporte
358,Rico,Lewis,2,DEF,13,Man City,43,R.Lewis
359,Riyad,Mahrez,3,MID,13,Man City,43,Mahrez
361,Stefan,Ortega Moreno,1,GKP,13,Man City,43,Ortega Moreno
363,Máximo,Perrone,3,MID,13,Man City,43,Perrone
365,Rodrigo,Hernandez,3,MID,13,Man City,43,Rodrigo
366,Sergio,Gómez,2,DEF,13,Man City,43,Sergio Gómez
367,Zack,Steffen,1,GKP,13,Man City,43,Steffen
368,John,Stones,2,DEF,13,Man City,43,Stones
369,Kyle,Walker,2,DEF,13,Man City,43,Walker
566,Matheus Luiz,Nunes,3,MID,13,Man City,43,Matheus N.
616,Joško,Gvardiol,2,DEF,13,Man City,43,Gvardiol
678,Jérémy,Doku,3,MID,13,Man City,43,Doku
762,Mahamadou,Susoho,3,MID,13,Man City,43,Susoho
771,Micah,Hamilton,3,MID,13,Man City,43,Hamilton
814,Jacob,Wright,3,MID,13,Man City,43,Wright
209,Mason,Mount,3,MID,14,Man Utd,1,Mount
370,Alex,Telles,2,DEF,14,Man Utd,1,Alex Telles
371,Amad,Diallo,3,MID,14,Man Utd,1,Amad
372,Antony Matheus,dos Santos,3,MID,14,Man Utd,1,Antony
373,Bruno,Borges Fernandes,3,MID,14,Man Utd,1,B.Fernandes
374,Brandon,Williams,2,DEF,14,Man Utd,1,B.Williams
375,Eric,Bailly,2,DEF,14,Man Utd,1,Bailly
376,Carlos Henrique,Casimiro,3,MID,14,Man Utd,1,Casemiro
377,Diogo,Dalot Teixeira,2,DEF,14,Man Utd,1,Dalot
379,Christian,Eriksen,3,MID,14,Man Utd,1,Eriksen
380,Álvaro,Fernández Carreras,2,DEF,14,Man Utd,1,Fernandez
381,Frederico,Rodrigues de Paula Santos,3,MID,14,Man Utd,1,Fred
382,Alejandro,Garnacho,3,MID,14,Man Utd,1,Garnacho
383,Hannibal,Mejbri,3,MID,14,Man Utd,1,Hannibal
384,Tom,Heaton,1,GKP,14,Man Utd,1,Heaton
386,Victor,Lindelöf,2,DEF,14,Man Utd,1,Lindelof
387,Harry,Maguire,2,DEF,14,Man Utd,1,Maguire
388,Kobbie,Mainoo,3,MID,14,Man Utd,1,Mainoo
389,Tyrell,Malacia,2,DEF,14,Man Utd,1,Malacia
390,Anthony,Martial,4,FWD,14,Man Utd,1,Martial
391,Lisandro,Martínez,2,DEF,14,Man Utd,1,Martinez
392,Scott,McTominay,3,MID,14,Man Utd,1,McTominay
394,Facundo,Pellistri Rebollo,3,MID,14,Man Utd,1,Pellistri
395,Raphaël,Varane,2,DEF,14,Man Utd,1,R.Varane
396,Marcus,Rashford,3,MID,14,Man Utd,1,Rashford
397,Jadon,Sancho,3,MID,14,Man Utd,1,Sancho
398,Luke,Shaw,2,DEF,14,Man Utd,1,Shaw
399,Shola,Shoretire,4,FWD,14,Man Utd,1,Shoretire
400,Donny,van de Beek,3,MID,14,Man Utd,1,Van de Beek
401,Aaron,Wan-Bissaka,2,DEF,14,Man Utd,1,Wan-Bissaka
597,André,Onana,1,GKP,14,Man Utd,1,Onana
617,Rasmus,Højlund,4,FWD,14,Man Utd,1,Højlund
632,Omari,Forson,3,MID,14,Man Utd,1,Forson
669,Radek,Vítek,1,GKP,14,Man Utd,1,Vítek
685,Daniel,Gore,3,MID,14,Man Utd,1,Gore
695,Altay,Bayindir,1,GKP,14,Man Utd,1,Altay
703,Jonny,Evans,2,DEF,14,Man Utd,1,Evans
709,Sofyan,Amrabat,3,MID,14,Man Utd,1,Amrabat
748,Joe,Hugill,4,FWD,14,Man Utd,1,Hugill
766,Willy,Kambwala,2,DEF,14,Man Utd,1,Kambwala
768,Rhys,Bennett,2,DEF,14,Man Utd,1,Bennett
826,Toby,Collyer,3,MID,14,Man Utd,1,Collyer
833,Habeeb,Ogunneye,2,DEF,14,Man Utd,1,Ogunneye
835,Dermot,Mee,1,GKP,14,Man Utd,1,Mee
846,Harry,Amass,2,DEF,14,Man Utd,1,Amass
850,Ethan,Wheatley,4,FWD,14,Man Utd,1,Wheatley
856,Louis,Jackson,2,DEF,14,Man Utd,1,Jackson
204,Lewis,Hall,2,DEF,15,Newcastle,4,Hall
402,Miguel,Almirón Rejala,3,MID,15,Newcastle,4,Almirón
403,Elliot,Anderson,3,MID,15,Newcastle,4,Anderson
404,Harrison,Ashby,2,DEF,15,Newcastle,4,Ashby
405,Sven,Botman,2,DEF,15,Newcastle,4,Botman
406,Bruno,Guimarães Rodriguez Moura,3,MID,15,Newcastle,4,Bruno G.
407,Dan,Burn,2,DEF,15,Newcastle,4,Burn
408,Karl,Darlow,1,GKP,15,Newcastle,4,Darlow
409,Martin,Dubravka,1,GKP,15,Newcastle,4,Dubravka
410,Ryan,Fraser,3,MID,15,Newcastle,4,Fraser
411,Mark,Gillespie,1,GKP,15,Newcastle,4,Gillespie
412,Anthony,Gordon,3,MID,15,Newcastle,4,Gordon
413,Isaac,Hayden,3,MID,15,Newcastle,4,Hayden
414,Jeff,Hendrick,3,MID,15,Newcastle,4,Hendrick
415,Alexander,Isak,4,FWD,15,Newcastle,4,Isak
416,Joelinton Cássio,Apolinário de Lira,3,MID,15,Newcastle,4,Joelinton
417,Emil,Krafth,2,DEF,15,Newcastle,4,Krafth
418,Garang,Kuol,3,MID,15,Newcastle,4,Kuol
419,Jamaal,Lascelles,2,DEF,15,Newcastle,4,Lascelles
420,Jamal,Lewis,2,DEF,15,Newcastle,4,J.Lewis
421,Sean,Longstaff,3,MID,15,Newcastle,4,Longstaff
422,Javier,Manquillo Gaitán,2,DEF,15,Newcastle,4,Manquillo
423,Jacob,Murphy,3,MID,15,Newcastle,4,J.Murphy
424,Nick,Pope,1,GKP,15,Newcastle,4,Pope
425,Matt,Ritchie,3,MID,15,Newcastle,4,Ritchie
426,Allan,Saint-Maximin,3,MID,15,Newcastle,4,Saint-Maximin
427,Fabian,Schär,2,DEF,15,Newcastle,4,Schär
428,Matt,Targett,2,DEF,15,Newcastle,4,Targett
429,Sandro,Tonali,3,MID,15,Newcastle,4,Tonali
430,Kieran,Trippier,2,DEF,15,Newcastle,4,Trippier
431,Kell,Watts,2,DEF,15,Newcastle,4,Watts
432,Joe,Willock,3,MID,15,Newcastle,4,Willock
433,Callum,Wilson,4,FWD,15,Newcastle,4,Wilson
580,Loris,Karius,1,GKP,15,Newcastle,4,Karius
581,Paul,Dummett,2,DEF,15,Newcastle,4,Dummett
603,Harvey,Barnes,3,MID,15,Newcastle,4,Barnes
633,Tino,Livramento,2,DEF,15,Newcastle,4,Livramento
634,Alex,Murphy,2,DEF,15,Newcastle,4,A.Murphy
635,Lewis,Miley,3,MID,15,Newcastle,4,Miley
738,Amadou,Diallo,3,MID,15,Newcastle,4,Diallo
739,Ben,Parkinson,4,FWD,15,Newcastle,4,Parkinson
745,Michael,Ndiweni,4,FWD,15,Newcastle,4,Ndiweni
794,Joe,White,3,MID,15,Newcastle,4,White
795,Travis,Hernes,3,MID,15,Newcastle,4,Hernes
23,Nuno,Varela Tavares,2,DEF,16,Nott'm Forest,17,Tavares
28,Matt,Turner,1,GKP,16,Nott'm Forest,17,Turner
205,Callum,Hudson-Odoi,3,MID,16,Nott'm Forest,17,Hudson-Odoi
378,Anthony,Elanga,3,MID,16,Nott'm Forest,17,Elanga
434,Brandon,Aguilera Zamora,3,MID,16,Nott'm Forest,17,B.Aguilera
435,Harry,Arter,3,MID,16,Nott'm Forest,17,Arter
436,Serge,Aurier,2,DEF,16,Nott'm Forest,17,Aurier
437,Taiwo,Awoniyi,4,FWD,16,Nott'm Forest,17,Awoniyi
438,Giulian,Biancone,2,DEF,16,Nott'm Forest,17,Biancone
439,Willy,Boly,2,DEF,16,Nott'm Forest,17,Boly
440,Josh,Bowler,3,MID,16,Nott'm Forest,17,Bowler
441,Steve,Cook,2,DEF,16,Nott'm Forest,17,Cook
442,Danilo,dos Santos de Oliveira,3,MID,16,Nott'm Forest,17,Danilo
443,Emmanuel,Dennis,4,FWD,16,Nott'm Forest,17,Dennis
444,Mohamed,Dräger,2,DEF,16,Nott'm Forest,17,Dräger
445,Felipe Augusto,de Almeida Monteiro,2,DEF,16,Nott'm Forest,17,Felipe
446,Remo,Freuler,3,MID,16,Nott'm Forest,17,Freuler
447,Morgan,Gibbs-White,3,MID,16,Nott'm Forest,17,Gibbs-White
448,Wayne,Hennessey,1,GKP,16,Nott'm Forest,17,Hennessey
449,Ethan,Horvath,1,GKP,16,Nott'm Forest,17,Horvath
451,Cheikhou,Kouyaté,3,MID,16,Nott'm Forest,17,Kouyaté
452,Richie,Laryea,2,DEF,16,Nott'm Forest,17,Laryea
453,Orel,Mangala,3,MID,16,Nott'm Forest,17,Mangala
454,Loïc,Mbe Soh,2,DEF,16,Nott'm Forest,17,Mbe Soh
455,Scott,McKenna,2,DEF,16,Nott'm Forest,17,McKenna
456,Alex,Mighten,3,MID,16,Nott'm Forest,17,Mighten
457,Moussa,Niakhaté,2,DEF,16,Nott'm Forest,17,Niakhaté
458,Lewis,O'Brien,3,MID,16,Nott'm Forest,17,O'Brien
459,Braian,Ojeda Rodríguez,3,MID,16,Nott'm Forest,17,Ojeda
460,Jonathan,Panzo,2,DEF,16,Nott'm Forest,17,Panzo
461,Omar,Richards,2,DEF,16,Nott'm Forest,17,O.Richards
462,Gustavo Henrique,Furtado Scarpa,3,MID,16,Nott'm Forest,17,G.Scarpa
463,Jonjo,Shelvey,3,MID,16,Nott'm Forest,17,J.Shelvey
464,Sam,Surridge,4,FWD,16,Nott'm Forest,17,Surridge
465,Harry,Toffolo,2,DEF,16,Nott'm Forest,17,Toffolo
466,Hwang,Ui-jo,4,FWD,16,Nott'm Forest,17,Ui-jo
467,Neco,Williams,2,DEF,16,Nott'm Forest,17,Williams
468,Chris,Wood,4,FWD,16,Nott'm Forest,17,Wood
469,Joe,Worrall,2,DEF,16,Nott'm Forest,17,Worrall
470,Ryan,Yates,3,MID,16,Nott'm Forest,17,Yates
604,Olu,Aina,2,DEF,16,Nott'm Forest,17,Aina
636,George,Shelvey,1,GKP,16,Nott'm Forest,17,G.Shelvey
637,Josh,Powell,2,DEF,16,Nott'm Forest,17,Powell
679,Gonzalo,Montiel,2,DEF,16,Nott'm Forest,17,G.Montiel
696,Murillo,Santiago Costa dos Santos,2,DEF,16,Nott'm Forest,17,Murillo
710,Odysseas,Vlachodimos,1,GKP,16,Nott'm Forest,17,Odysseas
711,Andrew,Omobamidele,2,DEF,16,Nott'm Forest,17,Omobamidele
712,Nicolás,Domínguez,3,MID,16,Nott'm Forest,17,Dominguez
713,Ibrahim,Sangaré,3,MID,16,Nott'm Forest,17,Sangaré
714,Divock,Origi,4,FWD,16,Nott'm Forest,17,Origi
779,Jamie,McDonnell,3,MID,16,Nott'm Forest,17,McDonnell
780,Detlef Esapa,Osong,4,FWD,16,Nott'm Forest,17,Osong
781,Joe,Gardner,4,FWD,16,Nott'm Forest,17,Gardner
801,Giovanni,Reyna,3,MID,16,Nott'm Forest,17,Reyna
808,Matz,Sels,1,GKP,16,Nott'm Forest,17,Sels
809,Rodrigo,Duarte Ribeiro,4,FWD,16,Nott'm Forest,17,Ribeiro
27,Auston,Trusty,2,DEF,17,Sheffield Utd,49,Trusty
33,Cameron,Archer,4,FWD,17,Sheffield Utd,49,Archer
255,Mason,Holgate,2,DEF,17,Sheffield Utd,49,Holgate
360,James,McAtee,3,MID,17,Sheffield Utd,49,McAtee
471,Anel,Ahmedhodžić,2,DEF,17,Sheffield Utd,49,Ahmedhodžić
472,Jordan,Amissah,1,GKP,17,Sheffield Utd,49,Amissah
473,George,Baldock,2,DEF,17,Sheffield Utd,49,Baldock
474,Chris,Basham,2,DEF,17,Sheffield Utd,49,Basham
476,Jayden,Bogle,2,DEF,17,Sheffield Utd,49,Bogle
477,Rhian,Brewster,4,FWD,17,Sheffield Utd,49,Brewster
478,Ismaila,Coulibaly,3,MID,17,Sheffield Utd,49,Coulibaly
479,Adam,Davies,1,GKP,17,Sheffield Utd,49,A.Davies
480,John,Egan,2,DEF,17,Sheffield Utd,49,Egan
481,John,Fleck,3,MID,17,Sheffield Utd,49,Fleck
482,Wes,Foderingham,1,GKP,17,Sheffield Utd,49,Foderingham
483,Daniel,Jebbison,4,FWD,17,Sheffield Utd,49,Jebbison
484,Max,Lowe,2,DEF,17,Sheffield Utd,49,Lowe
485,Oliver,McBurnie,4,FWD,17,Sheffield Utd,49,McBurnie
486,Iliman,Ndiaye,4,FWD,17,Sheffield Utd,49,Ndiaye
487,Rhys,Norrington-Davies,2,DEF,17,Sheffield Utd,49,Norrington-Davies
488,Oliver,Norwood,3,MID,17,Sheffield Utd,49,Norwood
489,Ben,Osborn,3,MID,17,Sheffield Utd,49,Osborn
490,William,Osula,4,FWD,17,Sheffield Utd,49,Osula
576,Jack,Robinson,2,DEF,17,Sheffield Utd,49,Robinson
587,Anis,Slimane,3,MID,17,Sheffield Utd,49,Slimane
592,Yasser,Larouci,2,DEF,17,Sheffield Utd,49,Larouci
593,Bénie,Traoré,4,FWD,17,Sheffield Utd,49,T.Bénie
638,Vini,de Souza Costa,3,MID,17,Sheffield Utd,49,Vini Souza
653,Femi,Seriki,2,DEF,17,Sheffield Utd,49,Seriki
654,Louie,Marsh,4,FWD,17,Sheffield Utd,49,Marsh
655,Andre,Brooks,3,MID,17,Sheffield Utd,49,Brooks
656,Antwoine,Hackford,4,FWD,17,Sheffield Utd,49,Hackford
663,Gustavo,Hamer,3,MID,17,Sheffield Utd,49,Hamer
666,Tom,Davies,3,MID,17,Sheffield Utd,49,T.Davies
693,Luke,Thomas,2,DEF,17,Sheffield Utd,49,Thomas
730,Ryan,Oné,3,MID,17,Sheffield Utd,49,Oné
731,Jili,Buyabu,2,DEF,17,Sheffield Utd,49,Buyabu
759,Sydie,Peck,3,MID,17,Sheffield Utd,49,Peck
775,Ben,Brereton,3,MID,17,Sheffield Utd,49,Brereton Díaz
790,Ivo,Grbic,1,GKP,17,Sheffield Utd,49,Grbić
822,Billy,Blacker,4,FWD,17,Sheffield Utd,49,Blacker
823,Oliver,Arblaster,3,MID,17,Sheffield Utd,49,Arblaster
827,Dovydas,Sasnauskas,2,DEF,17,Sheffield Utd,49,Sasnauskas
828,Sam,Curtis,2,DEF,17,Sheffield Utd,49,Curtis
857,Owen,Hampson,3,MID,17,Sheffield Utd,49,Hampson
450,Brennan,Johnson,3,MID,18,Spurs,6,Johnson
491,Brandon,Austin,1,GKP,18,Spurs,6,Austin
492,Rodrigo,Bentancur,3,MID,18,Spurs,6,Bentancur
493,Yves,Bissouma,3,MID,18,Spurs,6,Bissouma
494,Bryan,Gil Salvatierra,3,MID,18,Spurs,6,Bryan
495,Ben,Davies,2,DEF,18,Spurs,6,Davies
496,Eric,Dier,2,DEF,18,Spurs,6,Dier
497,Emerson,Leite de Souza Junior,2,DEF,18,Spurs,6,E.Royal
498,Fraser,Forster,1,GKP,18,Spurs,6,Forster
499,Pierre-Emile,Højbjerg,3,MID,18,Spurs,6,Højbjerg
500,Harry,Kane,4,FWD,18,Spurs,6,Kane
501,Dejan,Kulusevski,3,MID,18,Spurs,6,Kulusevski
502,Hugo,Lloris,1,GKP,18,Spurs,6,Lloris
503,Giovani,Lo Celso,3,MID,18,Spurs,6,Lo Celso
504,James,Maddison,3,MID,18,Spurs,6,Maddison
505,Tanguy,Ndombélé Alvaro,3,MID,18,Spurs,6,Ndombele
506,Pedro,Porro,2,DEF,18,Spurs,6,Pedro Porro
507,Ivan,Perišić,2,DEF,18,Spurs,6,Perišić
509,Richarlison,de Andrade,3,MID,18,Spurs,6,Richarlison
510,Joe,Rodon,2,DEF,18,Spurs,6,Rodon
511,Cristian,Romero,2,DEF,18,Spurs,6,Romero
512,Davinson,Sánchez,2,DEF,18,Spurs,6,Sánchez
513,Pape Matar,Sarr,3,MID,18,Spurs,6,Sarr
514,Ryan,Sessegnon,2,DEF,18,Spurs,6,Sessegnon
515,Oliver,Skipp,3,MID,18,Spurs,6,Skipp
516,Son,Heung-min,3,MID,18,Spurs,6,Son
517,Djed,Spence,2,DEF,18,Spurs,6,Spence
518,Japhet,Tanganga,2,DEF,18,Spurs,6,Tanganga
519,Destiny,Udogie,2,DEF,18,Spurs,6,Udogie
520,Guglielmo,Vicario,1,GKP,18,Spurs,6,Vicario
521,Alfie,Whiteman,1,GKP,18,Spurs,6,Whiteman
583,Manor,Solomon,3,MID,18,Spurs,6,Solomon
639,Micky,van de Ven,2,DEF,18,Spurs,6,Van de Ven
640,Dane,Scarlett,4,FWD,18,Spurs,6,Scarlett
641,Alejo,Véliz,4,FWD,18,Spurs,6,Veliz
702,Ashley,Phillips,2,DEF,18,Spurs,6,Phillips
722,Jamie,Donley,4,FWD,18,Spurs,6,Donley
740,Alfie,Dorrington,2,DEF,18,Spurs,6,Dorrington
754,Yago,de Santiago Alonso,3,MID,18,Spurs,6,Yago Santiago
776,Timo,Werner,4,FWD,18,Spurs,6,Werner
777,Radu,Dragusin,2,DEF,18,Spurs,6,Drăgușin
860,Mikey,Moore,3,MID,18,Spurs,6,Moore
862,Tyrese,Hall,3,MID,18,Spurs,6,Hall
364,Kalvin,Phillips,3,MID,19,West Ham,21,Phillips
522,Nayef,Aguerd,2,DEF,19,West Ham,21,N.Aguerd
523,Michail,Antonio,4,FWD,19,West Ham,21,Antonio
524,Alphonse,Areola,1,GKP,19,West Ham,21,Areola
525,Saïd,Benrahma,3,MID,19,West Ham,21,Benrahma
526,Jarrod,Bowen,3,MID,19,West Ham,21,Bowen
527,Maxwel,Cornet,3,MID,19,West Ham,21,Cornet
528,Vladimír,Coufal,2,DEF,19,West Ham,21,Coufal
529,Conor,Coventry,3,MID,19,West Ham,21,Coventry
530,Aaron,Cresswell,2,DEF,19,West Ham,21,Cresswell
531,Flynn,Downes,3,MID,19,West Ham,21,Downes
532,Emerson,Palmieri dos Santos,2,DEF,19,West Ham,21,Emerson
533,Lukasz,Fabianski,1,GKP,19,West Ham,21,Fabianski
534,Pablo,Fornals Malla,3,MID,19,West Ham,21,P.Fornals
535,Danny,Ings,4,FWD,19,West Ham,21,Ings
536,Ben,Johnson,2,DEF,19,West Ham,21,Johnson
537,Thilo,Kehrer,2,DEF,19,West Ham,21,Kehrer
538,Divin,Mubama,4,FWD,19,West Ham,21,Mubama
539,Lucas,Tolentino Coelho de Lima,3,MID,19,West Ham,21,L.Paquetá
541,Gianluca,Scamacca,4,FWD,19,West Ham,21,Scamacca
542,Tomáš,Souček,3,MID,19,West Ham,21,Souček
543,Nikola,Vlašić,3,MID,19,West Ham,21,Vlašić
544,Kurt,Zouma,2,DEF,19,West Ham,21,Zouma
577,Angelo,Ogbonna,2,DEF,19,West Ham,21,Ogbonna
642,Edson,Álvarez Velázquez,3,MID,19,West Ham,21,Álvarez
647,Joseph,Anang,1,GKP,19,West Ham,21,Anang
664,James,Ward-Prowse,3,MID,19,West Ham,21,Ward-Prowse
676,Konstantinos,Mavropanos,2,DEF,19,West Ham,21,Mavropanos
689,Mohammed,Kudus,3,MID,19,West Ham,21,Kudus
773,Lewis,Orford,3,MID,19,West Ham,21,Orford
774,Kaelan,Casey,2,DEF,19,West Ham,21,Casey
784,Oliver,Scarles,2,DEF,19,West Ham,21,Scarles
785,Callum,Marshall,4,FWD,19,West Ham,21,Marshall
829,George,Earthy,3,MID,19,West Ham,21,Earthy
351,Tommy,Doyle,3,MID,20,Wolves,39,Doyle
545,Rayan,Aït-Nouri,2,DEF,20,Wolves,39,Aït-Nouri
546,Daniel,Bentley,1,GKP,20,Wolves,39,Bentley
547,Bendegúz,Bolla,2,DEF,20,Wolves,39,Bolla
548,Hugo,Bueno López,2,DEF,20,Wolves,39,H.Bueno
549,Francisco Jorge,Tomás Oliveira,3,MID,20,Wolves,39,Chiquinho
550,Luke,Cundle,3,MID,20,Wolves,39,Cundle
551,Craig,Dawson,2,DEF,20,Wolves,39,Dawson
552,Fábio,Silva,4,FWD,20,Wolves,39,Fábio Silva
554,Gonçalo Manuel,Ganchinho Guedes,3,MID,20,Wolves,39,Guedes
555,Joe,Hodge,3,MID,20,Wolves,39,Hodge
556,Ki-Jana,Hoever,2,DEF,20,Wolves,39,Hoever
557,Hwang,Hee-chan,3,MID,20,Wolves,39,Hee Chan
559,João Victor,Gomes da Silva,3,MID,20,Wolves,39,João Gomes
560,Jonathan,Castro Otto,2,DEF,20,Wolves,39,J.Otto
561,Bruno,Cavaco Jordão,3,MID,20,Wolves,39,Jordão
562,Sasa,Kalajdzic,4,FWD,20,Wolves,39,Kalajdžić
563,Max,Kilman,2,DEF,20,Wolves,39,Kilman
564,Tom,King,1,GKP,20,Wolves,39,King
565,Mario,Lemina,3,MID,20,Wolves,39,Mario Jr.
567,Pedro,Lomba Neto,3,MID,20,Wolves,39,Neto
568,Daniel,Castelo Podence,3,MID,20,Wolves,39,Podence
569,José,Malheiro de Sá,1,GKP,20,Wolves,39,José Sá
570,Pablo,Sarabia,3,MID,20,Wolves,39,Sarabia
571,Matija,Šarkić,1,GKP,20,Wolves,39,Šarkić
572,Nélson,Cabral Semedo,2,DEF,20,Wolves,39,N.Semedo
573,Toti António,Gomes,2,DEF,20,Wolves,39,Toti
574,Boubacar,Traoré,3,MID,20,Wolves,39,Boubacar Traore
590,Matheus,Santos Carneiro Da Cunha,4,FWD,20,Wolves,39,Cunha
598,Matt,Doherty,2,DEF,20,Wolves,39,Doherty
697,Santiago,Bueno,2,DEF,20,Wolves,39,S.Bueno
698,Enso,González,3,MID,20,Wolves,39,González
704,Nathan,Fraser,4,FWD,20,Wolves,39,Fraser
715,Jean-Ricner,Bellegarde,3,MID,20,Wolves,39,Bellegarde
749,Matthew,Whittingham,3,MID,20,Wolves,39,Whittingham
750,Tawanda,Chirewa,3,MID,20,Wolves,39,Chirewa
751,Justin,Hubner,2,DEF,20,Wolves,39,Hubner
769,Owen,Hesketh,3,MID,20,Wolves,39,Hesketh
770,Ty,Barnett,3,MID,20,Wolves,39,Barnett
787,Harvey,Griffiths,3,MID,20,Wolves,39,Griffiths
788,Yerson,Mosquera,2,DEF,20,Wolves,39,Mosquera
800,Noha,Lemina,3,MID,20,Wolves,39,N.Lemina
832,Wesley,Okoduwa,2,DEF,20,Wolves,39,Okoduwa
836,Leon,Chiwome,4,FWD,20,Wolves,39,Chiwome
840,Fletcher,Holman,4,FWD,20,Wolves,39,Holman
853,Temple,Ojinnaka,3,MID,20,Wolves,39,Ojinnaka
