assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position,team
0,0,0,0,0,0,0.0,0,446,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,2025-08-17T15:30:00Z,0,False,1,0,0,0,0,0,1,0,9718,0,0,1,0,0.0,0,0,0,0,40,True,0,446,,
1,0,0,0,0,0,0.0,0,446,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2025-08-24T15:30:00Z,0,False,10,0,0,0,0,0,2,0,11663,0,0,1,1,0.0,0,-1107,218,1325,40,False,0,446,,
2,0,0,0,0,0,0.0,0,446,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2025-08-30T14:00:00Z,0,False,3,0,0,0,0,0,3,0,11606,0,0,2,3,0.0,0,-1183,161,1344,40,True,0,446,,
3,0,0,0,0,0,0.0,0,446,0.0,0.0,0.0,0.0,38,0,0,0.0,0.0,2025-09-14T15:30:00Z,0,False,13,0,0,0,0,0,4,0,11763,0,0,0,3,0.0,0,-751,247,998,40,False,0,446,,
4,0,0,0,0,0,0.0,0,446,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2025-09-20T16:30:00Z,0,False,7,0,0,0,0,0,5,0,16496,0,0,1,2,0.0,0,2313,3473,1160,39,True,0,446,,
