assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position,team
0,0,0,0,0,0,0.0,0,583,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,2025-08-16T14:00:00Z,0,False,3,0,0,0,0,0,1,0,1733,0,0,0,3,0.0,0,0,0,0,65,True,0,583,,
1,0,0,0,0,0,0.0,0,583,0.0,0.0,0.0,0.0,18,0,0,0.0,0.0,2025-08-23T11:30:00Z,0,False,13,0,0,0,0,0,2,0,1690,0,0,2,0,0.0,0,-387,103,490,65,False,0,583,,
2,0,0,0,0,0,0.0,0,583,0.0,0.0,0.0,0.0,29,0,0,0.0,0.0,2025-08-30T14:00:00Z,0,False,4,0,0,0,0,0,3,0,1525,0,0,1,0,0.0,0,-301,71,372,65,True,0,583,,
3,0,0,0,0,0,0.0,0,583,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2025-09-13T16:30:00Z,0,False,19,0,0,0,0,0,4,0,1468,0,0,3,0,0.0,0,-180,48,228,64,False,0,583,,
4,0,0,0,0,0,0.0,0,583,0.0,0.0,0.0,0.0,43,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,6,0,0,0,0,0,5,0,1469,0,0,2,2,0.0,0,-60,43,103,64,False,0,583,,
