assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position,team,fpl_name
0,0,0,3,0,0,0.0,0,206,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,2025-08-16T14:00:00Z,5,False,18,0,0,0,0,0,1,0,9776,0,0,0,3,0.0,1,0,0,0,50,False,0,206,,,Marcus Edwards
1,0,0,0,0,0,0.0,0,206,0.0,0.0,0.0,0.0,14,0,0,0.0,0.0,2025-08-23T14:00:00Z,0,False,17,0,0,0,0,0,2,0,9619,0,0,0,2,0.0,0,-1286,323,1609,50,True,0,206,,,Marcus Edwards
2,0,0,0,0,0,0.0,0,206,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2025-08-30T14:00:00Z,0,False,14,0,0,0,0,0,3,0,8313,0,0,2,3,0.0,0,-1744,462,2206,49,False,0,206,,,Marcus Edwards
3,0,0,0,0,0,0.0,0,206,0.0,0.0,0.0,0.0,34,0,0,0.0,0.0,2025-09-14T13:00:00Z,0,False,12,0,0,0,0,0,4,0,7208,0,0,1,0,0.0,0,-1385,235,1620,49,True,0,206,,,Marcus Edwards
4,0,0,0,0,0,0.0,0,206,0.0,0.0,0.0,0.0,44,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,16,0,0,0,0,0,5,0,7692,0,0,1,1,0.0,0,82,1071,989,48,True,0,206,,,Marcus Edwards
