assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position,team
0,0,0,0,0,0,0.0,0,255,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2025-08-17T13:00:00Z,0,False,7,0,0,0,0,0,1,0,9454,0,0,0,0,0.0,0,0,0,0,40,False,0,255,,
1,0,0,0,0,0,0.0,0,255,0.0,0.0,0.0,0.0,15,0,0,0.0,0.0,2025-08-24T13:00:00Z,0,False,16,0,0,0,0,0,2,0,11751,0,0,1,1,0.0,0,-262,404,666,40,True,0,255,,
2,0,0,0,0,0,0.0,0,255,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2025-08-31T18:00:00Z,0,False,2,0,0,0,0,0,3,0,12222,0,0,3,0,0.0,0,-435,342,777,40,False,0,255,,
3,0,0,0,0,0,0.0,0,255,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2025-09-13T14:00:00Z,0,False,17,0,0,0,0,0,4,0,12479,0,0,0,0,0.0,0,-372,323,695,40,True,0,255,,
4,0,0,0,0,0,0.0,0,255,0.0,0.0,0.0,0.0,49,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,19,0,0,0,0,0,5,0,12642,0,0,2,1,0.0,0,-163,336,499,40,False,0,255,,
