assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position,team
0,0,0,0,0,0,0.0,0,379,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2025-08-15T19:00:00Z,0,False,4,0,0,0,0,0,1,0,14971,0,0,2,4,0.0,0,0,0,0,40,True,0,379,,
1,0,0,0,0,0,0.0,0,379,0.0,0.0,0.0,0.0,19,0,0,0.0,0.0,2025-08-25T19:00:00Z,0,False,15,0,0,0,0,0,2,0,17261,0,0,3,2,0.0,0,-1897,529,2426,40,False,0,379,,
2,0,0,0,0,0,0.0,0,379,0.0,0.0,0.0,0.0,25,0,0,0.0,0.0,2025-08-31T15:30:00Z,0,False,1,0,0,0,0,0,3,0,16902,0,0,0,1,0.0,0,-1886,432,2318,40,True,0,379,,
3,0,0,0,0,0,0.0,0,379,0.0,0.0,0.0,0.0,34,0,0,0.0,0.0,2025-09-14T13:00:00Z,0,False,3,0,0,0,0,0,4,0,24433,0,0,1,0,0.0,0,3207,6826,3619,39,False,0,379,,
4,0,0,0,0,0,0.0,0,379,0.0,0.0,0.0,0.0,46,0,0,0.0,0.0,2025-09-20T11:30:00Z,0,False,9,0,0,0,0,0,5,0,23970,0,0,1,2,0.0,0,-18,1931,1949,39,True,0,379,,
