assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position,team,fpl_name
0,0,0,3,0,0,0.1,0,170,0.0,0.0,0.0,0.24,3,1,0,0.0,0.0,2025-08-16T14:00:00Z,2,False,10,0,0,0,0,0,1,0,10069,0,0,1,1,0.0,1,0,0,0,50,True,0,170,,,James Milner
1,0,0,0,0,0,0.0,0,170,0.0,0.0,0.0,0.0,16,0,0,0.0,0.0,2025-08-24T13:00:00Z,0,False,9,0,0,0,0,0,2,0,11692,0,0,0,2,0.0,0,-1006,680,1686,50,False,0,170,,,James Milner
2,0,0,19,0,0,0.4,2,170,0.01,0.8,0.79,0.17,22,0,1,5.3,35.6,2025-08-31T13:00:00Z,30,False,13,0,0,0,1,0,3,0,11074,0,1,1,2,17.0,6,-1405,429,1834,50,True,0,170,,,James Milner
3,0,0,8,0,2,5.0,6,170,0.02,0.02,0.0,1.2,32,2,0,1.3,8.0,2025-09-13T14:00:00Z,65,False,4,0,0,0,2,0,4,0,16737,1,2,1,2,0.0,1,3591,5190,1599,50,False,1,170,,,James Milner
4,0,0,5,0,1,11.3,4,170,0.03,0.03,0.0,0.31,43,1,0,1.7,5.2,2025-09-20T14:00:00Z,27,False,18,0,0,0,3,0,5,0,17627,0,0,2,2,0.0,1,453,2436,1983,50,True,0,170,,,James Milner
