assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position,team,fpl_name
0,0,0,0,0,0,0.0,0,465,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,2025-08-17T15:30:00Z,0,False,1,0,0,0,0,0,1,0,59759,0,0,1,0,0.0,0,0,0,0,65,True,0,465,,,Rasmus Højlund
1,0,0,0,0,0,0.0,0,465,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2025-08-24T15:30:00Z,0,False,10,0,0,0,0,0,2,0,60995,0,0,1,1,0.0,0,-13382,2432,15814,64,False,0,465,,,Rasmus Højlund
2,0,0,0,0,0,0.0,0,465,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2025-08-30T14:00:00Z,0,False,3,0,0,0,0,0,3,0,56968,0,0,2,3,0.0,0,-10918,2150,13068,64,True,0,465,,,Rasmus Højlund
3,0,0,0,0,0,0.0,0,465,0.0,0.0,0.0,0.0,38,0,0,0.0,0.0,2025-09-14T15:30:00Z,0,False,13,0,0,0,0,0,4,0,46417,0,0,0,3,0.0,0,-12889,855,13744,63,False,0,465,,,Rasmus Højlund
4,0,0,0,0,0,0.0,0,465,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2025-09-20T16:30:00Z,0,False,7,0,0,0,0,0,5,0,41165,0,0,1,2,0.0,0,-5649,0,5649,63,True,0,465,,,Rasmus Højlund
