assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position,team,fpl_name
0,0,0,0,0,0,0.0,0,634,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2025-08-16T16:30:00Z,0,False,13,0,0,0,0,0,1,0,5032,0,0,4,0,0.0,0,0,0,0,45,True,0,634,,,Yerson Mosquera Valdelamar
1,0,0,0,0,0,0.0,0,634,0.0,0.0,0.0,0.0,12,0,0,0.0,0.0,2025-08-23T14:00:00Z,0,False,4,0,0,0,0,0,2,0,5972,0,0,0,1,0.0,0,-605,197,802,45,False,0,634,,,Yerson Mosquera Valdelamar
2,0,0,0,0,0,0.0,0,634,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2025-08-30T14:00:00Z,0,False,9,0,0,0,0,0,3,0,5837,0,0,3,2,0.0,0,-685,133,818,45,True,0,634,,,Yerson Mosquera Valdelamar
3,0,0,4,0,5,0.2,6,634,0.0,0.0,0.0,1.35,39,1,0,1.2,11.8,2025-09-13T14:00:00Z,65,False,15,0,0,0,2,0,4,0,6028,1,1,0,1,0.0,2,-339,293,632,44,False,0,634,,,Yerson Mosquera Valdelamar
4,0,0,5,0,1,0.3,3,634,0.0,0.05,0.05,0.48,50,3,0,2.9,7.4,2025-09-20T14:00:00Z,71,False,11,0,0,0,7,0,5,0,6361,1,2,3,1,21.0,1,74,410,336,44,True,0,634,,,Yerson Mosquera Valdelamar
