assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
1,2,41,1,5,13.1,6,410,0.59,0.59,0.0,0.35,7,0,0,5.0,29.2,2025-08-16,65,False,20,0,0,0,1,0,1,0,61558,1,1,4,0,8.0,11,0,0,0,50,False,0,410,,,Rico Lewis,0,0,0.0,71,DR,Wolverhampton Wanderers,Manchester City,0,4,28783,2025,732751,0.7589436173439026,1,1,0,0.0,1.3913613557815552,0.6324176788330078,28783,Manchester City,Rico Lewis,Rico Lewis,4,3,1,3.1,DEF,9
0,0,3,0,4,14.8,6,410,0.08,0.1,0.02,1.11,18,2,0,3.6,16.4,2025-08-23,90,False,18,0,0,0,3,0,2,0,397782,1,2,2,0,5.0,1,192352,222966,30614,50,True,0,410,,,Rico Lewis,0,1,0.0171177797019481,90,DR,Manchester City,Tottenham,0,2,28789,2025,732981,0.0981948971748352,0,1,0,0.0171177797019481,0.1217301785945892,0.1217301785945892,28789,Manchester City,Rico Lewis,Rico Lewis,3,4,2,6.5,DEF,1
0,0,0,0,0,0.3,0,410,0.0,0.0,0.0,1.11,22,1,0,0.1,0.8,2025-08-31,5,False,6,0,0,0,0,0,3,0,470028,0,0,1,2,0.0,1,38841,99180,60339,50,False,0,410,,,Rico Lewis,0,0,0.0,1,Sub,Brighton,Manchester City,2,1,28805,2025,735712,0.0,0,0,0,0.0,0.0,0.0,28805,Manchester City,Rico Lewis,Rico Lewis,4,3,3,4.8,DEF,1
