assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,-2.0,0.0,1.0,1.0,1.0,672.0,0.0,0.0,0.0,0.44,20.0,0.0,0.0,0.2,1.2,2025-08-22,21.0,False,19.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,32123.0,0.0,0.0,5.0,1.0,0.0,0.0,-4824.0,2024.0,6848.0,50.0,False,1.0,672.0,,,Jorrel Hato,0.0,0.0,0.0,15.0,Sub,West Ham,Chelsea,1.0,5.0,28788.0,2025.0,732915.0,0.0,0.0,0.0,0.0,0.0,0.0529290921986103,0.0529290921986103,13776.0,Chelsea,Jorrel Hato,Jorrel Hato,3.0,2.0,2.0,0.5,DEF
0.0,0.0,-6.0,0.0,1.0,1.5,1.0,672.0,0.01,0.01,0.0,0.55,33.0,1.0,0.0,0.3,0.0,2025-09-13,45.0,False,5.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,25602.0,1.0,0.0,2.0,2.0,2.0,0.0,-4676.0,879.0,5555.0,49.0,False,1.0,672.0,,,Jorrel Hato,0.0,0.0,0.0,47.0,DL,Brentford,Chelsea,2.0,2.0,28815.0,2025.0,737292.0,0.0,0.0,0.0,0.0,0.0,0.0806971117854118,0.0806971117854118,13776.0,Chelsea,Jorrel Hato,Jorrel Hato,3.0,3.0,4.0,0.5,DEF
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,,,672.0,,,Jorrel Hato,,,,,,,,,,,,,,,,,,,,13776.0,7,,,,,6.0,,2
