assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,8.0,0.0,3.0,1.3,4.0,370.0,0.01,0.02,0.01,0.81,1.0,0.0,0.0,0.9,5.4,2025-08-15,59.0,False,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3010630.0,1.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,60.0,True,0.0,370.0,,,Jeremie Frimpong,0.0,1.0,0.015647554770112,63.0,DR,Liverpool,Bournemouth,4.0,2.0,28778.0,2025.0,731571.0,0.0,0.0,0.0,0.0,0.015647554770112,0.0271507985889911,0.0271507985889911,9328.0,Liverpool,Jeremie Frimpong,Jeremie Frimpong,3.0,5.0,1.0,5.0,DEF
1.0,0.0,14.0,0.0,0.0,0.6,0.0,370.0,0.01,0.09,0.08,0.0,34.0,0.0,0.0,2.3,3.0,2025-09-14,3.0,False,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1023077.0,0.0,0.0,1.0,0.0,19.0,4.0,-240681.0,21895.0,262576.0,59.0,False,0.0,370.0,,,Jeremie Frimpong,0.0,1.0,0.0795217901468277,1.0,Sub,Burnley,Liverpool,0.0,1.0,28816.0,2025.0,737489.0,0.0,0.0,0.0,0.0,0.0795217901468277,0.0795217901468277,0.0,9328.0,Liverpool,Jeremie Frimpong,Jeremie Frimpong,4.0,2.0,4.0,2.8,DEF
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,,,370.0,,,Jeremie Frimpong,,,,,,,,,,,,,,,,,,,,9328.0,12,,,,,6.0,,2
