assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,3.0,0.0,0.0,1.3,1.0,352.0,0.0,0.0,0.0,0.28,10.0,0.0,0.0,0.6,2.2,2025-08-18,12.0,False,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15044.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,55.0,True,0.0,352.0,,,0.0,0.0,0.0,12.0,Sub,Leeds,Everton,1.0,0.0,28787.0,2025.0,732658.0,0.0,0.0,0.0,0.0,0.0,0.0273878462612628,0.0273878462612628,8720.0,Leeds,Jack Harrison,Jack Harrison,2.0,2.0,1.0,1.5,MID
0.0,0.0,10.0,0.0,3.0,4.4,6.0,352.0,0.03,0.03,0.0,0.07,24.0,0.0,0.0,1.4,7.6,2025-08-30,30.0,False,15.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,10653.0,0.0,1.0,0.0,0.0,2.0,1.0,-2855.0,246.0,3101.0,54.0,True,0.0,352.0,,,0.0,0.0,0.0,26.0,Sub,Leeds,Newcastle United,0.0,0.0,28803.0,2025.0,735233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8720.0,Leeds,Jack Harrison,Jack Harrison,3.0,2.0,3.0,-0.3,MID
0.0,0.0,3.0,0.0,0.0,0.4,0.0,352.0,0.0,0.0,0.0,0.73,37.0,1.0,0.0,0.1,0.2,2025-09-13,22.0,False,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9249.0,0.0,0.0,0.0,1.0,0.0,1.0,-1725.0,199.0,1924.0,54.0,False,0.0,352.0,,,0.0,0.0,0.0,22.0,Sub,Fulham,Leeds,1.0,0.0,28813.0,2025.0,737019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8720.0,Leeds,Jack Harrison,Jack Harrison,2.0,3.0,4.0,0.3,MID
0.0,0.0,4.0,0.0,0.0,1.5,3.0,352.0,0.0,0.0,0.0,0.5,50.0,0.0,0.0,0.2,0.6,2025-09-20,20.0,False,20.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,8782.0,0.0,0.0,3.0,1.0,0.0,1.0,-747.0,484.0,1231.0,53.0,False,0.0,352.0,,,0.0,0.0,0.0,17.0,Sub,Wolverhampton Wanderers,Leeds,1.0,3.0,28820.0,2025.0,738613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8720.0,Leeds,Jack Harrison,Jack Harrison,2.0,3.0,5.0,0.5,MID
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,,,352.0,,,,,,,,,,,,,,,,,,,,,,8720.0,11,,,,,6.0,,3
