assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,1.0,0.0,2.0,12.2,3.0,50.0,0.2,0.4,0.2,0.28,13.0,0.0,0.0,2.2,0.8,2025-08-23,58.0,False,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13638.0,0.0,1.0,0.0,1.0,9.0,1.0,-4998.0,494.0,5492.0,54.0,False,0.0,50.0,,,Emiliano Buendía Stati,0.0,2.0,0.1098695322871208,68.0,Sub,Brentford,Aston Villa,1.0,0.0,28790.0,2025.0,733254.0,0.0741216912865638,0.0,1.0,0.0,0.1098695322871208,0.2649344503879547,0.0809432417154312,2203.0,Aston Villa,Emiliano Buendía Stati,Emiliano Buendía,3.0,3.0,2.0,0.5,MID
0.0,0.0,7.0,0.0,1.0,34.1,7.0,50.0,0.12,0.13,0.01,0.95,21.0,2.0,0.0,5.8,11.4,2025-08-31,45.0,False,8.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,11246.0,0.0,3.0,3.0,0.0,12.0,1.0,-2933.0,612.0,3545.0,54.0,True,0.0,50.0,,,Emiliano Buendía Stati,0.0,1.0,0.0330922193825244,40.0,Sub,Aston Villa,Crystal Palace,0.0,3.0,28807.0,2025.0,736190.0,0.187717005610466,0.0,3.0,0.0,0.0330922193825244,0.2622300386428833,0.1520594358444214,2203.0,Aston Villa,Emiliano Buendía Stati,Emiliano Buendía,3.0,4.0,3.0,0.7,MID
0.0,0.0,6.0,1.0,1.0,13.2,8.0,50.0,0.06,0.22,0.16,1.53,36.0,0.0,0.0,3.5,8.6,2025-09-13,70.0,False,9.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,10144.0,1.0,2.0,0.0,0.0,13.0,2.0,-1858.0,892.0,2750.0,53.0,False,1.0,50.0,,,Emiliano Buendía Stati,0.0,3.0,0.0928842350840568,73.0,AML,Everton,Aston Villa,0.0,0.0,28812.0,2025.0,736984.0,0.0615004897117614,0.0,1.0,0.0,0.0928842350840568,0.1543847322463989,0.0,2203.0,Aston Villa,Emiliano Buendía Stati,Emiliano Buendía,3.0,3.0,4.0,1.3,MID
0.0,0.0,0.0,0.0,2.0,3.5,7.0,50.0,0.06,0.12,0.06,0.37,48.0,0.0,0.0,1.8,2.6,2025-09-21,57.0,False,17.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,10569.0,1.0,2.0,1.0,1.0,12.0,1.0,33.0,1423.0,1390.0,53.0,False,0.0,50.0,,,Emiliano Buendía Stati,0.0,2.0,0.0950194969773292,61.0,AML,Sunderland,Aston Villa,1.0,1.0,28826.0,2025.0,739271.0,0.0,0.0,0.0,0.0,0.0950194969773292,0.0950194969773292,0.0,2203.0,Aston Villa,Emiliano Buendía Stati,Emiliano Buendía,3.0,2.0,5.0,1.8,MID
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,,,50.0,,,Emiliano Buendía Stati,,,,,,,,,,,,,,,,,,,,2203.0,2,,,,,6.0,,3
