assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,15.0,0.0,10.0,11.3,11.0,721.0,0.18,0.18,0.0,0.62,32.0,1.0,0.0,4.1,23.4,2025-09-13,90.0,False,6.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,385.0,1.0,1.0,1.0,2.0,6.0,4.0,149.0,176.0,27.0,45.0,True,0.0,721.0,0.0,0.0,0.0,90.0,Bournemouth,Brighton,2.0,1.0,28810.0,2025.0,736906.0,0.0670101419091224,0.0,1.0,0.0,0.0,0.1487778425216674,0.0817676931619644,14027.0,Bournemouth,Veljko Milosavljevic,Veljko Milosavljevic,3.0,3.0,4.0,2.0,DEF
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,721.0,,,,,,,,,,,,,,,,,,,14027.0,4,,,,,6.0,,2
