assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,2.0,0.0,1.0,1.6,2.0,696.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.3,1.0,2025-08-24,19.0,False,8.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1948.0,0.0,0.0,1.0,1.0,0.0,1.0,620.0,779.0,159.0,60.0,False,0.0,696.0,0.0,0.0,0.0,18.0,Crystal Palace,Nottingham Forest,1.0,1.0,28794.0,2025.0,733820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8056.0,Nottingham Forest,Arnaud Kalimuendo,Arnaud Kalimuendo Muinga,3.0,3.0,2.0,2.0,FWD
0.0,0.0,3.0,0.0,0.0,0.5,1.0,696.0,0.0,0.0,0.0,0.96,27.0,1.0,0.0,0.1,0.4,2025-08-31,1.0,False,19.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,5132.0,0.0,0.0,3.0,0.0,0.0,1.0,617.0,1326.0,709.0,60.0,True,0.0,696.0,0.0,0.0,0.0,1.0,Nottingham Forest,West Ham,0.0,3.0,28804.0,2025.0,735666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8056.0,Nottingham Forest,Arnaud Kalimuendo,Arnaud Kalimuendo Muinga,2.0,3.0,3.0,1.0,FWD
0.0,0.0,3.0,0.0,0.0,12.2,0.0,696.0,0.01,0.12,0.11,0.08,31.0,1.0,0.0,2.6,1.2,2025-09-13,30.0,False,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7804.0,0.0,0.0,0.0,3.0,13.0,1.0,322.0,1481.0,1159.0,60.0,False,0.0,696.0,0.0,2.0,0.1183149889111518,23.0,Arsenal,Nottingham Forest,3.0,0.0,28808.0,2025.0,736553.0,0.0113487504422664,0.0,1.0,0.0,0.1183149889111518,0.129663735628128,0.0113487504422664,8056.0,Nottingham Forest,Arnaud Kalimuendo,Arnaud Kalimuendo Muinga,3.0,4.0,4.0,0.5,FWD
0.0,0.0,0.0,0.0,0.0,1.8,0.0,696.0,0.01,0.25,0.24,0.17,44.0,0.0,0.0,1.1,0.2,2025-09-20,14.0,False,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9590.0,0.0,0.0,1.0,1.0,9.0,1.0,439.0,1616.0,1177.0,60.0,False,0.0,696.0,0.0,1.0,0.0937196686863899,13.0,Burnley,Nottingham Forest,1.0,1.0,28822.0,2025.0,738671.0,0.0,0.0,0.0,0.0,0.0937196686863899,0.1319843381643295,0.0382646657526493,8056.0,Nottingham Forest,Arnaud Kalimuendo,Arnaud Kalimuendo Muinga,3.0,2.0,5.0,1.5,FWD
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,696.0,,,,,,,,,,,,,,,,,,,8056.0,16,,,,,6.0,,4
