assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,16,0,4,3.2,9,303,0.01,0.04,0.03,2.07,10,1,0,2.2,16.4,2025-08-18,90,False,11,0,0,0,3,0,1,0,9282,1,2,0,1,2.0,2,0,0,0,50,False,0,303,,,James Garner,0,1,0.0321317762136459,90,DL,Leeds,Everton,1,0,28787,2025,732663,0.0,0,0,0,0.0321317762136459,0.0,0.0,28787,Everton,James Garner,James Garner,2,2,1,2.0,MID,2
0,1,34,1,10,26.6,16,303,0.07,0.11,0.04,2.43,16,0,1,8.9,54.2,2025-08-24,90,False,6,0,0,0,5,0,2,0,10042,1,1,0,2,8.0,10,-963,458,1421,50,True,1,303,,,James Garner,1,2,0.0430451668798923,90,DL,Everton,Brighton,2,0,28795,2025,733828,0.1217919364571571,0,2,1,0.0430451668798923,0.2414324879646301,0.1040414273738861,28795,Everton,James Garner,James Garner,3,3,2,6.0,MID,9
0,0,18,0,4,3.3,12,303,0.02,0.02,0.0,1.11,30,2,0,1.7,13.4,2025-08-30,90,False,20,0,0,0,5,0,3,0,33345,1,3,3,2,0.0,4,16306,21034,4728,50,False,0,303,,,James Garner,0,0,0.0,90,DMC,Wolverhampton Wanderers,Everton,2,3,28800,2025,735059,0.0,0,0,0,0.0,0.6768185496330261,0.6768185496330261,28800,Everton,James Garner,James Garner,2,3,3,5.3,MID,4
0,2,31,1,2,56.7,9,303,0.31,0.39,0.08,0.54,36,0,0,8.8,29.6,2025-09-13,90,False,2,0,0,0,3,0,4,0,40635,1,4,0,0,2.0,5,6718,12637,5919,50,True,0,303,,,James Garner,0,1,0.0330037586390972,90,DL,Everton,Aston Villa,0,0,28812,2025,736966,0.4553724229335785,0,4,0,0.0330037586390972,0.1021117493510246,0.1021117493510246,28812,Everton,James Garner,James Garner,3,3,4,5.2,MID,3
0,0,17,0,6,3.2,18,303,0.02,0.06,0.04,0.9,46,2,0,2.2,16.2,2025-09-20,90,False,12,0,0,0,7,0,5,0,58683,1,5,1,2,3.0,4,16098,24001,7903,50,False,0,303,,,James Garner,0,2,0.0534429438412189,90,DMC,Liverpool,Everton,2,1,28818,2025,738328,0.0,0,0,0,0.0534429438412189,0.4455899894237518,0.4455899894237518,28818,Everton,James Garner,James Garner,2,5,5,3.3,MID,4
