assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,2,0,0,20.5,1,681,0.06,0.17,0.11,0.21,9,0,0,3.2,0.0,2025-08-17,25,False,1,0,0,0,1,0,1,0,780071,0,0,1,0,12.0,1,0,0,0,75,True,0,681,,,Benjamin Sesko,0,2,0.0767245814204216,24,Sub,Manchester United,Arsenal,0,1,28786,2025,732464,0.0895412191748619,0,2,0,0.0767245814204216,0.230805367231369,0.0645395591855049,28786,Manchester United,Benjamin Sesko,Benjamin Sesko,4,3,1,1.9,FWD,1
0,0,2,0,0,2.3,1,681,0.04,0.04,0.0,0.86,17,1,0,0.5,0.4,2025-08-24,37,False,10,0,0,0,1,0,2,0,966174,0,0,1,1,2.0,1,11164,114770,103606,75,False,0,681,,,Benjamin Sesko,0,0,0.0,35,Sub,Fulham,Manchester United,1,1,28796,2025,734100,0.0,0,0,0,0.0,0.0,0.0,28796,Manchester United,Benjamin Sesko,Benjamin Sesko,3,3,2,1.0,FWD,1
0,0,-2,0,0,1.1,0,681,0.0,0.27,0.27,0.0,26,0,0,0.3,0.0,2025-08-30,18,False,3,0,0,0,0,0,3,0,830439,0,0,2,3,8.0,1,-170928,57965,228893,75,True,0,681,,,Benjamin Sesko,0,2,0.21974478662014,10,Sub,Manchester United,Burnley,3,2,28802,2025,735109,0.0,0,0,0,0.21974478662014,0.21974478662014,0.0,28802,Manchester United,Benjamin Sesko,Benjamin Sesko,2,3,3,1.5,FWD,1
0,0,6,0,0,6.8,1,681,0.0,0.03,0.03,2.34,38,3,0,1.5,1.0,2025-09-14,79,False,13,0,0,0,1,0,4,0,628746,1,0,0,3,7.0,2,-223858,15001,238859,74,False,0,681,,,Benjamin Sesko,0,1,0.0349594056606292,81,FW,Manchester City,Manchester United,3,0,28817,2025,737833,0.0,0,0,0,0.0349594056606292,0.0349594056606292,0.0,28817,Manchester United,Benjamin Sesko,Benjamin Sesko,3,4,4,0.7,FWD,2
0,0,2,0,1,1.3,1,681,0.01,0.01,0.0,0.08,47,0,0,0.4,0.2,2025-09-20,45,False,7,0,0,0,0,0,5,0,565503,1,0,1,2,2.0,1,-81182,16621,97803,73,True,0,681,,,Benjamin Sesko,0,0,0.0,56,FW,Manchester United,Chelsea,2,1,28824,2025,738843,0.0,0,0,0,0.0,0.0,0.0,28824,Manchester United,Benjamin Sesko,Benjamin Sesko,3,3,5,0.8,FWD,1
