assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,7.0,0.0,4.0,16.8,4.0,695.0,0.02,0.02,0.0,0.66,12.0,0.0,0.0,2.9,8.6,2025-08-23,55.0,False,4.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,570.0,0.0,0.0,0.0,1.0,4.0,1.0,202.0,250.0,48.0,45.0,False,0.0,695.0,0.0,0.0,0.0,56.0,Bournemouth,Wolverhampton Wanderers,1.0,0.0,28792.0,2025.0,733223.0,0.0134212533012032,0.0,1.0,0.0,0.0,0.0134212533012032,0.0,12113.0,Wolverhampton Wanderers,Jackson Tchatchoua,Jackson Tchatchoua,2.0,3.0,2.0,1.9,DEF
0.0,0.0,-5.0,0.0,2.0,6.3,3.0,695.0,0.01,0.01,0.0,1.75,30.0,3.0,0.0,1.9,11.0,2025-08-30,62.0,False,9.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1497.0,1.0,1.0,3.0,2.0,2.0,1.0,413.0,633.0,220.0,45.0,True,0.0,695.0,0.0,0.0,0.0,66.0,Wolverhampton Wanderers,Everton,2.0,3.0,28800.0,2025.0,735041.0,0.0,0.0,0.0,0.0,0.0,0.022240687161684,0.022240687161684,12113.0,Wolverhampton Wanderers,Jackson Tchatchoua,Jackson Tchatchoua,2.0,3.0,3.0,1.0,DEF
0.0,0.0,3.0,0.0,0.0,1.2,0.0,695.0,0.0,0.0,0.0,0.17,39.0,0.0,0.0,0.3,0.2,2025-09-13,13.0,False,15.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1769.0,0.0,0.0,0.0,1.0,2.0,1.0,52.0,293.0,241.0,45.0,False,0.0,695.0,0.0,0.0,0.0,8.0,Newcastle United,Wolverhampton Wanderers,1.0,0.0,28809.0,2025.0,736898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12113.0,Wolverhampton Wanderers,Jackson Tchatchoua,Jackson Tchatchoua,2.0,4.0,4.0,0.5,DEF
0.0,0.0,8.0,0.0,2.0,30.8,6.0,695.0,0.01,0.01,0.0,0.48,50.0,3.0,0.0,5.9,22.0,2025-09-20,90.0,False,11.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,1934.0,1.0,4.0,3.0,1.0,6.0,1.0,-10.0,169.0,179.0,45.0,True,0.0,695.0,0.0,0.0,0.0,90.0,Wolverhampton Wanderers,Leeds,1.0,3.0,28820.0,2025.0,738587.0,0.0533610396087169,0.0,2.0,0.0,0.0,0.9638354182243348,0.9104743599891664,12113.0,Wolverhampton Wanderers,Jackson Tchatchoua,Jackson Tchatchoua,2.0,3.0,5.0,1.5,DEF
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,695.0,,,,,,,,,,,,,,,,,,,12113.0,20,,,,,6.0,,2
