assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,3.0,0.0,0.0,0.3,1.0,702.0,0.0,0.0,0.0,0.9,21.0,1.0,0.0,0.0,0.0,2025-08-31,16.0,False,8.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,7802.0,0.0,0.0,3.0,0.0,0.0,1.0,2409.0,3287.0,878.0,45.0,True,0.0,702.0,0.0,0.0,0.0,12.0,Aston Villa,Crystal Palace,0.0,3.0,28807.0,2025.0,736194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13870.0,Aston Villa,Bradley Burrowes,Bradley Burrowes,3.0,4.0,3.0,0.5,MID
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,702.0,,,,,,,,,,,,,,,,,,,13870.0,2,,,,,6.0,,3
