assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,2.0,0.0,0.0,2.0,0.0,325.0,0.0,0.09,0.09,0.4,3.0,0.0,0.0,0.4,0.2,2025-08-16,13.0,False,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,98177.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,60.0,False,0.0,325.0,,,0.0,1.0,0.0384686477482318,12.0,Sub,Brighton,Fulham,1.0,1.0,28780.0,2025.0,732732.0,0.0,0.0,0.0,0.0,0.0384686477482318,0.0384686477482318,0.0,7230.0,Fulham,Emile Smith Rowe,Emile Smith-Rowe,3.0,3.0,1.0,2.1,MID
0.0,0.0,21.0,0.0,0.0,3.6,0.0,325.0,0.02,0.72,0.7,0.11,17.0,0.0,1.0,7.4,32.8,2025-08-24,19.0,False,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,83859.0,0.0,0.0,1.0,1.0,38.0,6.0,-20929.0,2640.0,23569.0,59.0,True,0.0,325.0,,,1.0,2.0,0.623702347278595,17.0,Sub,Fulham,Manchester United,1.0,1.0,28796.0,2025.0,734086.0,0.0,0.0,0.0,1.0,0.623702347278595,0.623702347278595,0.0,7230.0,Fulham,Emile Smith Rowe,Emile Smith-Rowe,3.0,3.0,2.0,3.5,MID
0.0,0.0,4.0,0.0,0.0,12.3,0.0,325.0,0.03,0.03,0.0,0.12,23.0,0.0,0.0,1.6,3.8,2025-08-30,23.0,False,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,88983.0,0.0,0.0,0.0,2.0,0.0,1.0,-562.0,11247.0,11809.0,59.0,False,0.0,325.0,,,0.0,0.0,0.0,13.0,Sub,Chelsea,Fulham,2.0,0.0,28798.0,2025.0,734846.0,0.0627656057476997,0.0,1.0,0.0,0.0,0.1170599982142448,0.1170599982142448,7230.0,Fulham,Emile Smith Rowe,Emile Smith-Rowe,3.0,4.0,3.0,2.2,MID
0.0,0.0,2.0,0.0,0.0,4.8,1.0,325.0,0.0,0.0,0.0,0.05,37.0,0.0,0.0,0.6,1.0,2025-09-13,30.0,False,11.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,92076.0,0.0,0.0,0.0,1.0,0.0,1.0,-1428.0,13014.0,14442.0,59.0,True,0.0,325.0,,,0.0,0.0,0.0,30.0,Sub,Fulham,Leeds,1.0,0.0,28813.0,2025.0,737003.0,0.0,0.0,0.0,0.0,0.0,0.4289219677448272,0.4289219677448272,7230.0,Fulham,Emile Smith Rowe,Emile Smith-Rowe,2.0,3.0,4.0,3.2,MID
0.0,0.0,4.0,0.0,0.0,0.3,2.0,325.0,0.0,0.0,0.0,0.08,45.0,0.0,0.0,0.3,2.2,2025-09-20,10.0,False,5.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,83313.0,0.0,1.0,1.0,3.0,0.0,1.0,-8870.0,4749.0,13619.0,59.0,True,0.0,325.0,,,0.0,0.0,0.0,5.0,Sub,Fulham,Brentford,3.0,1.0,28825.0,2025.0,739005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7230.0,Fulham,Emile Smith Rowe,Emile Smith-Rowe,3.0,3.0,5.0,1.0,MID
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,,,325.0,,,,,,,,,,,,,,,,,,,,,,7230.0,10,,,,,6.0,,3
