assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
1,0,14,1,1,1.3,4,21,0.01,0.14,0.13,1.04,9,0,0,1.2,2.6,2025-08-17,82,False,14,0,0,0,3,0,1,0,728172,1,0,1,0,8.0,6,0,0,0,65,False,0,21,,,Declan Rice,0,3,0.146335482597351,84,MC,Manchester United,Arsenal,0,1,28786,2025,732475,0.0,0,0,0,0.146335482597351,0.1454207748174667,0.1124008744955062,28786,Arsenal,Declan Rice,Declan Rice,4,3,1,2.7,MID,6
1,0,26,1,0,50.0,3,21,0.54,0.54,0.0,0.17,11,0,0,7.7,25.2,2025-08-23,90,False,11,0,0,0,3,0,2,0,902701,1,0,0,5,2.0,6,22586,90194,67608,65,True,0,21,,,Declan Rice,0,0,0.0,90,MC,Arsenal,Leeds,5,0,28793,2025,733392,0.3235577642917633,1,3,0,0.0,0.2430376410484314,0.2430376410484314,28793,Arsenal,Declan Rice,Declan Rice,2,4,2,7.0,MID,6
0,0,13,0,6,22.7,13,21,0.1,0.12,0.02,0.52,25,1,0,3.9,13.2,2025-08-31,90,False,12,0,0,0,7,0,3,0,978824,1,0,0,1,3.0,4,16588,106036,89448,65,False,0,21,,,Declan Rice,0,1,0.0263387057930231,90,MC,Liverpool,Arsenal,1,0,28806,2025,735954,0.0281529296189546,0,1,0,0.0263387057930231,0.0,0.0,28806,Arsenal,Declan Rice,Declan Rice,4,5,3,4.8,MID,4
0,0,1,0,0,1.3,3,21,0.03,0.03,0.0,0.1,31,0,0,0.7,3.4,2025-09-13,22,False,16,0,0,0,2,0,4,0,1084679,0,1,0,3,2.0,1,49222,125238,76016,65,True,0,21,,,Declan Rice,0,0,0.0,15,Sub,Arsenal,Nottingham Forest,3,0,28808,2025,736538,0.0,0,0,0,0.0,0.0,0.0,28808,Arsenal,Declan Rice,Declan Rice,3,4,4,4.7,MID,1
0,1,22,0,1,37.0,9,21,0.16,0.16,0.0,0.89,41,1,0,5.6,18.8,2025-09-21,90,False,13,0,0,0,6,0,5,0,1005474,1,2,1,1,0.0,3,-86541,33687,120228,65,True,0,21,,,Declan Rice,0,0,0.0,90,MC,Arsenal,Manchester City,1,1,28827,2025,739596,0.2463050186634063,0,2,0,0.0,0.3351134359836578,0.3351134359836578,28827,Arsenal,Declan Rice,Declan Rice,4,4,5,2.7,MID,2
