assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,-3.0,0.0,1.0,0.3,3.0,8.0,0.0,0.0,0.0,0.66,9.0,0.0,0.0,0.3,3.0,2025-08-17,19.0,False,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,210465.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,False,1.0,8.0,,,Jurriën Timber,0.0,0.0,0.0,18.0,Sub,Manchester United,Arsenal,0.0,1.0,28786.0,2025.0,732480.0,0.0,0.0,0.0,0.0,0.0,0.1351037770509719,0.1351037770509719,11707.0,Arsenal,Jurriën Timber,Jurriën Timber,4.0,3.0,1.0,3.8,DEF
1.0,3.0,68.0,1.0,2.0,28.5,6.0,8.0,0.05,0.86,0.81,0.17,11.0,0.0,2.0,19.9,95.0,2025-08-23,63.0,False,11.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,219095.0,1.0,4.0,0.0,5.0,75.0,24.0,-23011.0,14581.0,37592.0,55.0,True,0.0,8.0,,,Jurriën Timber,2.0,3.0,0.4659042954444885,67.0,DR,Arsenal,Leeds,5.0,0.0,28793.0,2025.0,733386.0,0.4285041391849518,1.0,3.0,2.0,0.4659042954444885,0.442722737789154,0.1361981481313705,11707.0,Arsenal,Jurriën Timber,Jurriën Timber,2.0,4.0,2.0,13.0,DEF
0.0,0.0,7.0,0.0,5.0,12.4,7.0,8.0,0.05,0.14,0.09,0.52,25.0,1.0,0.0,3.5,11.4,2025-08-31,90.0,False,12.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,828444.0,1.0,2.0,0.0,1.0,11.0,2.0,449352.0,509691.0,60339.0,56.0,False,0.0,8.0,,,Jurriën Timber,0.0,1.0,0.0893765687942504,90.0,DR,Liverpool,Arsenal,1.0,0.0,28806.0,2025.0,735948.0,0.058624293655157,0.0,1.0,0.0,0.0893765687942504,0.1480008661746978,0.058624293655157,11707.0,Arsenal,Jurriën Timber,Jurriën Timber,4.0,5.0,3.0,8.2,DEF
0.0,2.0,37.0,1.0,4.0,13.0,6.0,8.0,0.02,0.32,0.3,0.2,31.0,0.0,0.0,6.8,19.8,2025-09-13,90.0,False,16.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1235377.0,1.0,2.0,0.0,3.0,35.0,8.0,310541.0,380134.0,69593.0,57.0,True,0.0,8.0,,,Jurriën Timber,0.0,1.0,0.0841638445854187,90.0,DR,Arsenal,Nottingham Forest,3.0,0.0,28808.0,2025.0,736526.0,0.0,0.0,1.0,0.0,0.0841638445854187,0.2403919100761413,0.2403919100761413,11707.0,Arsenal,Jurriën Timber,Jurriën Timber,3.0,4.0,4.0,9.0,DEF
0.0,0.0,16.0,0.0,1.0,13.9,8.0,8.0,0.05,0.05,0.0,0.65,41.0,1.0,0.0,3.9,17.0,2025-09-21,79.0,False,13.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,1494975.0,1.0,7.0,1.0,1.0,8.0,1.0,239054.0,300378.0,61324.0,57.0,True,1.0,8.0,,,Jurriën Timber,0.0,0.0,0.0,85.0,DR,Arsenal,Manchester City,1.0,1.0,28827.0,2025.0,739590.0,0.0339431799948215,0.0,1.0,0.0,0.0,0.088808424770832,0.088808424770832,11707.0,Arsenal,Jurriën Timber,Jurriën Timber,4.0,4.0,5.0,3.7,DEF
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,,,8.0,,,Jurriën Timber,,,,,,,,,,,,,,,,,,,,11707.0,1,,,,,6.0,,2
