assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,3.0,0.0,0.0,0.0,0.0,551.0,0.0,0.0,0.0,0.03,5.0,0.0,0.0,0.0,0.0,2025-08-16,1.0,False,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6137.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,50.0,True,0.0,551.0,,,0.0,0.0,0.0,1.0,Sub,Sunderland,West Ham,3.0,0.0,28781.0,2025.0,731798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13719.0,Sunderland,Chris Rigg,Chris Rigg,2.0,2.0,1.0,1.0,MID
0.0,0.0,3.0,0.0,0.0,0.0,0.0,551.0,0.0,0.0,0.0,0.1,35.0,0.0,0.0,0.0,0.0,2025-09-13,1.0,False,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5315.0,0.0,0.0,0.0,0.0,0.0,1.0,-645.0,138.0,783.0,49.0,False,0.0,551.0,,,0.0,0.0,0.0,1.0,Sub,Crystal Palace,Sunderland,0.0,0.0,28811.0,2025.0,736961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13719.0,Sunderland,Chris Rigg,Chris Rigg,2.0,3.0,4.0,-0.2,MID
0.0,0.0,5.0,0.0,0.0,12.1,1.0,551.0,0.03,0.09,0.06,0.25,48.0,0.0,0.0,1.8,1.4,2025-09-21,36.0,False,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5119.0,1.0,1.0,1.0,1.0,4.0,1.0,-347.0,110.0,457.0,49.0,True,0.0,551.0,,,0.0,1.0,0.0708694458007812,36.0,MC,Sunderland,Aston Villa,1.0,1.0,28826.0,2025.0,739253.0,0.0684534758329391,0.0,1.0,0.0,0.0708694458007812,0.0982101932168006,0.0297567173838615,13719.0,Sunderland,Chris Rigg,Chris Rigg,3.0,2.0,5.0,0.2,MID
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,,,551.0,,,,,,,,,,,,,,,,,,,,,,13719.0,17,,,,,6.0,,3
