assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,5.0,0.0,2.0,0.2,7.0,722.0,0.0,0.0,0.0,1.24,34.0,1.0,0.0,1.3,13.0,2025-09-14,27.0,False,12.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,350.0,0.0,3.0,1.0,0.0,0.0,1.0,152.0,182.0,30.0,50.0,True,0.0,722.0,0.0,0.0,0.0,24.0,Burnley,Liverpool,0.0,1.0,28816.0,2025.0,737474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8969.0,Burnley,Florentino Ibrain Morris Luís,Florentino Luís,4.0,2.0,4.0,0.1,MID
0.0,0.0,19.0,0.0,7.0,23.5,18.0,722.0,0.01,0.01,0.0,1.1,44.0,1.0,0.0,4.9,25.6,2025-09-20,90.0,False,16.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,627.0,1.0,4.0,1.0,1.0,0.0,3.0,95.0,183.0,88.0,50.0,True,1.0,722.0,0.0,0.0,0.0,90.0,Burnley,Nottingham Forest,1.0,1.0,28822.0,2025.0,738654.0,0.0265737250447273,0.0,2.0,0.0,0.0,0.0265737250447273,0.0098385652527213,8969.0,Burnley,Florentino Ibrain Morris Luís,Florentino Luís,3.0,2.0,5.0,1.5,MID
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,722.0,,,,,,,,,,,,,,,,,,,8969.0,3,,,,,6.0,,3
