assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,26.0,1.0,3.0,0.0,0.0,736.0,0.0,0.0,0.0,1.51,38.0,0.0,0.0,1.4,14.4,2025-09-14,90.0,False,14.0,0.0,0.0,0.0,6.0,0.0,4.0,2.0,130334.0,1.0,0.0,0.0,3.0,0.0,6.0,90880.0,103102.0,12222.0,55.0,True,0.0,736.0,0.0,0.0,0.0,90.0,Manchester City,Manchester United,3.0,0.0,28817.0,2025.0,737808.0,0.0,0.0,0.0,0.0,0.0,0.1384190022945404,0.1384190022945404,1116.0,Manchester City,Gianluigi Donnarumma,Gianluigi Donnarumma,3.0,4.0,4.0,4.5,GK
0.0,0.0,7.0,0.0,4.0,0.0,0.0,736.0,0.0,0.0,0.0,0.96,41.0,1.0,0.0,1.6,15.6,2025-09-21,90.0,False,1.0,0.0,0.0,0.0,4.0,0.0,5.0,2.0,366710.0,1.0,0.0,1.0,1.0,0.0,1.0,181962.0,199460.0,17498.0,55.0,False,1.0,736.0,0.0,0.0,0.0,90.0,Arsenal,Manchester City,1.0,1.0,28827.0,2025.0,739605.0,0.0,0.0,0.0,0.0,0.0,0.0399459265172481,0.0399459265172481,1116.0,Manchester City,Gianluigi Donnarumma,Gianluigi Donnarumma,4.0,4.0,5.0,3.5,GK
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,,,736.0,,,,,,,,,,,,,,,,,,,1116.0,13,,,,,6.0,,1
