assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,7.0,1.0,2.0,4.2,9.0,490.0,0.02,0.02,0.0,0.17,2.0,0.0,0.0,1.5,4.4,2025-08-16,82.0,False,2.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,45377.0,1.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,60.0,False,1.0,490.0,,,0.0,0.0,0.0,83.0,MC,Aston Villa,Newcastle United,0.0,0.0,28779.0,2025.0,731714.0,0.0,0.0,0.0,0.0,0.0,1.092918038368225,1.092918038368225,87.0,Newcastle United,Joelinton Cássio Apolinário de Lira,Joelinton,3.0,4.0,1.0,2.6,MID
0.0,0.0,7.0,0.0,2.0,0.4,7.0,490.0,0.0,0.03,0.03,0.33,19.0,2.0,0.0,1.4,6.6,2025-08-25,75.0,False,12.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,46952.0,1.0,2.0,3.0,2.0,7.0,2.0,-6092.0,3038.0,9130.0,60.0,True,0.0,490.0,,,0.0,1.0,0.0156189622357487,81.0,MC,Newcastle United,Liverpool,2.0,3.0,28797.0,2025.0,734519.0,0.0,0.0,0.0,0.0,0.0156189622357487,0.4280615150928497,0.4280615150928497,87.0,Newcastle United,Joelinton Cássio Apolinário de Lira,Joelinton,4.0,4.0,2.0,1.5,MID
0.0,0.0,11.0,1.0,1.0,16.6,2.0,490.0,0.31,0.31,0.0,0.41,39.0,0.0,0.0,2.8,3.2,2025-09-13,64.0,False,20.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,29422.0,1.0,0.0,0.0,1.0,8.0,3.0,-7681.0,1365.0,9046.0,59.0,True,0.0,490.0,,,0.0,0.0,0.0,70.0,MC,Newcastle United,Wolverhampton Wanderers,1.0,0.0,28809.0,2025.0,736877.0,0.6109824776649475,0.0,1.0,0.0,0.0,0.6593970060348511,0.0484145246446132,87.0,Newcastle United,Joelinton Cássio Apolinário de Lira,Joelinton,2.0,4.0,4.0,2.2,MID
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,,,490.0,,,,,,,,,,,,,,,,,,,,,,87.0,15,,,,,6.0,,3
