assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,3,0,1,0.7,2,330,0.01,0.01,0.0,1.05,3,1,0,0.2,1.2,2025-08-16,65,False,6,0,0,0,0,0,1,0,6460,1,1,1,1,0.0,2,0,0,0,50,False,0,330,,,Sander Berge,0,0,0.0,67,DMC,Brighton,Fulham,1,1,28780,2025,732723,0.0,0,0,0,0.0,0.056006334722042,0.056006334722042,28780,Fulham,Sander Berge,Sander Berge,3,3,1,1.5,MID,2
0,0,10,0,2,4.8,3,330,0.04,0.04,0.0,1.63,17,1,0,1.4,7.4,2025-08-24,90,False,14,0,0,0,1,0,2,0,7258,1,0,1,1,2.0,2,-591,231,822,50,True,0,330,,,Sander Berge,0,0,0.0,90,DMC,Fulham,Manchester United,1,1,28796,2025,734078,0.0,0,0,0,0.0,0.3176833391189575,0.3176833391189575,28796,Fulham,Sander Berge,Sander Berge,3,3,2,2.0,MID,2
0,0,12,0,2,1.3,11,330,0.01,0.42,0.41,2.35,23,2,0,2.5,14.6,2025-08-30,90,False,7,0,0,0,7,0,3,0,7269,1,2,0,2,9.0,2,-473,297,770,50,False,0,330,,,Sander Berge,0,1,0.1351443827152252,90,DMC,Chelsea,Fulham,2,0,28798,2025,734837,0.0,0,0,0,0.1351443827152252,0.0660721063613891,0.0660721063613891,28798,Fulham,Sander Berge,Sander Berge,3,4,3,1.5,MID,2
0,0,18,1,5,18.6,14,330,0.15,0.15,0.0,0.79,37,0,0,3.8,19.4,2025-09-13,83,False,11,0,0,0,6,0,4,0,7852,1,3,0,1,0.0,4,-46,663,709,50,True,1,330,,,Sander Berge,0,0,0.0,84,DMC,Fulham,Leeds,1,0,28813,2025,736995,0.408113569021225,0,1,0,0.0,0.408113569021225,0.0,28813,Fulham,Sander Berge,Sander Berge,2,3,4,3.2,MID,4
0,0,15,0,4,12.5,10,330,0.01,0.01,0.0,0.6,45,1,0,2.7,12.6,2025-09-20,90,False,5,0,0,0,5,0,5,0,8062,1,1,1,3,2.0,2,-23,494,517,50,True,0,330,,,Sander Berge,0,0,0.0,90,DMC,Fulham,Brentford,3,1,28825,2025,738997,0.0191622860729694,0,1,0,0.0,0.1684706956148147,0.1493084132671356,28825,Fulham,Sander Berge,Sander Berge,3,3,5,2.7,MID,2
