assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,15,0,0,11.6,5,457,0.02,0.02,0.0,1.1,9,1,0,2.1,9.2,2025-08-17,64,False,1,0,0,0,2,0,1,0,16521,1,3,1,0,0.0,2,0,0,0,55,True,0,457,,,Carlos Henrique Casimiro,0,0,0.0,66,MC,Manchester United,Arsenal,0,1,28786,2025,732459,0.0946826860308647,0,1,0,0.0,0.2889392673969269,0.1942565739154815,28786,Manchester United,Carlos Henrique Casimiro,Casemiro,4,3,1,1.5,MID,2
0,0,4,0,2,0.5,7,457,0.0,0.0,0.0,0.9,17,0,0,1.0,7.8,2025-08-24,52,False,10,0,0,0,3,0,2,0,23667,1,2,1,1,2.0,0,-1077,2166,3243,55,False,1,457,,,Carlos Henrique Casimiro,0,0,0.0,55,MC,Fulham,Manchester United,1,1,28796,2025,734094,0.0,0,0,0,0.0,0.0180387012660503,0.0180387012660503,28796,Manchester United,Carlos Henrique Casimiro,Casemiro,3,3,2,1.0,MID,0
1,0,20,0,2,7.8,6,457,0.02,0.15,0.13,1.2,26,2,0,1.8,6.6,2025-08-30,71,False,3,0,0,0,3,0,3,0,24479,1,1,2,3,4.0,5,-2683,2090,4773,55,True,0,457,,,Carlos Henrique Casimiro,0,1,0.1335415691137313,80,MC,Manchester United,Burnley,3,2,28802,2025,735102,0.0,0,0,0,0.1335415691137313,0.0591263957321643,0.0591263957321643,28802,Manchester United,Carlos Henrique Casimiro,Casemiro,2,3,3,2.8,MID,5
0,0,-1,0,0,1.4,2,457,0.02,0.51,0.49,0.18,38,0,0,1.1,0.2,2025-09-14,10,False,13,0,0,0,2,0,4,0,27442,0,0,0,3,9.0,1,-74,2794,2868,55,False,0,457,,,Carlos Henrique Casimiro,0,2,0.4659759700298309,9,Sub,Manchester City,Manchester United,3,0,28817,2025,737834,0.0,0,0,0,0.4659759700298309,0.1146774291992187,0.0994085595011711,28817,Manchester United,Carlos Henrique Casimiro,Casemiro,3,4,4,1.5,MID,1
0,0,16,0,0,12.3,3,457,0.01,0.36,0.35,0.03,47,1,1,7.7,29.8,2025-09-20,49,False,7,0,0,0,3,1,5,0,27617,1,0,1,2,35.0,3,-1467,1747,3214,55,True,0,457,,,Carlos Henrique Casimiro,1,1,0.1949986815452575,49,MC,Manchester United,Chelsea,2,1,28824,2025,738839,0.0527458675205707,0,1,1,0.1949986815452575,0.0437305085361003,0.0437305085361003,28824,Manchester United,Carlos Henrique Casimiro,Casemiro,3,3,5,2.5,MID,3
