assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,3.0,0.0,0.0,0.0,0.0,706.0,0.0,0.0,0.0,0.03,24.0,0.0,0.0,0.0,0.0,2025-08-30,10.0,False,15.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,21528.0,0.0,0.0,0.0,0.0,0.0,1.0,7619.0,8648.0,1029.0,40.0,True,0.0,706.0,0.0,0.0,0.0,6.0,Leeds,Newcastle United,0.0,0.0,28803.0,2025.0,735235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7753.0,Leeds,James Justin,James Justin,3.0,2.0,3.0,0.2,DEF
0.0,0.0,4.0,0.0,2.0,0.0,2.0,706.0,0.0,0.0,0.0,0.28,50.0,0.0,0.0,0.4,4.0,2025-09-20,7.0,False,20.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,27533.0,0.0,0.0,3.0,1.0,0.0,1.0,-322.0,1985.0,2307.0,40.0,False,0.0,706.0,0.0,0.0,0.0,4.0,Wolverhampton Wanderers,Leeds,1.0,3.0,28820.0,2025.0,738614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7753.0,Leeds,James Justin,James Justin,2.0,3.0,5.0,0.2,DEF
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,706.0,,,,,,,,,,,,,,,,,,,7753.0,11,,,,,6.0,,2
