assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
1.0,0.0,13.0,0.0,0.0,0.5,3.0,700.0,0.02,0.1,0.08,0.0,11.0,0.0,0.0,1.7,1.0,2025-08-23,26.0,False,11.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,15.0,4.0,0.0,0.0,0.0,45.0,True,0.0,700.0,0.0,2.0,0.0931580141186714,23.0,Arsenal,Leeds,5.0,0.0,28793.0,2025.0,733400.0,0.0,0.0,0.0,0.0,0.0931580141186714,0.0687840059399604,0.0,13872.0,Arsenal,Max Dowman,Max Dowman,2.0,4.0,2.0,2.1,MID
0.0,0.0,0.0,0.0,0.0,0.3,0.0,700.0,0.0,0.06,0.06,0.12,25.0,0.0,0.0,1.1,0.0,2025-08-31,1.0,False,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,31938.0,0.0,0.0,0.0,1.0,11.0,1.0,20355.0,26751.0,6396.0,45.0,False,0.0,700.0,0.0,1.0,0.0611590780317783,1.0,Liverpool,Arsenal,1.0,0.0,28806.0,2025.0,735961.0,0.0,0.0,0.0,0.0,0.0611590780317783,0.0611590780317783,0.0,13872.0,Arsenal,Max Dowman,Max Dowman,4.0,5.0,3.0,2.0,MID
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,700.0,,,,,,,,,,,,,,,,,,,13872.0,1,,,,,6.0,,3
