assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,7,0,0.2,89,32,1,0,0.5,5.2,2021-09-11,29,4,0,0,0,0,4,0,4518,1,0,0.0,1,-838,175,1013,44,True,0,0,0,0.0,24,Sub,Brentford,Brighton,0,1,16408,2021,480411,0.0,0,0,0,0.0,0.0,0.0
1,0,0,3,0,0.3,89,50,0,0,0.7,6.2,2021-09-18,15,20,0,0,0,0,5,0,4357,2,0,0.0,1,-326,138,464,44,False,0,0,0,0.0,12,Sub,Wolverhampton Wanderers,Brentford,0,2,16417,2021,481840,0.0,0,0,0,0.0,0.0,0.0
2,0,0,4,0,4.8,89,92,0,0,0.9,4.2,2021-10-30,13,5,0,0,0,0,10,0,4394,1,3,0.0,1,-59,223,282,43,False,0,0,0,0.0,11,Sub,Burnley,Brentford,3,1,16467,2021,492317,0.0,0,0,0,0.0,0.0627611875534057,0.0627611875534057
3,0,0,11,0,0.1,89,116,3,0,2.1,13.2,2021-11-20,79,14,0,0,0,0,12,0,4346,3,3,8.0,1,-102,96,198,43,False,0,0,1,0.0158729404211044,83,DC,Newcastle United,Brentford,3,3,16491,2021,495744,0.0,0,0,0,0.0158729404211044,0.0158729404211044,0.0
4,0,0,3,0,0.0,89,122,0,0,0.4,4.0,2021-11-28,13,8,0,0,0,0,13,0,4281,0,1,0.0,1,-100,56,156,43,True,0,0,0,0.0,11,Sub,Brentford,Everton,1,0,16497,2021,497937,0.0,0,0,0,0.0,0.0,0.0
5,0,0,12,0,15.4,89,143,2,0,3.5,18.0,2021-12-05,90,10,0,0,0,0,15,0,4210,2,2,2.0,1,-64,44,108,43,False,0,0,0,0.0,90,DMR,Leeds,Brentford,2,2,16518,2021,500496,0.4747838675975799,0,1,0,0.0,0.4747838675975799,0.0
6,0,0,7,0,1.9,89,152,1,0,1.0,5.8,2021-12-10,90,18,0,0,0,0,16,0,4363,1,2,2.0,2,80,193,113,43,True,0,0,0,0.0,90,DMR,Brentford,Watford,2,1,16527,2021,501317,0.0,0,0,0,0.0,0.0,0.0
7,0,0,9,0,0.5,89,192,1,0,0.5,4.2,2021-12-29,90,12,0,0,0,0,20,0,4241,1,0,0.0,2,-128,16,144,43,True,0,0,0,0.0,90,DMR,Brentford,Manchester City,0,1,16567,2021,505373,0.0,0,0,0,0.0,0.0,0.0
8,1,3,32,0,11.2,89,202,1,1,12.0,58.2,2022-01-02,90,2,0,0,0,0,21,0,6372,1,2,51.0,14,948,1259,311,43,True,0,1,3,0.234628215432167,90,DMR,Brentford,Aston Villa,2,1,16577,2021,505597,0.057493932545185,1,1,1,0.234628215432167,0.2921221554279327,0.057493932545185
9,0,0,10,0,13.8,89,176,4,0,2.6,12.0,2022-01-11,90,16,0,0,0,0,21,0,6372,1,4,0.0,0,948,1259,311,43,False,0,0,0,0.0,90,DMR,Southampton,Brentford,4,1,16551,2021,507748,0.0,0,0,0,0.0,0.0979591012001037,0.0979591012001037
