assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,6,1,2.0,700,164,0,0,3.1,3.2,2022-02-05,90,18,0,0,0,0,23,0,0,0,0,26.0,2,0,0,0,65,True,0,0,2,0.3818836808204651,90,FW,Burnley,Watford,0,0,16539,2021,511311,0.0,0,0,0,0.3818836808204651,0.4152840077877044,0.0334003418684005
1,1,0,16,0,12.7,700,233,1,0,5.8,25.8,2022-02-08,90,13,0,0,0,0,24,0,26422,1,1,19.0,5,25009,30240,5231,65,True,0,0,3,0.157191053032875,90,FW,Burnley,Manchester United,1,1,16608,2021,512125,0.520148754119873,1,1,0,0.157191053032875,0.6773398518562317,0.0
2,0,0,4,0,21.3,700,242,1,0,4.7,6.2,2022-02-13,74,11,0,0,0,0,25,0,80805,1,0,19.0,2,54406,60969,6563,65,True,0,0,3,0.5035087466239929,77,FW,Burnley,Liverpool,0,1,16617,2021,513134,0.0309289507567882,0,2,0,0.5035087466239929,0.5344376564025879,0.0309289507567882
3,1,3,44,1,21.3,700,253,0,1,9.7,56.2,2022-02-19,87,4,0,0,0,0,26,0,193441,3,0,19.0,12,100388,119486,19098,65,False,0,1,1,0.1010385602712631,90,FW,Brighton,Burnley,0,3,16628,2021,514199,0.2020201385021209,1,2,1,0.1010385602712631,0.6965166926383972,0.3934580087661743
4,0,0,-1,1,4.8,700,124,0,0,1.2,2.6,2022-02-23,88,17,0,0,0,0,26,0,193441,0,1,5.0,2,100388,119486,19098,65,True,0,0,1,0.0233635026961565,90,FW,Burnley,Tottenham,1,0,16499,2021,515324,0.0,0,0,0,0.0233635026961565,0.0,0.0
5,0,0,5,0,3.9,700,265,1,0,3.4,13.0,2022-02-26,90,7,0,0,0,0,27,0,1143662,1,1,17.0,2,607331,611714,4383,65,False,0,0,1,0.1215039938688278,90,FW,Crystal Palace,Burnley,1,1,16640,2021,516042,0.0,0,0,0,0.1215039938688278,0.0,0.0
6,0,0,-5,0,5.1,700,213,2,0,1.8,0.0,2022-03-01,90,9,0,0,0,0,27,0,1143662,2,0,13.0,1,607331,611714,4383,65,True,1,0,1,0.5763061046600342,90,FW,Burnley,Leicester,0,2,16588,2021,517075,0.0,0,0,0,0.5763061046600342,0.0282861869782209,0.0282861869782209
7,0,0,4,0,0.8,700,272,4,0,1.8,0.0,2022-03-05,77,6,0,0,0,0,28,0,491124,4,0,18.0,2,-225100,40372,265472,66,True,0,0,1,0.1329596936702728,79,FW,Burnley,Chelsea,0,4,16647,2021,517530,0.0,0,0,0,0.1329596936702728,0.1329596936702728,0.0
8,0,0,6,1,2.4,700,282,0,0,0.3,0.6,2022-03-12,66,3,0,0,0,0,29,0,448828,0,2,0.0,2,-87332,22762,110094,65,False,0,0,0,0.0,68,FW,Brentford,Burnley,2,0,16657,2021,519349,0.0,0,0,0,0.0,0.2728976011276245,0.2728976011276245
9,0,0,-1,0,1.2,700,302,2,0,0.0,0.0,2022-04-02,80,12,0,0,0,0,31,0,659713,2,0,0.0,1,267720,290995,23275,64,True,1,0,0,0.0,82,FW,Burnley,Manchester City,0,2,16684,2021,522758,0.0,0,0,0,0.0,0.0117802647873759,0.0117802647873759
10,0,0,4,0,11.3,700,183,2,0,2.0,1.6,2022-04-06,79,8,0,0,0,0,31,0,659713,2,3,7.0,2,267720,290995,23275,64,True,0,0,1,0.0178084969520568,83,FW,Burnley,Everton,3,2,16558,2021,524137,0.0518983043730258,0,1,0,0.0178084969520568,0.0887543782591819,0.0190475732088089
11,0,0,3,0,1.1,700,318,1,0,2.9,5.8,2022-04-10,55,15,0,0,0,0,32,0,654755,0,2,22.0,1,-2770,46103,48873,64,False,0,0,1,0.0647640824317932,58,FW,Norwich,Burnley,2,0,16688,2021,525263,0.0,0,0,0,0.0647640824317932,0.0647640824317932,0.0
12,0,3,30,0,14.3,700,329,1,1,9.7,42.0,2022-04-17,90,19,0,0,0,0,33,0,578563,1,1,41.0,8,-48853,20980,69833,64,False,1,1,1,0.691409707069397,90,FW,West Ham,Burnley,1,1,16697,2021,526994,0.0996739119291305,0,1,1,0.691409707069397,0.0996739119291305,0.0
13,0,0,-2,1,12.7,700,292,0,0,5.2,5.4,2022-04-21,77,16,0,0,0,0,33,0,578563,0,2,34.0,2,-48853,20980,69833,64,True,0,0,2,0.8884984254837036,80,FW,Burnley,Southampton,2,0,16667,2021,528256,0.106909267604351,0,1,0,0.8884984254837036,0.4501993060111999,0.0
14,1,0,15,1,32.1,700,334,0,0,12.8,29.8,2022-04-24,90,20,0,0,0,0,34,0,541222,0,1,66.0,5,-61570,24381,85951,64,True,0,0,5,0.2939716279506683,90,FW,Burnley,Wolverhampton Wanderers,1,0,16712,2021,529303,0.7051103115081787,1,3,0,0.2939716279506683,1.0918173789978027,0.1513855159282684
15,0,0,2,0,7.1,700,348,1,0,2.0,1.2,2022-04-30,59,18,0,0,0,0,35,0,549521,2,1,12.0,1,2281,49547,47266,64,False,0,0,1,0.0602079443633556,61,FW,Watford,Burnley,1,2,16718,2021,530521,0.0,0,0,0,0.0602079443633556,0.108832374215126,0.0486244261264801
16,0,0,3,0,23.3,700,354,3,0,4.7,4.0,2022-05-07,90,2,0,0,0,0,36,0,382722,3,1,20.0,2,-140172,14012,154184,63,True,0,0,3,0.1718965619802475,90,FW,Burnley,Aston Villa,1,3,16732,2021,534236,0.055517304688692,0,2,0,0.1718965619802475,0.1953268945217132,0.0299148596823215
17,0,0,3,0,10.3,700,367,0,0,1.5,1.0,2022-05-15,12,17,0,0,0,0,37,0,392325,0,1,4.0,1,1545,41461,39916,63,False,0,0,0,0.0,4,Sub,Tottenham,Burnley,1,0,16739,2021,536023,0.0796967968344688,0,1,0,0.0,0.0,0.0
18,0,0,-1,0,0.3,700,171,0,0,2.3,4.6,2022-05-19,19,2,0,0,0,0,37,0,392325,1,1,18.0,1,1545,41461,39916,63,False,0,0,1,0.5317316055297852,18,Sub,Aston Villa,Burnley,1,1,16546,2021,536827,0.0,0,0,0,0.5317316055297852,0.6581331491470337,0.1264015436172485
