,assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,3,0,0.1,524,13,0,0,0.1,1.2,2021-08-21,13,7,0,0,0,0,2,0,3961,0,0,0.0,1,-1142,324,1466,60,False,0,0,0,0.0,10,Sub,Crystal Palace,Brentford,0,0,16389,2021,476982,0.0,0,0,0,0.0,0.0,0.0
1,0,0,0,0,0.5,524,21,0,0,0.2,0.0,2021-08-28,24,2,0,0,0,0,3,0,3557,1,1,2.0,1,-734,207,941,60,False,0,0,0,0.0,23,Sub,Aston Villa,Brentford,1,1,16399,2021,478964,0.0,0,0,0,0.0,0.0,0.0
2,0,0,21,0,0.3,524,52,0,1,8.7,33.2,2021-09-25,12,11,0,0,0,0,6,0,3351,3,3,53.0,6,-237,173,410,59,True,0,1,2,0.5441526770591736,9,Sub,Brentford,Liverpool,3,3,16432,2021,484980,0.0,0,0,1,0.5441526770591736,0.5441526770591736,0.0
3,0,2,24,0,0.0,524,69,0,1,5.0,33.0,2021-10-03,8,19,0,0,0,0,7,0,4541,2,1,17.0,8,815,1124,309,59,False,0,1,1,0.0817181095480918,3,Sub,West Ham,Brentford,1,2,16444,2021,487070,0.0,0,0,1,0.0817181095480918,0.0,0.0
4,0,0,6,0,0.0,524,122,0,0,1.9,6.0,2021-11-28,3,8,0,0,0,0,13,0,4153,0,1,13.0,1,-141,99,240,59,True,0,0,1,0.0760156437754631,1,Sub,Brentford,Everton,1,0,16497,2021,497938,0.0,0,0,0,0.0760156437754631,0.0760156437754631,0.0
5,0,0,3,0,1.1,524,140,0,0,0.1,0.2,2021-12-02,20,17,0,0,0,0,14,0,4256,0,2,0.0,1,38,152,114,59,False,0,0,0,0.0,18,Sub,Tottenham,Brentford,2,0,16515,2021,499431,0.0,0,0,0,0.0,0.0,0.0
6,0,0,8,0,0.0,524,143,1,0,0.5,5.2,2021-12-05,18,10,0,0,0,0,15,0,4378,2,2,0.0,1,48,235,187,59,False,0,0,0,0.0,15,Sub,Leeds,Brentford,2,2,16518,2021,500504,0.0,0,0,0,0.0,0.0,0.0
7,0,0,3,0,1.2,524,152,1,0,0.7,0.0,2021-12-10,68,18,0,0,0,0,16,0,5160,1,2,6.0,2,608,881,273,59,True,0,0,0,0.0,70,FW,Brentford,Watford,2,1,16527,2021,501323,0.0,0,0,0,0.0,0.0,0.0
8,0,0,6,0,21.3,524,182,1,0,3.8,11.6,2021-12-26,49,4,0,0,0,0,19,0,4736,0,2,5.0,1,-25,158,183,59,False,0,0,1,0.0133302910253405,50,Sub,Brighton,Brentford,2,0,16557,2021,505199,0.0693752989172935,0,2,0,0.0133302910253405,0.0827055871486663,0.0
9,0,0,7,0,0.4,524,192,1,0,4.2,6.2,2021-12-29,68,12,0,0,0,0,20,0,4690,1,0,35.0,2,-28,79,107,59,True,0,0,1,0.0807725489139556,71,FW,Brentford,Manchester City,0,1,16567,2021,505378,0.0,0,0,0,0.0807725489139556,0.0707931667566299,0.0707931667566299
10,0,1,23,0,2.6,524,202,1,1,4.8,32.8,2022-01-02,90,2,0,0,0,0,21,0,8379,1,2,13.0,8,1253,1715,462,59,True,0,1,2,0.0798088163137435,90,FW,Brentford,Aston Villa,2,1,16577,2021,505602,0.0,0,0,1,0.0798088163137435,0.0798088163137435,0.0
11,0,0,1,0,1.2,524,176,1,0,0.2,1.0,2022-01-11,34,16,0,0,0,0,21,0,8379,1,4,0.0,1,1253,1715,462,59,False,0,0,0,0.0,31,Sub,Southampton,Brentford,4,1,16551,2021,507756,0.0,0,0,0,0.0,0.0,0.0
12,0,0,4,0,11.6,524,214,2,0,1.4,2.2,2022-01-16,22,11,0,0,0,0,22,0,14134,0,3,0.0,1,2765,4940,2175,59,False,0,0,0,0.0,21,Sub,Liverpool,Brentford,3,0,16589,2021,508493,0.095669612288475,0,1,0,0.0,0.095669612288475,0.0
13,0,0,3,0,1.8,524,162,1,0,0.4,2.2,2022-01-19,23,13,0,0,0,0,22,0,14134,3,1,0.0,1,2765,4940,2175,59,True,0,0,0,0.0,21,Sub,Brentford,Manchester United,1,3,16537,2021,509196,0.0,0,0,0,0.0,0.0,0.0
14,0,0,2,0,0.3,524,222,1,0,0.2,0.0,2022-01-22,32,20,0,0,0,0,23,0,7952,2,1,3.0,1,-977,329,1306,59,True,0,0,1,0.0272814352065324,6,Sub,Brentford,Wolverhampton Wanderers,1,2,16597,2021,509796,0.0,0,0,0,0.0272814352065324,0.0272814352065324,0.0
15,0,0,0,0,0.0,524,238,0,0,1.8,0.2,2022-02-09,20,12,0,0,0,0,24,0,7066,0,2,18.0,1,-947,108,1055,59,False,0,0,1,0.0534012801945209,18,Sub,Manchester City,Brentford,2,0,16615,2021,512224,0.0,0,0,0,0.0534012801945209,0.0,0.0
16,0,0,1,1,0.7,524,241,0,0,1.1,0.0,2022-02-12,81,7,0,0,0,0,25,0,6843,0,0,15.0,3,-343,163,506,58,True,0,0,2,0.8034273982048035,83,FW,Brentford,Crystal Palace,0,0,16616,2021,512654,0.0,0,0,0,0.8034273982048035,1.20252525806427,0.3990978002548218
17,0,0,4,0,1.5,524,251,2,0,4.0,21.6,2022-02-19,90,1,0,0,0,0,26,0,6563,1,2,17.0,2,-262,220,482,58,False,0,0,2,0.0323190279304981,90,FW,Arsenal,Brentford,2,1,16626,2021,514172,0.0,0,0,0,0.0323190279304981,0.0323190279304981,0.0
18,0,0,13,0,14.4,524,262,2,0,2.5,6.8,2022-02-26,61,14,0,0,0,0,27,0,6895,2,0,4.0,2,63,408,345,58,True,0,0,1,0.0328588858246803,65,FWL,Brentford,Newcastle United,0,2,16637,2021,516002,0.0206908881664276,0,1,0,0.0328588858246803,0.0535497739911079,0.0
19,0,0,4,0,0.7,524,277,1,0,0.2,1.0,2022-03-05,8,15,0,0,0,0,28,0,6520,3,1,0.0,1,-334,173,507,58,False,0,0,0,0.0,6,Sub,Norwich,Brentford,1,3,16652,2021,517602,0.0,0,0,0,0.0,0.0,0.0
20,0,0,1,0,0.5,524,282,0,0,0.7,0.4,2022-03-12,15,5,0,0,0,0,29,0,6344,0,2,6.0,1,-224,130,354,57,True,0,0,0,0.0,14,Sub,Brentford,Burnley,2,0,16657,2021,519338,0.0,0,0,0,0.0,0.5053616762161255,0.5053616762161255
21,0,1,30,0,22.3,524,293,2,1,8.5,47.6,2022-03-20,90,9,0,0,0,0,30,0,6973,1,2,15.0,8,84,264,180,57,False,0,1,1,0.0573386438190937,90,ML,Leicester,Brentford,2,1,16668,2021,521741,0.2270118445158004,0,2,1,0.0573386438190937,0.3832134008407593,0.0988629087805748
22,0,0,21,0,0.3,524,303,0,1,5.0,33.0,2022-04-02,5,6,0,0,0,0,31,0,6599,4,1,17.0,6,10,265,255,57,False,0,1,1,0.0845211744308471,3,Sub,Chelsea,Brentford,1,4,16683,2021,522800,0.0,0,0,1,0.0845211744308471,0.0,0.0
23,0,0,6,1,12.3,524,313,0,0,2.1,3.0,2022-04-10,90,19,0,0,0,0,32,0,7340,0,2,6.0,3,631,865,234,57,True,0,0,0,0.0,90,FWL,Brentford,West Ham,2,0,16693,2021,525130,0.1252985894680023,0,1,0,0.0,0.7864366173744202,0.6611379981040955
24,0,0,7,0,1.5,524,328,1,0,4.6,5.0,2022-04-16,65,18,0,0,0,0,33,0,8471,2,1,39.0,2,984,1436,452,57,False,0,0,4,0.1180877983570098,68,FWL,Watford,Brentford,1,2,16698,2021,526447,0.0,0,0,0,0.1180877983570098,0.0461810082197189,0.0132523933425545
25,0,0,6,0,0.0,524,332,0,0,0.2,2.4,2022-04-23,12,17,0,0,0,0,34,0,7879,0,0,0.0,1,-531,277,808,57,True,0,0,0,0.0,11,Sub,Brentford,Tottenham,0,0,16714,2021,528885,0.0,0,0,0,0.0,0.0,0.0
26,0,0,3,0,1.3,524,344,0,0,0.4,1.0,2022-05-02,14,13,0,0,0,0,35,0,7643,0,3,2.0,1,-297,131,428,57,False,0,0,0,0.0,13,Sub,Manchester United,Brentford,3,0,16722,2021,531714,0.0,0,0,0,0.0,0.0,0.0
27,0,0,19,1,0.9,524,352,0,1,8.7,34.6,2022-05-07,68,16,0,0,0,0,36,0,7603,0,3,51.0,8,-84,330,414,57,True,0,1,4,1.055666208267212,70,FWL,Brentford,Southampton,3,0,16734,2021,534210,0.0,0,0,1,1.055666208267212,0.1626803129911422,0.0
28,1,1,30,0,6.8,524,362,2,1,7.6,27.4,2022-05-15,75,8,0,0,0,0,37,0,8082,3,2,42.0,11,337,699,362,57,False,0,1,4,0.095618650317192,80,FWL,Everton,Brentford,2,3,16744,2021,536248,0.0,0,0,1,0.095618650317192,0.0425789207220077,0.0
