assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,2,0,0.3,552,79,0,0,0.3,2.6,2021-10-16,26,16,0,0,0,0,8,0,1111,0,1,0.0,1,-240,57,297,45,False,0,0,0,0.0,26,Sub,Southampton,Leeds,1,0,16454,2021,488209,0.0,0,0,0,0.0,0.0,0.0
1,0,0,6,0,20.5,552,97,0,0,2.9,8.8,2021-10-31,13,15,0,0,0,0,10,0,1246,2,1,0.0,1,-18,80,98,45,False,0,0,0,0.0,12,Sub,Norwich,Leeds,1,2,16472,2021,492837,0.0587050057947635,0,2,0,0.0,0.0587050057947635,0.0
2,0,0,13,0,12.9,552,107,1,0,2.7,10.4,2021-11-07,89,9,0,0,0,0,11,0,1273,1,1,4.0,2,-18,46,64,45,True,0,0,0,0.0,90,MC,Leeds,Leicester,1,1,16482,2021,494621,0.0171966291964054,0,1,0,0.0,0.039533045142889,0.0223364178091287
3,0,0,9,0,13.3,552,118,2,0,1.9,3.6,2021-11-21,71,17,0,0,0,0,12,0,1486,1,2,2.0,1,138,190,52,45,False,1,0,2,0.0303590074181556,74,DMC,Tottenham,Leeds,2,1,16493,2021,496616,0.0683192238211631,0,1,0,0.0303590074181556,0.8334904313087463,0.7498301863670349
4,0,0,16,1,12.1,552,123,0,0,3.9,18.6,2021-11-27,90,4,0,0,0,0,13,0,1754,0,0,8.0,3,218,310,92,45,False,0,0,1,0.0491861514747142,90,MC,Brighton,Leeds,0,0,16498,2021,497593,0.3890276253223419,0,1,0,0.0491861514747142,0.5391696691513062,0.100955881178379
5,0,0,5,1,4.2,552,133,0,0,3.4,10.4,2021-11-30,90,7,0,0,0,0,14,0,2372,0,1,19.0,2,549,632,83,45,True,1,0,3,0.1318250298500061,90,MC,Leeds,Crystal Palace,1,0,16508,2021,498737,0.0,0,0,0,0.1318250298500061,0.8719877004623413,0.8271121382713318
6,0,0,11,0,23.7,552,143,2,0,3.8,12.4,2021-12-05,90,3,0,0,0,0,15,0,2924,2,2,2.0,2,510,734,224,45,True,0,0,0,0.0,90,MC,Leeds,Brentford,2,2,16518,2021,500485,0.1079107150435447,0,2,0,0.0,0.1560599207878112,0.0481492094695568
7,0,0,7,0,12.2,552,155,3,0,2.6,13.4,2021-12-11,90,6,0,0,0,0,16,0,3215,2,3,0.0,2,211,545,334,45,False,0,0,0,0.0,90,MC,Chelsea,Leeds,3,2,16530,2021,501688,0.0311873387545347,0,1,0,0.0,0.0311873387545347,0.0
8,0,0,9,0,0.3,552,170,7,0,1.9,5.6,2021-12-14,90,12,0,0,0,0,17,0,3196,0,7,13.0,2,10,385,375,45,False,0,0,1,0.0243040211498737,90,DMC,Manchester City,Leeds,7,0,16545,2021,503082,0.0,0,0,0,0.0243040211498737,0.0290320552885532,0.0290320552885532
9,0,0,13,0,14.3,552,173,4,0,2.6,11.4,2021-12-18,90,1,0,0,0,0,18,0,6649,4,1,0.0,2,979,1412,433,45,True,0,0,0,0.0,90,DMC,Leeds,Arsenal,1,4,16548,2021,503850,0.1142039597034454,0,1,0,0.0,0.4832896888256073,0.3690857291221618
10,0,0,7,0,7.8,552,206,1,0,1.6,8.6,2022-01-02,90,5,0,0,0,0,21,0,3483,1,3,0.0,2,-120,200,320,45,True,0,0,0,0.0,90,MC,Leeds,Burnley,3,1,16581,2021,505627,0.0,0,0,0,0.0,0.4464819431304931,0.4464819431304931
11,1,0,14,0,22.8,552,219,0,0,4.3,18.2,2022-01-16,21,19,0,0,0,0,22,0,3396,3,2,2.0,4,-112,4193,4305,45,False,0,0,0,0.0,21,DMC,West Ham,Leeds,2,3,16594,2021,508459,0.1176462918519973,1,2,0,0.0,0.1176462918519973,0.0442090034484863
12,0,0,3,0,0.3,552,231,0,0,0.1,0.4,2022-02-09,5,2,0,0,0,0,24,0,5035,3,3,0.0,1,-840,109,949,45,False,0,0,0,0.0,2,Sub,Aston Villa,Leeds,3,3,16606,2021,512251,0.0,0,0,0,0.0,0.0,0.0
13,0,0,9,0,0.7,552,244,1,0,0.5,4.4,2022-02-12,45,8,0,0,0,0,25,0,5099,0,3,0.0,1,18,190,172,45,False,0,0,0,0.0,42,Sub,Everton,Leeds,3,0,16619,2021,512726,0.0,0,0,0,0.0,0.0193371772766113,0.0193371772766113
14,0,0,9,0,13.6,552,255,4,0,5.4,17.2,2022-02-20,90,13,0,0,0,0,26,0,5325,4,2,23.0,1,45,243,198,45,True,1,0,2,0.0842649415135383,90,DMC,Leeds,Manchester United,2,4,16630,2021,514685,0.1158486157655716,0,1,0,0.0842649415135383,1.258442997932434,1.058329463005066
15,0,0,14,0,2.1,552,184,6,0,2.0,10.4,2022-02-23,90,11,0,0,0,0,26,0,5325,0,6,7.0,2,45,243,198,45,False,0,0,1,0.0190510973334312,90,DMC,Liverpool,Leeds,6,0,16559,2021,515360,0.0,0,0,0,0.0190510973334312,0.1415470689535141,0.1224959716200828
16,0,0,9,0,3.5,552,267,4,0,2.3,10.8,2022-02-26,90,17,0,0,0,0,27,0,5610,4,0,9.0,2,166,301,135,45,True,0,0,2,0.0412739999592304,90,MC,Leeds,Tottenham,0,4,16642,2021,515725,0.0,0,0,0,0.0412739999592304,0.0196159891784191,0.0196159891784191
