assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,2,0,9.4,160,126,1,0,1.2,2.4,2021-11-27,30,2,0,0,0,0,13,0,3449,2,1,0.0,1,600,908,308,59,True,0,0,0,0.0,27,Sub,Crystal Palace,Aston Villa,1,2,16501,2021,497442,0.0,0,0,0,0.0,0.062968336045742,0.062968336045742
1,0,0,3,0,0.1,160,144,0,0,0.1,0.4,2021-12-05,6,13,0,0,0,0,15,0,4392,0,1,0.0,1,-361,418,779,59,False,0,0,0,0.0,5,Sub,Manchester United,Crystal Palace,1,0,16519,2021,500532,0.0,0,0,0,0.0,0.0,0.0
2,0,0,4,1,3.6,160,212,0,0,1.4,1.6,2022-01-14,65,4,0,0,0,0,22,0,5177,1,1,9.0,2,440,1014,574,59,False,1,0,2,0.0419322848320007,69,FWL,Brighton,Crystal Palace,1,1,16587,2021,507841,0.0,0,0,0,0.0419322848320007,0.0419322848320007,0.0
3,0,0,5,0,10.6,160,224,1,0,1.5,4.4,2022-01-23,22,11,0,0,0,0,23,0,5763,3,1,0.0,1,577,110813,110236,59,True,0,0,0,0.0,21,Sub,Crystal Palace,Liverpool,1,3,16599,2021,510187,0.0738932341337204,0,1,0,0.0,0.0738932341337204,0.0
4,0,0,5,0,0.6,160,234,0,0,0.3,2.2,2022-02-09,10,15,0,0,0,0,24,0,6065,1,1,0.0,1,121,776,655,59,False,0,0,0,0.0,8,Sub,Norwich,Crystal Palace,1,1,16609,2021,512170,0.0,0,0,0,0.0,0.0,0.0
5,0,0,3,0,0.0,160,254,1,0,0.0,0.0,2022-02-19,5,6,0,0,0,0,26,0,6813,1,0,0.0,1,352,926,574,59,True,0,0,0,0.0,2,Sub,Crystal Palace,Chelsea,0,1,16629,2021,514216,0.0,0,0,0,0.0,0.0,0.0
6,0,0,8,0,16.8,160,315,0,0,2.4,4.8,2022-04-10,32,9,0,0,0,0,32,0,6182,1,2,2.0,1,-17,165,182,59,False,0,0,0,0.0,30,Sub,Leicester,Crystal Palace,2,1,16691,2021,525205,0.0365248434245586,0,1,0,0.0,0.0855700746178627,0.0490452349185943
7,0,0,11,1,22.4,160,336,0,0,5.5,15.0,2022-04-25,78,10,0,0,0,0,34,0,6405,0,0,18.0,3,106,287,181,59,True,0,0,1,0.060530949383974,79,MC,Crystal Palace,Leeds,0,0,16710,2021,529870,0.0537400916218757,0,1,0,0.060530949383974,0.3509364426136017,0.3509364426136017
8,0,2,29,0,17.1,160,346,1,1,8.9,36.6,2022-04-30,83,16,0,0,0,0,35,0,6786,2,1,35.0,9,297,476,179,59,False,0,1,2,0.0841321870684623,87,FWL,Southampton,Crystal Palace,1,2,16720,2021,530549,0.0261655263602733,0,1,1,0.0841321870684623,0.2581394910812378,0.174007311463356
9,0,0,15,1,44.1,160,356,0,0,10.0,9.6,2022-05-07,90,18,0,0,0,0,36,0,11125,0,1,46.0,3,3885,4556,671,59,True,0,0,3,0.1904239058494568,90,MC,Crystal Palace,Watford,1,0,16730,2021,532532,0.156111791729927,0,3,0,0.1904239058494568,0.5860397815704346,0.3795213103294372
10,0,0,13,0,23.3,160,361,1,0,5.9,12.4,2022-05-15,77,2,0,0,0,0,37,0,18431,1,1,23.0,2,3430,5542,2112,59,False,0,0,2,0.0796473622322082,79,MC,Aston Villa,Crystal Palace,1,1,16745,2021,536128,0.0499742068350315,0,2,0,0.0796473622322082,0.065337598323822,0.0
11,1,0,24,0,27.1,160,322,3,0,6.0,30.6,2022-05-19,90,8,0,0,0,0,37,0,18431,2,3,2.0,5,3430,5542,2112,59,False,0,0,0,0.0,90,MC,Everton,Crystal Palace,3,2,16704,2021,536794,0.5729465484619141,1,2,0,0.0,0.2137612402439117,0.2137612402439117
