assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,0,0,0.0,535,32,0,0,0.0,0.0,2021-09-11,0,3,0,0,0,0,4,0,53564,1,0,0.0,0,-19989,9307,29296,45,False,0,0,2,0.0738295242190361,26,Sub,Union Berlin,Augsburg,0,0,17546,2021,480203,0.0,0,0,0,0.0738295242190361,0.1289240568876266,0.0789560675621032
