,assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,2,32,0,56.2,696,256,1,1,17.2,43.0,2022-02-19,89,15,0,0,0,0,26,0,148277,1,3,73.0,9,105431,115173,9742,80,True,0,1,4,0.5833652019500732,90,FWL,Liverpool,Norwich,3,1,16631,2021,514242,0.4323266446590423,0,5,1,0.5833652019500732,1.199056625366211,0.1833647489547729
1,0,0,16,1,26.1,696,184,0,0,9.4,14.6,2022-02-23,84,10,0,0,0,0,26,0,148277,0,6,53.0,3,105431,115173,9742,80,True,0,0,4,0.242653876543045,87,FWL,Liverpool,Leeds,6,0,16559,2021,515351,0.1983391046524047,0,2,0,0.242653876543045,0.990685760974884,0.6713624596595764
2,0,0,7,1,17.7,696,274,0,0,8.0,1.0,2022-03-05,90,19,0,0,0,0,28,0,162734,0,1,61.0,3,18399,39800,21401,80,True,0,0,5,0.3905571103096008,90,FWL,Liverpool,West Ham,1,0,16649,2021,517765,0.0218999553471803,0,1,0,0.3905571103096008,0.6225132346153259,0.2394382655620575
3,0,0,24,1,24.1,696,283,0,1,11.3,40.4,2022-03-12,90,4,0,0,0,0,29,0,232171,2,0,48.0,8,60517,80314,19797,80,False,0,1,2,0.5413124561309814,90,FWL,Brighton,Liverpool,0,2,16658,2021,519109,0.2006122916936874,0,2,1,0.5413124561309814,0.7714309096336365,0.0295061506330966
4,0,0,5,0,1.3,696,261,0,0,0.6,4.6,2022-03-16,55,1,0,0,0,0,29,0,232171,2,0,0.0,1,60517,80314,19797,80,False,0,0,0,0.0,56,FWL,Arsenal,Liverpool,0,2,16636,2021,520775,0.0,0,0,0,0.0,0.0467126294970512,0.0467126294970512
5,0,0,6,0,1.1,696,316,0,0,0.3,2.2,2022-04-10,20,12,0,0,0,0,32,0,224237,2,2,0.0,1,-32578,12186,44764,80,False,0,0,0,0.0,18,Sub,Manchester City,Liverpool,2,2,16690,2021,525535,0.0,0,0,0,0.0,0.0599481835961341,0.0599481835961341
6,1,1,39,1,17.0,696,294,0,1,12.6,53.0,2022-04-19,69,13,0,0,0,0,33,0,194272,0,4,56.0,12,-28504,11907,40411,79,True,0,1,3,0.6905710101127625,71,FWL,Liverpool,Manchester United,4,0,16669,2021,527535,0.141562357544899,1,1,1,0.6905710101127625,1.5157581567764282,0.7276412844657898
7,1,0,15,0,16.0,696,338,0,0,7.7,21.6,2022-04-24,30,8,0,0,0,0,34,0,259640,0,2,39.0,4,58178,72067,13889,79,True,0,0,3,0.1466280370950698,25,Sub,Liverpool,Everton,2,0,16708,2021,529606,0.5418418049812317,1,1,0,0.1466280370950698,0.1025118753314018,0.0
8,0,0,11,1,30.8,696,345,0,0,11.8,15.6,2022-04-30,90,14,0,0,0,0,35,0,302841,1,0,72.0,3,43405,59691,16286,80,False,0,0,4,0.5639443397521973,90,FWR,Newcastle United,Liverpool,0,1,16721,2021,530129,0.1611603200435638,0,2,0,0.5639443397521973,0.7777789831161499,0.0526743493974208
9,0,3,34,0,20.5,696,358,1,1,12.2,45.4,2022-05-07,90,17,0,0,0,0,36,0,388420,1,1,56.0,10,66645,85779,19134,80,True,0,1,5,0.2452699542045593,90,FWL,Liverpool,Tottenham,1,1,16728,2021,533101,0.0605002790689468,0,1,1,0.2452699542045593,0.2056992799043655,0.0352091304957866
10,1,0,19,0,17.3,696,321,1,0,6.1,21.2,2022-05-10,71,2,0,0,0,0,36,0,388420,2,1,22.0,5,66645,85779,19134,80,False,0,0,1,0.0243628304451704,75,FWR,Aston Villa,Liverpool,1,2,16705,2021,534610,0.2864132523536682,1,1,0,0.0243628304451704,0.358527660369873,0.072114422917366
