assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,16,1,16.2,123,18,0,0,2.9,12.4,2021-08-22,90,1,0,0,0,0,2,0,384379,2,0,0.0,3,-12021,37172,49193,60,False,0,0,0,0.0,90,MC,Arsenal,Chelsea,0,2,16394,2021,477848,0.1108936369419097,0,1,0,0.0,1.130103349685669,1.0192097425460815
1,0,0,11,0,0.6,123,23,1,0,1.5,14.0,2021-08-28,86,11,0,0,0,0,3,0,362021,1,1,0.0,2,-39281,23312,62593,60,False,0,0,0,0.0,90,MC,Liverpool,Chelsea,1,1,16402,2021,479076,0.0,0,0,0,0.0,0.2359148859977722,0.2359148859977722
2,0,0,12,0,11.8,123,33,0,0,2.9,17.0,2021-09-11,45,2,0,0,0,0,4,0,364405,0,3,0.0,1,-24718,44010,68728,60,True,0,0,0,0.0,42,Sub,Chelsea,Aston Villa,3,0,16413,2021,480533,0.0204574987292289,0,1,0,0.0,0.1692291647195816,0.1692291647195816
3,0,0,11,1,16.0,123,48,0,0,2.7,9.2,2021-09-19,90,17,0,0,0,0,5,0,342433,3,0,2.0,3,-31602,23118,54720,59,False,0,0,0,0.0,90,MC,Tottenham,Chelsea,0,3,16425,2021,482936,0.0925561636686325,0,1,0,0.0,1.0259743928909302,1.0259743928909302
4,0,0,10,0,0.3,123,53,1,0,1.3,12.4,2021-09-25,75,12,0,0,0,0,6,0,326707,1,0,0.0,2,-22876,16837,39713,59,True,0,0,0,0.0,78,MC,Chelsea,Manchester City,0,1,16426,2021,484400,0.0,0,0,0,0.0,0.0339093320071697,0.0339093320071697
5,0,0,3,0,1.3,123,63,0,0,0.2,1.0,2021-10-02,17,16,0,0,0,0,7,0,319202,1,3,0.0,1,-12599,13105,25704,59,True,0,0,0,0.0,14,Sub,Chelsea,Southampton,3,1,16438,2021,486473,0.0,0,0,0,0.0,0.6552271246910095,0.6552271246910095
6,1,0,23,1,29.2,123,84,0,0,5.5,26.2,2021-10-23,63,15,0,0,0,0,9,0,310585,0,7,0.0,6,-1902,19267,21169,58,True,0,0,0,0.0,65,MC,Chelsea,Norwich,7,0,16459,2021,489669,0.1206212937831878,1,2,0,0.0,0.643930196762085,0.5233088731765747
7,0,2,29,1,7.8,123,96,0,1,6.7,41.6,2021-10-30,90,14,0,0,0,0,10,0,324233,3,0,18.0,10,9001,27169,18168,58,False,0,1,2,0.7810890674591064,90,MC,Newcastle United,Chelsea,0,3,16471,2021,492231,0.0,0,0,0,0.0199202075600624,0.468114286661148,0.4481940865516662
8,0,0,13,0,18.4,123,104,1,0,6.2,18.2,2021-11-06,90,5,0,0,0,0,11,0,382224,1,1,25.0,2,50935,60948,10013,58,True,0,0,2,0.0932397991418838,90,MC,Chelsea,Burnley,1,1,16479,2021,493971,0.0219505745917558,0,1,0,0.0932397991418838,1.1929694414138794,1.1734288930892944
9,0,0,24,1,30.5,123,113,0,0,4.5,14.2,2021-11-20,76,9,0,0,0,0,12,0,378416,3,0,0.0,3,-5099,19353,24452,58,False,0,0,0,0.0,79,MC,Leicester,Chelsea,0,3,16488,2021,495390,0.6045093536376953,0,2,0,0.0,1.3074893951416016,1.0117262601852417
10,0,2,26,0,15.2,123,125,1,1,7.6,41.4,2021-11-28,90,13,0,0,0,0,13,0,377099,1,1,19.0,8,-3443,19022,22465,58,True,1,1,1,0.7611688375473022,90,MC,Chelsea,Manchester United,1,1,16500,2021,498283,0.0250722896307706,0,1,0,0.0,0.2104418128728866,0.185369536280632
11,0,0,12,0,16.8,123,149,3,0,4.1,8.2,2021-12-04,90,19,0,0,0,0,15,0,400464,2,3,16.0,1,-7492,20105,27597,58,False,1,0,2,0.0867039039731025,90,MC,West Ham,Chelsea,3,2,16524,2021,499632,0.0588522739708423,0,1,0,0.0867039039731025,0.6145779490470886,0.4690217673778534
12,0,3,57,0,12.8,123,155,2,2,12.3,75.8,2021-12-11,90,10,0,0,0,0,16,0,359034,2,3,34.0,15,-40192,10098,50290,58,True,0,2,2,1.5223376750946045,90,MC,Chelsea,Leeds,3,2,16530,2021,501674,0.3120963871479034,0,1,0,0.0,0.4867758452892303,0.4867758452892303
13,0,0,14,0,22.5,123,168,1,0,7.4,18.8,2021-12-16,90,8,0,0,0,0,17,0,433809,1,1,33.0,1,63701,72828,9127,58,True,1,0,1,0.2920923233032226,90,MC,Chelsea,Everton,1,1,16543,2021,503334,0.3566390872001648,0,1,0,0.2920923233032226,1.1701171398162842,1.1701171398162842
14,0,3,55,0,13.7,123,181,1,2,12.3,75.2,2021-12-26,90,2,0,0,0,0,19,0,420563,3,1,34.0,15,-16755,17294,34049,58,False,0,2,2,1.5223376750946045,90,MC,Aston Villa,Chelsea,1,3,16556,2021,505167,0.2917229235172272,0,1,0,0.0,0.5519823431968689,0.5519823431968689
15,0,0,23,0,2.6,123,193,1,0,2.2,19.8,2021-12-29,90,4,0,0,0,0,20,0,558063,1,1,0.0,2,90437,95720,5283,59,True,0,0,0,0.0,90,MC,Chelsea,Brighton,1,1,16568,2021,505348,0.0,0,0,0,0.0,0.1226923316717147,0.1226923316717147
16,0,0,3,0,0.9,123,203,0,0,0.1,0.4,2022-01-02,20,11,0,0,0,0,21,0,510519,2,2,0.0,1,8507,44319,35812,59,True,0,0,0,0.0,15,Sub,Chelsea,Liverpool,2,2,16578,2021,505716,0.0,0,0,0,0.0,0.0228017382323741,0.0228017382323741
