assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,5,1,40.3,96,13,0,0,5.2,3.2,2021-08-21,76,7,0,0,0,0,2,0,100186,0,0,8.0,3,18310,28817,10507,55,False,0,0,3,0.1585439890623092,80,FW,Crystal Palace,Brentford,0,0,16389,2021,476979,0.2360602617263794,0,3,0,0.1585439890623092,0.1175906285643577,0.0
1,0,0,3,0,0.8,96,21,1,0,2.7,4.8,2021-08-28,79,2,0,0,0,0,3,0,91818,1,1,21.0,2,-8688,11690,20378,55,False,0,0,1,0.3187319934368133,81,FW,Aston Villa,Brentford,1,1,16399,2021,478961,0.0,0,0,0,0.3187319934368133,0.3954787254333496,0.076746754348278
2,0,0,-3,0,23.4,96,32,1,0,4.1,0.6,2021-09-11,90,4,0,0,0,0,4,0,74008,1,0,17.0,1,-19206,11331,30537,55,True,1,0,3,0.4222693741321563,90,FW,Brentford,Brighton,0,1,16408,2021,480409,0.0164660699665546,0,2,0,0.4222693741321563,0.6945443153381348,0.2659932374954223
3,0,0,21,1,16.1,96,50,0,1,9.0,36.0,2021-09-18,90,20,0,0,0,0,5,0,58393,2,0,38.0,8,-16263,2676,18939,55,False,0,1,3,1.0370527505874634,90,FW,Wolverhampton Wanderers,Brentford,0,2,16417,2021,481837,0.0261541455984115,0,1,1,1.0370527505874634,1.1019366979599,0.0387298502027988
4,0,0,6,0,22.8,96,52,3,0,6.0,7.2,2021-09-25,90,11,0,0,0,0,6,0,63867,3,3,30.0,2,3423,11994,8571,55,True,0,0,1,0.5210562944412231,90,FW,Brentford,Liverpool,3,3,16432,2021,484977,0.091404303908348,0,1,0,0.5210562944412231,0.6499948501586914,0.1289385557174682
5,0,1,23,0,6.4,96,69,1,1,9.3,38.4,2021-10-03,81,19,0,0,0,0,7,0,82390,2,1,48.0,8,17390,27645,10255,55,False,0,1,4,0.8247458338737488,87,FW,West Ham,Brentford,1,2,16444,2021,487066,0.0,0,0,1,0.8247458338737488,0.8956186771392822,0.3202754259109497
6,0,0,4,0,8.3,96,73,1,0,2.8,6.0,2021-10-16,90,6,0,0,0,0,8,0,213236,1,0,14.0,2,125917,150224,24307,55,True,0,0,2,0.152560755610466,90,FW,Brentford,Chelsea,0,1,16448,2021,488344,0.0,0,0,0,0.152560755610466,0.6032792925834656,0.5463746786117554
7,0,0,0,0,1.3,96,82,1,0,2.0,0.0,2021-10-24,56,9,0,0,0,0,9,0,361586,2,1,19.0,1,143734,155397,11663,56,True,0,0,3,0.153898000717163,59,FW,Brentford,Leicester,1,2,16457,2021,490453,0.0,0,0,0,0.153898000717163,0.153898000717163,0.0
8,0,0,10,0,39.8,96,102,2,0,7.7,11.2,2021-11-06,90,15,0,0,0,0,11,0,404282,2,1,26.0,2,49421,68157,18736,56,True,0,0,1,0.0531979911029338,90,FW,Brentford,Norwich,1,2,16477,2021,494002,0.395608901977539,0,3,0,0.0531979911029338,0.9414122104644777,0.4926053285598755
9,0,0,7,0,24.0,96,116,3,0,5.8,3.2,2021-11-20,90,14,0,0,0,0,12,0,375000,3,3,31.0,2,-28992,18712,47704,56,False,0,0,2,0.1063141897320747,90,FWR,Newcastle United,Brentford,3,3,16491,2021,495751,0.1460587084293365,0,2,0,0.1063141897320747,0.7567062973976135,0.5153197050094604
10,0,0,3,1,1.9,96,122,0,0,3.3,10.2,2021-11-28,90,8,0,0,0,0,13,0,340443,0,1,21.0,2,-34835,9274,44109,56,True,1,0,2,0.1997491121292114,90,FW,Brentford,Everton,1,0,16497,2021,497935,0.0,0,0,0,0.1997491121292114,0.1997491121292114,0.0
11,0,0,5,0,10.7,96,140,2,0,0.9,0.0,2021-12-02,90,17,0,0,0,0,14,0,302146,0,2,2.0,2,-38820,5804,44624,56,False,0,0,2,0.0266611296683549,90,FW,Tottenham,Brentford,2,0,16515,2021,499428,0.0,0,0,0,0.0266611296683549,0.1039536669850349,0.0911014825105667
12,1,0,16,0,11.8,96,143,2,0,7.3,21.2,2021-12-05,90,10,0,0,0,0,15,0,263480,2,2,40.0,5,-39244,6919,46163,55,False,0,0,4,0.2057089507579803,90,FW,Leeds,Brentford,2,2,16518,2021,500501,0.3393922746181488,1,1,0,0.2057089507579803,0.4901430904865265,0.0
13,0,2,20,0,2.3,96,152,1,1,6.9,36.0,2021-12-10,90,18,0,0,0,0,16,0,262899,1,2,31.0,9,-3671,24717,28388,55,True,0,1,3,0.8829869627952576,90,FW,Brentford,Watford,2,1,16527,2021,501322,0.0,0,0,0,0.1218180954456329,0.0807056128978729,0.0
14,0,0,-1,0,0.5,96,182,1,0,0.3,0.0,2021-12-26,40,4,0,0,0,0,19,0,165519,0,2,4.0,1,-1996,11663,13659,54,False,0,0,1,0.0268416423350572,40,FW,Brighton,Brentford,2,0,16557,2021,505197,0.0,0,0,0,0.0268416423350572,0.0268416423350572,0.0
15,1,0,15,0,21.4,96,176,4,0,8.9,26.8,2022-01-11,90,16,0,0,0,0,21,0,107991,1,4,41.0,5,-23003,1377,24380,53,False,0,0,1,0.3403032422065735,90,FW,Southampton,Brentford,4,1,16551,2021,507753,0.0979591012001037,1,1,0,0.3403032422065735,0.4382623434066772,0.0
16,0,0,6,0,1.9,96,214,2,0,1.3,5.2,2022-01-16,74,11,0,0,0,0,22,0,137707,0,3,6.0,2,2229,17367,15138,53,False,0,0,1,0.1035840362310409,76,FW,Liverpool,Brentford,3,0,16589,2021,508490,0.0,0,0,0,0.1035840362310409,0.2050639688968658,0.1014799326658248
17,0,0,9,0,26.5,96,162,3,0,4.1,10.2,2022-01-19,90,13,0,0,0,0,22,0,137707,3,1,4.0,2,2229,17367,15138,53,True,0,0,0,0.0,90,FW,Brentford,Manchester United,1,3,16537,2021,509194,0.0820592492818832,0,2,0,0.0,1.0706807374954224,1.0706807374954224
18,1,0,21,0,22.5,96,222,2,0,6.9,28.6,2022-01-22,90,20,0,0,0,0,23,0,108041,2,1,18.0,5,-5522,4469,9991,53,True,0,0,1,0.0736564472317695,90,FW,Brentford,Wolverhampton Wanderers,1,2,16597,2021,509792,0.0240036901086568,1,1,0,0.0736564472317695,0.1052837967872619,0.1052837967872619
19,0,0,3,0,0.3,96,238,1,0,0.3,1.0,2022-02-09,28,12,0,0,0,0,24,0,98794,0,2,2.0,1,-9199,3033,12232,53,False,0,0,0,0.0,26,Sub,Manchester City,Brentford,2,0,16615,2021,512223,0.0,0,0,0,0.0,0.0,0.0
