assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,2,0,0.3,12,24,2,0,0.4,3.4,2021-08-28,45,12,0,0,0,0,3,0,45705,0,5,0.0,1,-4833,2947,7780,45,False,0,0,0,0.0,41,Sub,Manchester City,Arsenal,5,0,16396,2021,478705,0.0,0,0,0,0.0,0.0,0.0
1,0,0,8,0,20.3,12,101,0,0,3.1,6.8,2021-11-07,4,18,0,0,0,0,11,0,28998,0,1,4.0,1,-1006,568,1574,45,True,0,0,0,0.0,1,Sub,Arsenal,Watford,1,0,16476,2021,494509,0.0509671941399574,0,2,0,0.0,0.029319005087018,0.0
2,0,0,3,0,0.5,12,114,0,0,0.1,0.6,2021-11-20,6,11,0,0,0,0,12,0,29094,0,4,0.0,1,-380,978,1358,44,False,0,0,0,0.0,5,Sub,Liverpool,Arsenal,4,0,16489,2021,495953,0.0,0,0,0,0.0,0.0,0.0
3,0,0,4,0,10.3,12,121,0,0,1.3,2.2,2021-11-27,5,14,0,0,0,0,13,0,30158,0,2,0.0,1,592,1818,1226,44,True,0,0,0,0.0,1,Sub,Arsenal,Newcastle United,2,0,16496,2021,497082,0.0287253726273775,0,1,0,0.0,0.0287253726273775,0.0
4,1,0,19,0,16.8,12,134,3,0,4.7,27.4,2021-12-02,90,13,0,0,0,0,14,0,30852,2,3,3.0,5,468,1373,905,44,False,0,0,1,0.0155661171302199,90,MC,Manchester United,Arsenal,3,2,16512,2021,499483,0.0145748984068632,1,1,0,0.0155661171302199,0.2758882045745849,0.2758882045745849
5,0,0,3,0,0.3,12,187,0,0,0.2,1.8,2021-12-26,15,15,0,0,0,0,19,0,32112,5,0,0.0,1,-1429,660,2089,44,False,0,0,0,0.0,13,Sub,Norwich,Arsenal,0,5,16562,2021,505090,0.0,0,0,0,0.0,0.0,0.0
6,0,0,3,0,0.8,12,201,1,0,0.3,2.2,2022-01-01,6,12,0,0,0,0,21,0,31224,2,1,0.0,1,-625,428,1053,44,True,0,0,0,0.0,4,Sub,Arsenal,Manchester City,1,2,16576,2021,505464,0.0,0,0,0,0.0,0.0,0.0
7,0,0,18,0,13.5,12,243,2,0,3.8,16.2,2022-04-20,90,6,0,0,0,0,33,0,27141,4,2,8.0,2,-92,149,241,44,False,0,0,1,0.0175913274288177,90,DMC,Chelsea,Arsenal,2,4,16618,2021,527932,0.036874521523714,0,1,0,0.0175913274288177,0.1951439380645752,0.1582694202661514
8,1,0,23,0,15.3,12,331,1,0,5.5,32.2,2022-04-23,90,13,0,0,0,0,34,0,27769,1,3,7.0,4,506,734,228,44,True,1,0,1,0.0204303562641143,90,DMC,Arsenal,Manchester United,3,1,16715,2021,528374,0.018489520996809,1,1,0,0.0204303562641143,0.5880056619644165,0.5490857362747192
9,0,0,15,0,12.9,12,349,1,0,2.5,11.4,2022-05-01,90,19,0,0,0,0,35,0,30797,2,1,1.0,2,2756,3170,414,44,False,0,0,1,0.0317020453512668,90,MC,West Ham,Arsenal,1,2,16717,2021,531339,0.1241440698504448,0,1,0,0.0317020453512668,0.2324148565530777,0.0765687525272369
10,0,0,14,0,18.4,12,351,1,0,3.6,17.6,2022-05-08,90,10,0,0,0,0,36,0,32892,1,2,0.0,2,1752,2669,917,44,True,0,0,0,0.0,90,MC,Arsenal,Leeds,2,1,16735,2021,533457,0.1089954748749733,0,1,0,0.0,0.984817922115326,0.984817922115326
11,0,0,15,0,2.8,12,218,3,0,1.7,12.0,2022-05-12,90,17,0,0,0,0,36,0,32892,0,3,2.0,2,1752,2669,917,44,False,0,0,0,0.0,90,DMC,Tottenham,Arsenal,3,0,16593,2021,535027,0.0,0,0,0,0.0,0.2130714505910873,0.2130714505910873
12,0,0,14,0,12.3,12,365,2,0,4.1,14.0,2022-05-16,90,14,0,0,0,0,37,0,33512,0,2,15.0,2,486,1733,1247,44,False,0,0,2,0.029511721804738,90,DMC,Newcastle United,Arsenal,2,0,16741,2021,536736,0.0129868201911449,0,1,0,0.029511721804738,0.191437155008316,0.16642726957798
