assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,2,0,6.3,131,18,0,0,1.8,0.0,2021-08-22,8,1,0,0,0,0,2,0,21629,2,0,12.0,1,-17422,840,18262,74,False,0,0,1,0.1108936369419097,6,Sub,Arsenal,Chelsea,0,2,16394,2021,477854,0.0,0,0,0,0.1108936369419097,0.5605913400650024,0.4496976733207702
1,0,0,11,1,24.7,131,33,0,0,6.4,18.8,2021-09-11,90,2,0,0,0,0,4,0,28303,0,3,20.0,3,-991,5794,6785,74,True,0,0,2,0.043840829282999,90,AMC,Chelsea,Aston Villa,3,0,16413,2021,480530,0.0668236538767814,0,2,0,0.043840829282999,0.3428637087345123,0.2321992069482803
2,0,0,1,0,15.1,131,84,0,0,2.8,3.8,2021-10-23,20,15,0,0,0,0,9,0,27556,0,7,9.0,1,114,2829,2715,73,True,0,0,3,0.0924225598573684,19,Sub,Chelsea,Norwich,7,0,16459,2021,489673,0.0247841291129589,0,1,0,0.0924225598573684,0.9221683144569396,0.8784313797950745
3,0,0,-7,1,24.1,131,96,0,0,7.0,1.0,2021-10-30,63,14,0,0,0,0,10,0,27094,3,0,45.0,2,-1346,1744,3090,73,False,1,0,5,0.781900942325592,67,AMC,Newcastle United,Chelsea,0,3,16471,2021,492232,0.0663979575037956,0,2,0,0.781900942325592,1.2360731363296509,0.4399282038211822
4,1,0,19,0,25.7,131,113,0,0,5.7,21.4,2021-11-20,28,9,0,0,0,0,12,0,32330,3,0,10.0,4,-3953,1851,5804,73,False,0,0,1,0.1269514411687851,25,Sub,Leicester,Chelsea,0,3,16488,2021,495394,0.8635908365249634,1,2,0,0.1269514411687851,0.9905422925949096,0.1380356252193451
5,0,0,13,0,37.3,131,125,1,0,11.5,12.4,2021-11-28,90,13,0,0,0,0,13,0,35644,1,1,65.0,2,2405,4644,2239,73,True,0,0,6,0.2955417335033417,90,AMC,Chelsea,Manchester United,1,1,16500,2021,498285,0.1714939028024673,0,2,0,0.2955417335033417,0.5059576034545898,0.237990528345108
6,0,1,22,0,1.5,131,135,0,1,7.7,41.0,2021-12-01,30,18,0,0,0,0,14,0,39335,2,1,34.0,6,3155,4904,1749,73,False,1,1,2,0.2283347994089126,24,Sub,Watford,Chelsea,1,2,16509,2021,499319,0.0,0,0,1,0.2283347994089126,0.2283347994089126,0.0
7,1,0,15,0,14.3,131,149,2,0,7.6,15.8,2021-12-04,63,19,0,0,0,0,15,0,44566,2,3,46.0,5,4511,7065,2554,73,False,0,0,3,0.3073696792125702,68,AMC,West Ham,Chelsea,3,2,16524,2021,499634,0.0542182847857475,1,1,0,0.3073696792125702,0.4174466729164123,0.0558586977422237
8,0,0,14,0,38.8,131,168,1,0,7.8,8.6,2021-12-16,90,8,0,0,0,0,17,0,44674,1,1,31.0,2,-5348,1647,6995,73,True,0,0,4,0.1971661746501922,90,AMC,Chelsea,Everton,1,1,16543,2021,503336,0.7877095937728882,0,3,0,0.1971661746501922,1.2747474908828735,0.5976923704147339
9,0,0,9,1,17.3,131,180,0,0,3.1,13.6,2021-12-19,64,20,0,0,0,0,18,0,50783,0,0,0.0,3,2533,5531,2998,73,False,0,0,0,0.0,69,AMC,Wolverhampton Wanderers,Chelsea,0,0,16555,2021,504017,0.0109539218246936,0,1,0,0.0,0.0109539218246936,0.0
10,0,0,4,1,9.3,131,215,0,0,1.2,0.0,2022-01-15,68,12,0,0,0,0,22,0,43038,0,1,4.0,3,2117,4808,2691,73,False,0,0,1,0.0378352887928485,70,AMC,Manchester City,Chelsea,1,0,16590,2021,507896,0.0,0,0,0,0.0378352887928485,0.0378352887928485,0.0
11,0,2,27,0,5.3,131,232,1,1,6.0,39.6,2022-01-18,79,4,0,0,0,0,22,0,43038,1,1,15.0,9,2117,4808,2691,73,False,0,1,2,0.0336384885013103,82,AMR,Brighton,Chelsea,1,1,16607,2021,508934,0.0,0,0,1,0.0336384885013103,0.2115601003170013,0.1975486874580383
