assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,8,0,16.5,22,18,2,0,3.5,9.0,2021-08-22,60,6,0,0,0,0,2,0,831796,2,0,9.0,2,-237110,17791,254901,64,True,0,0,1,0.0189865510910749,63,AML,Arsenal,Chelsea,0,2,16394,2021,477836,0.0349745340645313,0,1,0,0.0189865510910749,0.0349745340645313,0.0349745340645313
1,0,0,0,0,0.8,22,24,3,0,0.5,0.0,2021-08-28,45,12,0,0,0,0,3,0,642187,0,5,6.0,1,-209006,14222,223228,63,False,0,0,1,0.1168047785758972,49,MR,Manchester City,Arsenal,5,0,16396,2021,478700,0.0,0,0,0,0.1168047785758972,0.1168047785758972,0.0
2,0,0,18,1,51.3,22,31,0,0,16.9,14.0,2021-09-11,90,15,0,0,0,0,4,0,616623,0,1,104.0,3,-51837,108946,160783,63,True,0,0,6,0.4649410545825958,90,AML,Arsenal,Norwich,1,0,16407,2021,480274,0.2665140032768249,0,4,0,0.4649410545825958,0.814331591129303,0.0828765630722045
3,1,0,16,1,5.3,22,43,0,0,3.7,10.0,2021-09-18,90,5,0,0,0,0,5,0,593607,1,0,22.0,6,-32681,48357,81038,63,False,0,0,1,0.0692925974726677,90,ML,Burnley,Arsenal,0,1,16419,2021,482081,0.0,0,0,0,0.0692925974726677,0.3227475583553314,0.2534549534320831
4,1,3,46,0,35.1,22,51,1,1,13.1,64.2,2021-09-26,86,17,0,0,0,0,6,0,562604,1,3,32.0,13,-36332,21099,57431,62,True,0,1,2,0.5719717144966125,89,AMR,Arsenal,Tottenham,3,1,16434,2021,485620,0.5790807008743286,1,3,1,0.5719717144966125,1.1510523557662964,0.0252043474465608
5,0,0,10,1,13.9,22,61,0,0,4.8,8.6,2021-10-02,89,4,0,0,0,0,7,0,911549,0,0,25.0,3,314079,345717,31638,63,False,0,0,1,0.1033243685960769,90,AMR,Brighton,Arsenal,0,0,16436,2021,486710,0.04211151227355,0,1,0,0.1033243685960769,0.1638393551111221,0.0184034761041402
6,0,0,1,0,11.6,22,71,0,0,1.3,0.0,2021-10-18,45,7,0,0,0,0,8,0,1109344,2,2,2.0,0,189791,255342,65551,64,True,1,0,0,0.0,49,AML,Arsenal,Crystal Palace,2,2,16446,2021,489368,0.0399854220449924,0,1,0,0.0,0.0559981390833854,0.016012717038393
7,0,0,5,0,41.7,22,81,1,0,9.6,8.6,2021-10-22,90,2,0,0,0,0,9,0,868342,1,3,46.0,2,-226433,28544,254977,64,True,0,0,4,0.7022055387496948,90,MR,Arsenal,Aston Villa,3,1,16456,2021,489548,0.4003841578960418,0,3,0,0.7022055387496948,1.1185592412948608,0.4325827360153198
8,1,0,19,1,41.1,22,93,0,0,9.3,23.6,2021-10-30,84,9,0,0,0,0,10,0,819749,2,0,28.0,6,-64022,36467,100489,63,False,0,0,2,0.1809278428554535,87,MR,Leicester,Arsenal,0,2,16468,2021,491927,0.1822712421417236,1,3,0,0.1809278428554535,0.2430249750614166,0.0
9,0,0,8,1,39.1,22,101,0,0,5.8,12.8,2021-11-07,90,18,0,0,0,0,11,0,863989,0,1,6.0,3,32806,63802,30996,63,True,0,0,0,0.0,90,MR,Arsenal,Watford,1,0,16476,2021,494502,0.1411192566156387,0,2,0,0.0,0.1219763830304145,0.1219763830304145
10,0,0,0,0,8.8,22,114,4,0,5.0,2.8,2021-11-20,90,11,0,0,0,0,12,0,798776,0,4,38.0,2,-65777,20080,85857,63,False,0,0,2,0.1587189733982086,90,MR,Liverpool,Arsenal,4,0,16489,2021,495947,0.0,0,0,0,0.1587189733982086,0.1783526241779327,0.0970602482557296
11,0,0,29,1,25.3,22,121,0,1,10.4,39.0,2021-11-27,63,14,0,0,0,0,13,0,822570,0,2,40.0,8,16366,54606,38240,63,True,0,1,3,0.5703360438346863,68,MR,Arsenal,Newcastle United,2,0,16496,2021,497075,0.3825887143611908,0,2,1,0.5703360438346863,1.0026966333389282,0.2679982185363769
12,0,0,2,0,1.6,22,134,0,0,2.2,0.6,2021-12-02,20,13,0,0,0,0,14,0,744627,2,3,20.0,1,-76391,12985,89376,63,False,0,0,1,0.0268190782517194,16,Sub,Manchester United,Arsenal,3,2,16512,2021,499489,0.0,0,0,0,0.0268190782517194,0.0268190782517194,0.0
13,0,0,19,0,19.8,22,142,2,0,5.0,17.6,2021-12-06,90,8,0,0,0,0,15,0,721565,1,2,13.0,2,-26131,22655,48786,62,False,0,0,1,0.0179104432463645,90,AMR,Everton,Arsenal,2,1,16517,2021,501158,0.4847561120986938,0,1,0,0.0179104432463645,0.6396408081054688,0.621730387210846
