assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,5,0,1.6,582,49,1,0,1.0,4.6,2021-09-19,67,13,0,0,0,0,5,0,4470,2,1,4.0,2,364,1277,913,60,True,0,0,1,0.0925900265574455,70,ML,West Ham,Manchester United,1,2,16424,2021,482614,0.0,0,0,0,0.0925900265574455,0.1119721233844757,0.019382094964385
1,0,0,2,0,1.2,582,56,0,0,0.1,0.0,2021-09-25,12,10,0,0,0,0,6,0,5107,2,1,0.0,1,244,1085,841,60,False,0,0,0,0.0,8,Sub,Leeds,West Ham,1,2,16429,2021,484752,0.0,0,0,0,0.0,0.3025804758071899,0.3025804758071899
2,0,0,5,0,0.7,582,91,0,0,0.3,2.0,2021-10-31,1,2,0,0,0,0,10,0,3611,4,1,0.0,1,-458,64,522,58,False,0,0,0,0.0,1,Sub,Aston Villa,West Ham,1,4,16466,2021,493203,0.0,0,0,0,0.0,0.0,0.0
3,0,0,2,0,2.0,582,120,0,0,0.3,1.2,2021-11-20,19,20,0,0,0,0,12,0,3261,0,1,0.0,1,-247,79,326,57,False,0,0,0,0.0,19,Sub,Wolverhampton Wanderers,West Ham,1,0,16495,2021,495782,0.0,0,0,0,0.0,0.0,0.0
4,0,0,8,0,31.6,582,154,0,0,5.0,10.6,2021-12-12,20,5,0,0,0,0,16,0,3252,0,0,8.0,1,-65,64,129,57,False,0,0,0,0.0,17,Sub,Burnley,West Ham,0,0,16529,2021,502243,0.1493490934371948,0,3,0,0.0,0.1493490934371948,0.1069655641913414
5,0,0,7,0,0.8,582,189,1,0,1.7,6.8,2021-12-26,45,16,0,0,0,0,19,0,3386,3,2,9.0,1,21,88,67,57,True,0,0,1,0.0416828393936157,48,AMR,West Ham,Southampton,2,3,16564,2021,505125,0.0,0,0,0,0.0416828393936157,0.0416828393936157,0.0
6,0,0,18,0,1.3,582,200,0,1,5.3,33.0,2021-12-28,5,18,0,0,0,0,20,0,3392,4,1,19.0,6,10,52,42,57,False,0,1,1,0.5406209230422974,3,Sub,Watford,West Ham,1,4,16569,2021,505311,0.0,0,0,1,0.5406209230422974,0.5406209230422974,0.0
7,0,0,3,0,0.8,582,204,2,0,0.4,1.0,2022-01-01,19,7,0,0,0,0,21,0,3823,3,2,2.0,1,307,429,122,57,False,0,0,0,0.0,14,Sub,Crystal Palace,West Ham,2,3,16579,2021,505533,0.0,0,0,0,0.0,0.0,0.0
8,0,0,11,1,17.4,582,179,0,0,3.6,4.6,2022-01-12,77,15,0,0,0,0,21,0,3823,0,2,14.0,3,307,429,122,57,True,0,0,1,0.0239797625690698,81,AML,West Ham,Norwich,2,0,16554,2021,507767,0.0602541491389274,0,1,0,0.0239797625690698,0.4126854836940765,0.4126854836940765
9,0,0,4,0,1.3,582,219,3,0,0.7,1.8,2022-01-16,60,10,0,0,0,0,22,0,4021,3,2,4.0,2,110,404,294,57,True,0,0,0,0.0,65,AML,West Ham,Leeds,2,3,16594,2021,508448,0.0,0,0,0,0.0,0.0975954532623291,0.0975954532623291
