,assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,16,1,3.1,365,17,0,0,3.7,14.2,2021-08-22,90,20,0,0,0,0,2,0,214795,1,0,20.0,2,-6971,16099,23070,50,False,1,0,1,0.1584671139717102,90,MC,Wolverhampton Wanderers,Tottenham,0,1,16393,2021,477577,0.0,0,0,0,0.1584671139717102,0.6115057468414307,0.4530386328697204
1,0,0,18,1,21.4,365,27,0,0,5.8,27.8,2021-08-29,90,18,0,0,0,0,3,0,201443,0,1,9.0,3,-17736,12119,29855,50,True,0,0,1,0.0413852520287036,90,DMC,Tottenham,Watford,1,0,16404,2021,479396,0.0663247853517532,0,1,0,0.0413852520287036,0.1983833760023117,0.1320585906505584
2,0,0,17,0,13.2,365,34,3,0,3.8,22.8,2021-09-11,90,7,0,0,0,0,4,0,196405,0,3,2.0,2,-12372,26204,38576,50,False,0,0,0,0.0,90,MC,Crystal Palace,Tottenham,3,0,16406,2021,480039,0.0491358935832977,0,1,0,0.0,0.0491358935832977,0.0
3,0,0,14,0,2.5,365,48,3,0,1.9,16.0,2021-09-19,90,6,0,0,0,0,5,0,181584,3,0,0.0,2,-16812,11215,28027,50,True,0,0,0,0.0,90,MC,Tottenham,Chelsea,0,3,16425,2021,482920,0.0,0,0,0,0.0,0.4413247406482696,0.4413247406482696
4,0,0,18,0,8.3,365,51,3,0,3.1,23.0,2021-09-26,90,1,0,0,0,0,6,0,172155,1,3,0.0,2,-11669,7900,19569,49,False,0,0,0,0.0,90,MC,Arsenal,Tottenham,3,1,16434,2021,485632,0.0,0,0,0,0.0,0.3515907824039459,0.3515907824039459
5,0,3,39,0,3.8,365,68,1,1,5.9,48.6,2021-10-03,90,2,0,0,0,0,7,0,162049,1,2,7.0,10,-11301,4953,16254,49,True,0,1,1,0.0689531564712524,90,DMC,Tottenham,Aston Villa,2,1,16443,2021,487024,0.0,0,0,1,0.0689531564712524,1.085385799407959,1.0164326429367063
6,1,0,25,0,22.6,365,77,2,0,7.6,46.2,2021-10-17,90,14,0,0,0,0,8,0,193711,3,2,7.0,5,25829,36549,10720,49,False,0,0,1,0.0148568637669086,90,DMC,Newcastle United,Tottenham,2,3,16452,2021,489082,0.2942201793193817,1,1,0,0.0148568637669086,1.1848269701004028,0.8757498860359192
7,0,0,17,0,5.0,365,90,1,0,3.2,19.8,2021-10-24,90,19,0,0,0,0,9,0,227217,0,1,7.0,2,30099,42854,12755,49,False,0,0,1,0.0116684082895517,90,DMC,West Ham,Tottenham,1,0,16465,2021,490522,0.0,0,0,0,0.0116684082895517,0.0614000931382179,0.0497316867113113
8,0,0,9,0,5.3,365,98,3,0,2.3,15.2,2021-10-30,90,13,0,0,0,0,10,0,243163,3,0,2.0,2,12741,37656,24915,49,True,0,0,0,0.0,90,DMC,Tottenham,Manchester United,0,3,16473,2021,492537,0.0,0,0,0,0.0,0.0488872826099395,0.0488872826099395
9,0,0,13,1,3.4,365,106,0,0,1.9,15.2,2021-11-07,90,8,0,0,0,0,11,0,244278,0,0,0.0,3,162,19327,19165,49,False,0,0,0,0.0,90,MC,Everton,Tottenham,0,0,16481,2021,494605,0.0,0,0,0,0.0,0.1505004167556762,0.1505004167556762
10,0,3,30,0,3.6,365,118,1,1,7.3,44.0,2021-11-21,90,10,0,0,0,0,12,0,259548,1,2,25.0,10,12670,31345,18675,49,True,0,1,2,0.3701788783073425,90,MC,Tottenham,Leeds,2,1,16493,2021,496603,0.0,0,0,1,0.3701788783073425,1.1099448204040527,0.7592217922210693
