,assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,7,0,2.3,207,20,4,0,2.0,13.8,2021-08-23,90,19,0,0,0,0,2,0,412582,1,4,4.0,-1,119239,139339,20100,55,False,1,0,1,0.070219337940216,90,DR,West Ham,Leicester,4,1,16395,2021,478207,0.0,0,0,0,0.070219337940216,0.1477896273136139,0.1477896273136139
1,1,0,18,0,10.3,207,26,0,0,2.8,18.0,2021-08-28,10,15,0,0,0,0,3,0,434559,2,1,0.0,4,10504,73078,62574,55,False,0,0,0,0.0,10,DR,Norwich,Leicester,1,2,16398,2021,478873,0.3676449060440063,1,1,0,0.0,0.3676449060440063,0.0
2,0,0,12,0,25.3,207,42,2,0,5.4,20.4,2021-09-19,90,4,0,0,0,0,5,0,300111,1,2,8.0,1,-14401,26135,40536,55,False,0,0,0,0.0,90,DR,Brighton,Leicester,2,1,16423,2021,482593,0.0777707323431968,0,2,0,0.0,0.6688382625579834,0.6402162909507751
3,0,0,7,0,12.8,207,57,2,0,2.2,6.8,2021-09-25,45,5,0,0,0,0,6,0,320118,2,2,2.0,0,11581,36537,24956,55,True,0,0,0,0.0,50,DR,Leicester,Burnley,2,2,16430,2021,484672,0.1555024981498718,0,1,0,0.0,0.6955374479293823,0.6955374479293823
4,0,0,13,0,2.1,207,75,2,0,3.2,12.2,2021-10-16,90,13,0,0,0,0,8,0,256420,2,4,18.0,1,-34320,3783,38103,54,True,0,0,2,0.1704909801483154,90,MR,Leicester,Manchester United,4,2,16450,2021,488103,0.0,0,0,0,0.1704909801483154,0.7513295412063599,0.5808385610580444
5,0,0,16,0,12.8,207,82,1,0,3.9,24.0,2021-10-24,90,3,0,0,0,0,9,0,253004,2,1,2.0,2,-5602,7732,13334,54,False,0,0,0,0.0,90,MR,Brentford,Leicester,1,2,16457,2021,490462,0.0273990165442228,0,1,0,0.0,0.0669453889131546,0.0395463742315769
6,0,0,14,0,0.4,207,107,1,0,2.4,23.8,2021-11-07,90,10,0,0,0,0,11,0,203608,1,1,0.0,2,-29239,181,29420,54,False,0,0,0,0.0,90,DR,Leeds,Leicester,1,1,16482,2021,494627,0.0,0,0,0,0.0,0.184880793094635,0.184880793094635
7,0,0,23,0,12.7,207,245,2,1,10.6,56.4,2022-02-13,90,19,0,0,0,0,25,0,131985,2,2,37.0,6,20,399,379,52,True,1,1,2,0.1445433795452118,90,DR,Leicester,West Ham,2,2,16620,2021,513483,0.0419502928853035,0,1,1,0.1445433795452118,0.3505412340164184,0.3048170208930969
8,0,0,11,0,15.8,207,260,2,0,6.0,24.8,2022-02-20,90,20,0,0,0,0,26,0,133684,1,2,19.0,0,1412,2209,797,52,False,1,0,2,0.0529616624116897,90,DR,Wolverhampton Wanderers,Leicester,2,1,16635,2021,514970,0.0173776075243949,0,1,0,0.0529616624116897,0.2183494418859481,0.1889330744743347
9,0,0,8,0,11.6,207,213,0,0,4.0,8.4,2022-03-01,45,5,0,0,0,0,27,0,142124,2,0,20.0,1,3968,5029,1061,52,False,0,0,2,0.1068113520741462,48,DR,Burnley,Leicester,0,2,16588,2021,517081,0.0300923064351081,0,1,0,0.1068113520741462,0.0987993627786636,0.0687070488929748
10,0,0,13,0,1.9,207,281,2,0,1.0,5.6,2022-03-13,60,1,0,0,0,0,29,0,133028,0,2,2.0,1,-2241,107,2348,52,False,0,0,0,0.0,62,DR,Arsenal,Leicester,2,0,16656,2021,520346,0.0,0,0,0,0.0,0.0,0.0
11,0,0,9,0,2.6,207,172,1,0,1.5,4.6,2022-04-20,90,8,0,0,0,0,33,0,152962,1,1,8.0,2,3974,7085,3111,52,False,0,0,1,0.0332221873104572,90,DR,Everton,Leicester,1,1,16547,2021,527872,0.0,0,0,0,0.0332221873104572,0.1919527947902679,0.1587305963039398
