,assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,12,0,56.7,234,23,1,0,8.8,17.8,2021-08-28,85,6,0,0,0,0,3,0,83990,1,1,13.0,2,4152,15815,11663,70,True,0,0,1,0.0150820910930633,90,DL,Liverpool,Chelsea,1,1,16402,2021,479059,0.1587252467870712,0,4,0,0.0150820910930633,0.1749985069036483,0.0505110770463943
1,0,1,30,1,46.8,234,36,0,0,7.0,16.8,2021-09-12,90,10,0,0,0,0,4,0,112283,3,0,6.0,7,16840,44854,28014,70,False,0,0,0,0.0,90,DL,Leeds,Liverpool,0,3,16414,2021,481192,0.2693529427051544,0,4,0,0.0,2.0381455421447754,1.9718822240829468
2,1,0,19,0,25.0,234,52,3,0,6.1,27.0,2021-09-25,90,3,0,0,0,0,6,0,137296,3,3,9.0,3,4063,19838,15775,70,False,1,0,1,0.0365477949380874,90,DL,Brentford,Liverpool,3,3,16432,2021,484986,0.0184983126819133,1,1,0,0.0365477949380874,0.7817466855049133,0.7267006039619446
3,0,0,16,0,1.4,234,66,2,0,2.2,21.0,2021-10-03,90,12,0,0,0,0,7,0,160663,2,2,0.0,1,20285,34776,14491,70,True,0,0,0,0.0,90,DL,Liverpool,Manchester City,2,2,16441,2021,487411,0.0,0,0,0,0.0,0.3344335854053497,0.3344335854053497
4,0,0,24,1,17.5,234,80,0,0,3.4,12.2,2021-10-16,63,18,0,0,0,0,8,0,181078,5,0,4.0,6,15383,29222,13839,70,False,0,0,0,0.0,65,DL,Watford,Liverpool,0,5,16455,2021,487850,0.0633082166314125,0,1,0,0.0,0.1073888465762138,0.1073888465762138
5,0,0,27,1,9.0,234,88,0,0,3.3,19.8,2021-10-24,90,13,0,0,0,0,9,0,176006,5,0,4.0,6,-5217,7381,12598,70,False,0,0,0,0.0,90,DL,Manchester United,Liverpool,0,5,16463,2021,490855,0.0,0,0,0,0.0,1.7567239999771118,1.7567239999771118
6,0,0,12,0,12.6,234,94,2,0,3.0,11.8,2021-10-30,90,4,0,0,0,0,10,0,193788,2,2,6.0,0,12095,23724,11629,70,True,1,0,0,0.0,90,DL,Liverpool,Brighton,2,2,16469,2021,492270,0.0,0,0,0,0.0,0.5556854009628296,0.5556854009628296
7,0,0,17,0,21.9,234,110,3,0,4.9,8.8,2021-11-07,90,19,0,0,0,0,11,0,184242,2,3,18.0,1,-9984,6708,16692,70,False,0,0,0,0.0,90,DL,West Ham,Liverpool,3,2,16485,2021,494957,0.3188220858573913,0,1,0,0.0,0.5175378918647766,0.1987157762050628
8,1,3,45,1,53.0,234,128,0,0,9.4,37.0,2021-11-27,90,16,0,0,0,0,13,0,144176,0,4,4.0,12,-13575,6178,19753,70,True,0,0,0,0.0,90,DL,Liverpool,Southampton,4,0,16503,2021,497405,1.4019232988357544,1,4,0,0.0,1.7165112495422363,1.5612252950668335
9,2,0,35,0,36.7,234,132,1,0,9.2,51.6,2021-12-01,90,8,0,0,0,0,14,0,159141,4,1,4.0,7,12930,16473,3543,70,False,1,0,0,0.0,90,DL,Everton,Liverpool,1,4,16507,2021,499364,0.4097406268119812,2,3,0,0.0,0.4974163770675659,0.4974163770675659
