assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,9,1,10.4,261,16,0,0,3.4,5.6,2021-08-21,90,15,0,0,0,0,2,0,87321,0,5,18.0,3,-11546,5839,17385,70,True,0,0,1,0.0385807231068611,90,MC,Manchester City,Norwich,5,0,16387,2021,476908,0.0,0,0,0,0.0385807231068611,0.7689629793167114,0.7303822636604309
1,1,0,14,0,3.9,261,24,0,0,3.1,5.8,2021-08-28,57,1,0,0,0,0,3,0,83477,0,5,21.0,4,-7514,3105,10619,70,True,0,0,1,0.1137407645583152,61,MC,Manchester City,Arsenal,5,0,16396,2021,478686,0.0,0,0,0,0.1137407645583152,0.5047374367713928,0.3909966945648193
2,0,2,35,1,44.3,261,37,0,1,17.2,53.4,2021-09-11,90,9,0,0,0,0,4,0,84024,1,0,74.0,10,-4423,6202,10625,69,False,0,1,4,1.0203205347061155,90,MC,Leicester,Manchester City,0,1,16409,2021,480393,0.5472720265388489,0,3,1,1.0203205347061155,1.7435134649276731,0.1759209185838699
3,0,0,12,1,14.3,261,45,0,0,2.7,4.6,2021-09-18,71,16,0,0,0,0,5,0,122313,0,0,8.0,3,28503,40085,11582,69,True,0,0,0,0.0,74,MC,Manchester City,Southampton,0,0,16421,2021,482121,0.0488369204103946,0,1,0,0.0,0.4955883920192718,0.4955883920192718
4,0,0,16,1,16.0,261,53,0,0,4.0,21.6,2021-09-25,90,6,0,0,0,0,6,0,122371,1,0,2.0,3,-922,15568,16490,69,False,0,0,0,0.0,90,MC,Chelsea,Manchester City,0,1,16426,2021,484412,0.0324891209602355,0,1,0,0.0,0.0887266248464584,0.0562375001609325
5,0,0,18,0,18.3,261,66,2,0,3.6,15.6,2021-10-03,90,11,0,0,0,0,7,0,136295,2,2,2.0,1,10490,22766,12276,69,False,1,0,0,0.0,90,MC,Liverpool,Manchester City,2,2,16441,2021,487426,0.3645058870315552,0,1,0,0.0,0.57833331823349,0.2138274610042572
6,0,3,32,1,39.3,261,76,0,1,14.5,40.6,2021-10-16,90,5,0,0,0,0,8,0,212677,0,2,65.0,11,68980,83842,14862,69,True,0,1,3,1.1402686834335327,90,MC,Manchester City,Burnley,2,0,16451,2021,488133,0.2569831311702728,0,3,1,1.1402686834335327,1.7536020278930664,0.520976185798645
7,1,0,29,0,41.0,261,83,1,0,11.0,30.6,2021-10-23,90,4,0,0,0,0,9,0,410146,4,1,38.0,5,184294,200215,15921,70,False,0,0,1,0.0753687918186187,90,MC,Brighton,Manchester City,1,4,16458,2021,490225,1.103569507598877,1,3,0,0.0753687918186187,2.0379438400268555,0.8590056300163269
8,0,0,7,0,7.0,261,95,2,0,2.6,5.0,2021-10-30,90,7,0,0,0,0,10,0,511544,2,0,14.0,1,97621,132777,35156,71,True,1,0,0,0.0,90,MC,Manchester City,Crystal Palace,0,2,16470,2021,492244,0.0,0,0,0,0.0,0.2600308060646057,0.2600308060646057
9,0,1,29,1,19.4,261,108,0,1,10.0,39.2,2021-11-06,90,13,0,0,0,0,11,0,481092,2,0,41.0,8,-27600,34948,62548,71,False,1,1,2,0.4680855870246887,90,FW,Manchester United,Manchester City,0,2,16483,2021,493717,0.0222787037491798,0,1,1,0.4680855870246887,0.9191234111785888,0.8244801163673401
