,assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,9,0,0.0,121,23,0,0,3.1,30.8,2021-08-28,45,11,0,0,0,0,3,0,173055,1,1,0.0,1,-42841,3013,45854,54,False,0,0,0,0.0,38,Sub,Liverpool,Chelsea,1,1,16402,2021,479080,0.0,0,0,0,0.0,0.121657870709896,0.121657870709896
1,0,0,30,1,10.3,121,33,0,0,5.3,43.0,2021-09-11,90,2,0,0,0,0,4,0,162043,0,3,0.0,6,-20552,6950,27502,54,True,0,0,0,0.0,90,DC,Chelsea,Aston Villa,3,0,16413,2021,480522,0.0771390870213508,0,1,0,0.0,0.7289738059043884,0.7289738059043884
2,0,3,46,1,10.7,121,48,0,1,12.4,57.2,2021-09-19,90,17,0,0,0,0,5,0,167213,3,0,56.0,15,-1776,8520,10296,54,False,0,1,2,0.0790877789258956,90,DC,Tottenham,Chelsea,0,3,16425,2021,482930,0.0581389218568801,0,1,1,0.0790877789258956,1.763614058494568,1.763614058494568
3,0,0,11,0,0.3,121,53,1,0,1.9,18.2,2021-09-25,61,12,0,0,0,0,6,0,229045,1,0,0.0,2,46108,55978,9870,54,True,0,0,0,0.0,62,Sub,Chelsea,Manchester City,0,1,16426,2021,484403,0.0,0,0,0,0.0,0.0066493903286755,0.0066493903286755
4,0,0,14,0,11.7,121,63,1,0,3.2,20.4,2021-10-02,90,16,0,0,0,0,7,0,340865,1,3,0.0,1,98251,115109,16858,54,True,1,0,0,0.0,90,DC,Chelsea,Southampton,3,1,16438,2021,486463,0.016146371141076,0,1,0,0.0,1.5566781759262085,1.5566781759262085
5,0,0,30,1,11.9,121,84,0,0,3.6,24.2,2021-10-23,90,15,0,0,0,0,9,0,314146,0,7,0.0,6,-3566,17713,21279,55,True,0,0,0,0.0,90,DC,Chelsea,Norwich,7,0,16459,2021,489663,0.0298660099506378,0,1,0,0.0,1.355004906654358,1.325138807296753
6,0,0,28,1,5.2,121,96,0,0,2.9,24.0,2021-10-30,90,14,0,0,0,0,10,0,319298,3,0,0.0,6,419,14870,14451,55,False,0,0,0,0.0,90,DC,Newcastle United,Chelsea,0,3,16471,2021,492225,0.0,0,0,0,0.0,0.0494384244084358,0.0494384244084358
7,0,0,15,0,1.6,121,104,1,0,6.5,17.6,2021-11-06,90,5,0,0,0,0,11,0,333825,1,1,46.0,2,10633,21355,10722,55,True,0,0,4,0.1945626735687255,90,DC,Chelsea,Burnley,1,1,16479,2021,493966,0.0,0,0,0,0.1945626735687255,0.921180546283722,0.921180546283722
8,0,0,29,1,1.4,121,113,0,0,2.1,19.8,2021-11-20,90,9,0,0,0,0,12,0,329966,3,0,0.0,6,-6717,10821,17538,55,False,0,0,0,0.0,90,DC,Leicester,Chelsea,0,3,16488,2021,495384,0.0,0,0,0,0.0,1.1694538593292236,1.1694538593292236
9,1,3,29,0,1.6,121,125,1,0,4.0,18.8,2021-11-28,90,13,0,0,0,0,13,0,336183,1,1,20.0,8,2902,17178,14276,55,True,0,0,1,0.0554569587111473,90,DC,Chelsea,Manchester United,1,1,16500,2021,498278,0.0,0,0,0,0.0554569587111473,0.1758526265621185,0.1758526265621185
10,0,0,7,0,0.6,121,135,0,0,0.9,8.6,2021-12-01,45,18,0,0,0,0,14,0,387958,2,1,0.0,1,47278,53234,5956,55,False,0,0,0,0.0,38,Sub,Watford,Chelsea,1,2,16509,2021,499318,0.0,0,0,0,0.0,0.0967701524496078,0.0967701524496078
11,0,1,26,0,1.3,121,149,3,1,7.3,52.2,2021-12-04,90,19,0,0,0,0,15,0,417737,2,3,19.0,8,26778,44357,17579,55,False,0,1,1,0.2863629758358001,90,DC,West Ham,Chelsea,3,2,16524,2021,499627,0.0,0,0,1,0.2863629758358001,0.364643931388855,0.364643931388855
12,0,0,12,0,2.9,121,155,2,0,3.3,26.4,2021-12-11,90,10,0,0,0,0,16,0,549043,2,3,4.0,1,113245,124465,11220,56,True,0,0,1,0.1138652935624122,90,DC,Chelsea,Leeds,3,2,16530,2021,501669,0.0,0,0,0,0.1138652935624122,0.1138652935624122,0.0
13,0,0,21,0,6.5,121,168,1,0,6.2,38.8,2021-12-16,90,8,0,0,0,0,17,0,564796,1,1,17.0,2,20948,44871,23923,56,True,0,0,1,0.0389137081801891,90,DC,Chelsea,Everton,1,1,16543,2021,503329,0.0,0,0,0,0.0389137081801891,1.0021908283233645,1.0021908283233645
14,0,2,33,1,2.4,121,180,0,0,3.8,33.2,2021-12-19,90,20,0,0,0,0,18,0,589360,0,0,2.0,8,11077,27869,16792,56,False,0,0,0,0.0,90,DC,Wolverhampton Wanderers,Chelsea,0,0,16555,2021,504010,0.0,0,0,0,0.0,0.450395792722702,0.450395792722702
15,0,0,13,0,1.6,121,181,1,0,2.5,23.4,2021-12-26,51,2,0,0,0,0,19,0,599126,3,1,0.0,1,9728,28858,19130,56,False,0,0,0,0.0,53,DC,Aston Villa,Chelsea,1,3,16556,2021,505161,0.0,0,0,0,0.0,0.0,0.0
16,0,0,14,0,1.0,121,203,2,0,2.1,19.6,2022-01-02,90,11,0,0,0,0,21,0,421908,2,2,0.0,1,-79499,818,80317,56,True,0,0,0,0.0,90,DC,Chelsea,Liverpool,2,2,16578,2021,505706,0.0,0,0,0,0.0,0.4914704859256744,0.4914704859256744
17,0,0,15,0,0.4,121,215,1,0,1.0,9.2,2022-01-15,90,12,0,0,0,0,22,0,439853,0,1,0.0,2,-7103,27016,34119,56,False,0,0,0,0.0,90,DC,Manchester City,Chelsea,1,0,16590,2021,507889,0.0,0,0,0,0.0,0.1296616047620773,0.1296616047620773
18,0,0,20,0,1.6,121,232,1,0,3.5,33.0,2022-01-18,90,4,0,0,0,0,22,0,439853,1,1,0.0,2,-7103,27016,34119,56,False,0,0,0,0.0,90,DC,Brighton,Chelsea,1,1,16607,2021,508929,0.0,0,0,0,0.0,0.2393854409456253,0.2393854409456253
19,0,2,30,1,0.5,121,223,0,1,6.2,36.8,2022-01-23,90,17,0,0,0,0,23,0,433314,0,2,25.0,13,-311,12966,13277,56,True,1,1,3,0.103762999176979,90,DC,Chelsea,Tottenham,2,0,16598,2021,510547,0.0,0,0,1,0.103762999176979,0.4860080182552337,0.4860080182552337
20,0,2,29,1,1.3,121,254,0,0,2.4,22.8,2022-02-19,90,7,0,0,0,0,26,0,461010,1,0,0.0,8,22368,34487,12119,56,False,0,0,0,0.0,90,DC,Crystal Palace,Chelsea,0,1,16629,2021,514220,0.0,0,0,0,0.0,0.167285069823265,0.167285069823265
21,0,0,28,1,1.6,121,272,0,0,2.7,25.0,2022-03-05,90,5,0,0,0,0,28,0,777736,4,0,0.0,6,234961,261680,26719,56,False,0,0,0,0.0,90,DC,Burnley,Chelsea,0,4,16647,2021,517535,0.0,0,0,0,0.0,0.5599852800369263,0.5599852800369263
22,0,0,17,0,5.3,121,297,1,0,3.6,30.6,2022-03-10,90,15,0,0,0,0,28,0,777736,3,1,0.0,2,234961,261680,26719,56,False,0,0,0,0.0,90,DC,Norwich,Chelsea,1,3,16672,2021,518982,0.0,0,0,0,0.0,0.7147004008293152,0.7147004008293152
23,0,0,15,0,12.0,121,303,4,0,2.4,11.6,2022-04-02,90,3,0,0,0,0,31,0,726822,4,1,0.0,0,4809,28064,23255,57,True,0,0,0,0.0,90,DC,Chelsea,Brentford,1,4,16683,2021,522777,0.0142558943480253,0,1,0,0.0,0.1349970251321792,0.1207411289215087
24,0,0,26,1,0.8,121,319,0,0,1.9,18.0,2022-04-09,62,16,0,0,0,0,32,0,699453,6,0,0.0,6,-27511,10275,37786,57,False,0,0,0,0.0,65,DC,Southampton,Chelsea,0,6,16687,2021,524618,0.0,0,0,0,0.0,1.384178876876831,1.384178876876831
25,0,0,13,0,1.3,121,243,2,0,1.6,15.0,2022-04-20,45,1,0,0,0,0,33,0,680580,4,2,0.0,0,-12802,12822,25624,56,True,0,0,0,0.0,42,Sub,Chelsea,Arsenal,2,4,16618,2021,527924,0.0,0,0,0,0.0,0.0432508885860443,0.0432508885860443
26,0,1,27,1,2.4,121,335,0,0,3.6,25.4,2022-04-24,90,19,0,0,0,0,34,0,731373,0,1,8.0,7,39656,65218,25562,56,True,0,0,1,0.0407684706151485,90,DC,Chelsea,West Ham,1,0,16711,2021,529351,0.0,0,0,0,0.0407684706151485,0.5325828194618225,0.491814374923706
27,0,0,14,0,1.4,121,364,1,0,1.9,17.8,2022-04-28,90,13,0,0,0,0,34,0,731373,1,1,0.0,2,39656,65218,25562,56,False,0,0,0,0.0,90,DC,Manchester United,Chelsea,1,1,16742,2021,530002,0.0,0,0,0,0.0,1.312475323677063,1.312475323677063
