scoreline,scoreline_odds,contest,Outcome
4-1,45/1,Wolves v West Ham,Wolves Win
4-2,60/1,Wolves v West Ham,Wolves Win
4-3,100/1,Wolves v West Ham,Wolves Win
5-0,125/1,Wolves v West Ham,Wolves Win
5-1,100/1,Wolves v West Ham,Wolves Win
5-2,125/1,Wolves v West Ham,Wolves Win
6-0,200/1,Wolves v West Ham,Wolves Win
6-1,200/1,Wolves v West Ham,Wolves Win
6-2,200/1,Wolves v West Ham,Wolves Win
7-0,250/1,Wolves v West Ham,Wolves Win
7-1,250/1,Wolves v West Ham,Wolves Win
8-0,250/1,Wolves v West Ham,Wolves Win
9-0,250/1,Wolves v West Ham,Wolves Win
10-0,250/1,Wolves v West Ham,Wolves Win
0-0,14/1,Wolves v West Ham,Draw
1-1,6/1,Wolves v West Ham,Draw
2-2,12/1,Wolves v West Ham,Draw
3-3,45/1,Wolves v West Ham,Draw
4-4,150/1,Wolves v West Ham,Draw
1-0,10/1,Wolves v West Ham,West Ham Win
2-0,14/1,Wolves v West Ham,West Ham Win
2-1,10/1,Wolves v West Ham,West Ham Win
3-0,33/1,Wolves v West Ham,West Ham Win
3-1,20/1,Wolves v West Ham,West Ham Win
3-2,28/1,Wolves v West Ham,West Ham Win
4-0,70/1,Wolves v West Ham,West Ham Win
4-1,55/1,Wolves v West Ham,West Ham Win
4-2,66/1,Wolves v West Ham,West Ham Win
4-3,100/1,Wolves v West Ham,West Ham Win
5-0,150/1,Wolves v West Ham,West Ham Win
5-1,125/1,Wolves v West Ham,West Ham Win
5-2,150/1,Wolves v West Ham,West Ham Win
6-0,200/1,Wolves v West Ham,West Ham Win
6-1,200/1,Wolves v West Ham,West Ham Win
6-2,200/1,Wolves v West Ham,West Ham Win
7-0,250/1,Wolves v West Ham,West Ham Win
7-1,250/1,Wolves v West Ham,West Ham Win
8-0,250/1,Wolves v West Ham,West Ham Win
9-0,250/1,Wolves v West Ham,West Ham Win
10-0,250/1,Wolves v West Ham,West Ham Win
1-0,14/1,Brighton v Arsenal,Brighton Win
2-0,28/1,Brighton v Arsenal,Brighton Win
2-1,16/1,Brighton v Arsenal,Brighton Win
3-0,70/1,Brighton v Arsenal,Brighton Win
3-1,45/1,Brighton v Arsenal,Brighton Win
3-2,45/1,Brighton v Arsenal,Brighton Win
4-0,150/1,Brighton v Arsenal,Brighton Win
4-1,125/1,Brighton v Arsenal,Brighton Win
4-2,125/1,Brighton v Arsenal,Brighton Win
4-3,150/1,Brighton v Arsenal,Brighton Win
5-0,250/1,Brighton v Arsenal,Brighton Win
5-1,200/1,Brighton v Arsenal,Brighton Win
5-2,200/1,Brighton v Arsenal,Brighton Win
6-0,250/1,Brighton v Arsenal,Brighton Win
6-1,250/1,Brighton v Arsenal,Brighton Win
6-2,250/1,Brighton v Arsenal,Brighton Win
7-0,250/1,Brighton v Arsenal,Brighton Win
7-1,250/1,Brighton v Arsenal,Brighton Win
8-0,250/1,Brighton v Arsenal,Brighton Win
9-0,250/1,Brighton v Arsenal,Brighton Win
0-0,14/1,Brighton v Arsenal,Draw
1-1,7/1,Brighton v Arsenal,Draw
2-2,16/1,Brighton v Arsenal,Draw
3-3,60/1,Brighton v Arsenal,Draw
4-4,200/1,Brighton v Arsenal,Draw
1-0,15/2,Brighton v Arsenal,Arsenal Win
2-0,15/2,Brighton v Arsenal,Arsenal Win
2-1,8/1,Brighton v Arsenal,Arsenal Win
3-0,12/1,Brighton v Arsenal,Arsenal Win
3-1,12/1,Brighton v Arsenal,Arsenal Win
3-2,25/1,Brighton v Arsenal,Arsenal Win
4-0,25/1,Brighton v Arsenal,Arsenal Win
4-1,25/1,Brighton v Arsenal,Arsenal Win
4-2,45/1,Brighton v Arsenal,Arsenal Win
4-3,100/1,Brighton v Arsenal,Arsenal Win
5-0,55/1,Brighton v Arsenal,Arsenal Win
5-1,55/1,Brighton v Arsenal,Arsenal Win
5-2,90/1,Brighton v Arsenal,Arsenal Win
6-0,125/1,Brighton v Arsenal,Arsenal Win
6-1,125/1,Brighton v Arsenal,Arsenal Win
6-2,150/1,Brighton v Arsenal,Arsenal Win
7-0,200/1,Brighton v Arsenal,Arsenal Win
7-1,200/1,Brighton v Arsenal,Arsenal Win
8-0,250/1,Brighton v Arsenal,Arsenal Win
9-0,250/1,Brighton v Arsenal,Arsenal Win
10-0,250/1,Brighton v Arsenal,Arsenal Win
1-0,25/1,Man Utd v Liverpool,Man Utd Win
2-0,35/1,Man Utd v Liverpool,Man Utd Win
2-1,16/1,Man Utd v Liverpool,Man Utd Win
3-0,70/1,Man Utd v Liverpool,Man Utd Win
3-1,33/1,Man Utd v Liverpool,Man Utd Win
3-2,28/1,Man Utd v Liverpool,Man Utd Win
4-0,125/1,Man Utd v Liverpool,Man Utd Win
4-1,80/1,Man Utd v Liverpool,Man Utd Win
4-2,66/1,Man Utd v Liverpool,Man Utd Win
4-3,80/1,Man Utd v Liverpool,Man Utd Win
5-0,200/1,Man Utd v Liverpool,Man Utd Win
5-1,150/1,Man Utd v Liverpool,Man Utd Win
5-2,150/1,Man Utd v Liverpool,Man Utd Win
6-0,250/1,Man Utd v Liverpool,Man Utd Win
6-1,200/1,Man Utd v Liverpool,Man Utd Win
6-2,200/1,Man Utd v Liverpool,Man Utd Win
7-0,250/1,Man Utd v Liverpool,Man Utd Win
7-1,250/1,Man Utd v Liverpool,Man Utd Win
8-0,250/1,Man Utd v Liverpool,Man Utd Win
9-0,250/1,Man Utd v Liverpool,Man Utd Win
10-0,250/1,Man Utd v Liverpool,Man Utd Win
0-0,28/1,Man Utd v Liverpool,Draw
1-1,9/1,Man Utd v Liverpool,Draw
2-2,11/1,Man Utd v Liverpool,Draw
3-3,28/1,Man Utd v Liverpool,Draw
4-4,100/1,Man Utd v Liverpool,Draw
1-0,14/1,Man Utd v Liverpool,Liverpool Win
2-0,12/1,Man Utd v Liverpool,Liverpool Win
2-1,17/2,Man Utd v Liverpool,Liverpool Win
3-0,14/1,Man Utd v Liverpool,Liverpool Win
3-1,11/1,Man Utd v Liverpool,Liverpool Win
3-2,16/1,Man Utd v Liverpool,Liverpool Win
4-0,25/1,Man Utd v Liverpool,Liverpool Win
4-1,18/1,Man Utd v Liverpool,Liverpool Win
4-2,25/1,Man Utd v Liverpool,Liverpool Win
4-3,50/1,Man Utd v Liverpool,Liverpool Win
5-0,45/1,Man Utd v Liverpool,Liverpool Win
5-1,35/1,Man Utd v Liverpool,Liverpool Win
5-2,50/1,Man Utd v Liverpool,Liverpool Win
6-0,90/1,Man Utd v Liverpool,Liverpool Win
6-1,70/1,Man Utd v Liverpool,Liverpool Win
6-2,90/1,Man Utd v Liverpool,Liverpool Win
7-0,150/1,Man Utd v Liverpool,Liverpool Win
7-1,125/1,Man Utd v Liverpool,Liverpool Win
8-0,200/1,Man Utd v Liverpool,Liverpool Win
9-0,250/1,Man Utd v Liverpool,Liverpool Win
10-0,250/1,Man Utd v Liverpool,Liverpool Win
1-0,28/1,Sheffield Utd v Chelsea,Sheffield Utd Win
2-0,50/1,Sheffield Utd v Chelsea,Sheffield Utd Win
2-1,22/1,Sheffield Utd v Chelsea,Sheffield Utd Win
3-0,100/1,Sheffield Utd v Chelsea,Sheffield Utd Win
3-1,55/1,Sheffield Utd v Chelsea,Sheffield Utd Win
3-2,50/1,Sheffield Utd v Chelsea,Sheffield Utd Win
4-0,200/1,Sheffield Utd v Chelsea,Sheffield Utd Win
4-1,125/1,Sheffield Utd v Chelsea,Sheffield Utd Win
4-2,125/1,Sheffield Utd v Chelsea,Sheffield Utd Win
4-3,125/1,Sheffield Utd v Chelsea,Sheffield Utd Win
5-0,200/1,Sheffield Utd v Chelsea,Sheffield Utd Win
5-1,200/1,Sheffield Utd v Chelsea,Sheffield Utd Win
5-2,200/1,Sheffield Utd v Chelsea,Sheffield Utd Win
6-0,200/1,Sheffield Utd v Chelsea,Sheffield Utd Win
6-1,200/1,Sheffield Utd v Chelsea,Sheffield Utd Win
6-2,200/1,Sheffield Utd v Chelsea,Sheffield Utd Win
7-0,200/1,Sheffield Utd v Chelsea,Sheffield Utd Win
7-1,200/1,Sheffield Utd v Chelsea,Sheffield Utd Win
8-0,200/1,Sheffield Utd v Chelsea,Sheffield Utd Win
9-0,200/1,Sheffield Utd v Chelsea,Sheffield Utd Win
0-0,25/1,Sheffield Utd v Chelsea,Draw
1-1,10/1,Sheffield Utd v Chelsea,Draw
2-2,16/1,Sheffield Utd v Chelsea,Draw
3-3,50/1,Sheffield Utd v Chelsea,Draw
4-4,150/1,Sheffield Utd v Chelsea,Draw
1-0,10/1,Sheffield Utd v Chelsea,Chelsea Win
2-0,8/1,Sheffield Utd v Chelsea,Chelsea Win
2-1,15/2,Sheffield Utd v Chelsea,Chelsea Win
3-0,10/1,Sheffield Utd v Chelsea,Chelsea Win
3-1,10/1,Sheffield Utd v Chelsea,Chelsea Win
3-2,20/1,Sheffield Utd v Chelsea,Chelsea Win
4-0,16/1,Sheffield Utd v Chelsea,Chelsea Win
4-1,16/1,Sheffield Utd v Chelsea,Chelsea Win
4-2,33/1,Sheffield Utd v Chelsea,Chelsea Win
4-3,70/1,Sheffield Utd v Chelsea,Chelsea Win
5-0,33/1,Sheffield Utd v Chelsea,Chelsea Win
5-1,33/1,Sheffield Utd v Chelsea,Chelsea Win
5-2,55/1,Sheffield Utd v Chelsea,Chelsea Win
6-0,66/1,Sheffield Utd v Chelsea,Chelsea Win
6-1,66/1,Sheffield Utd v Chelsea,Chelsea Win
6-2,100/1,Sheffield Utd v Chelsea,Chelsea Win
7-0,125/1,Sheffield Utd v Chelsea,Chelsea Win
7-1,125/1,Sheffield Utd v Chelsea,Chelsea Win
8-0,200/1,Sheffield Utd v Chelsea,Chelsea Win
9-0,200/1,Sheffield Utd v Chelsea,Chelsea Win
10-0,200/1,Sheffield Utd v Chelsea,Chelsea Win
1-0,10/1,Tottenham v Nottingham Forest,Tottenham Win
2-0,8/1,Tottenham v Nottingham Forest,Tottenham Win
2-1,8/1,Tottenham v Nottingham Forest,Tottenham Win
3-0,10/1,Tottenham v Nottingham Forest,Tottenham Win
3-1,10/1,Tottenham v Nottingham Forest,Tottenham Win
3-2,20/1,Tottenham v Nottingham Forest,Tottenham Win
4-0,16/1,Tottenham v Nottingham Forest,Tottenham Win
4-1,16/1,Tottenham v Nottingham Forest,Tottenham Win
4-2,33/1,Tottenham v Nottingham Forest,Tottenham Win
4-3,70/1,Tottenham v Nottingham Forest,Tottenham Win
5-0,33/1,Tottenham v Nottingham Forest,Tottenham Win
5-1,33/1,Tottenham v Nottingham Forest,Tottenham Win
5-2,55/1,Tottenham v Nottingham Forest,Tottenham Win
6-0,65/1,Tottenham v Nottingham Forest,Tottenham Win
6-1,65/1,Tottenham v Nottingham Forest,Tottenham Win
6-2,100/1,Tottenham v Nottingham Forest,Tottenham Win
7-0,125/1,Tottenham v Nottingham Forest,Tottenham Win
7-1,125/1,Tottenham v Nottingham Forest,Tottenham Win
8-0,200/1,Tottenham v Nottingham Forest,Tottenham Win
9-0,200/1,Tottenham v Nottingham Forest,Tottenham Win
10-0,200/1,Tottenham v Nottingham Forest,Tottenham Win
0-0,25/1,Tottenham v Nottingham Forest,Draw
1-1,10/1,Tottenham v Nottingham Forest,Draw
2-2,16/1,Tottenham v Nottingham Forest,Draw
3-3,50/1,Tottenham v Nottingham Forest,Draw
4-4,150/1,Tottenham v Nottingham Forest,Draw
1-0,25/1,Tottenham v Nottingham Forest,Nottingham Forest Win
2-0,45/1,Tottenham v Nottingham Forest,Nottingham Forest Win
2-1,20/1,Tottenham v Nottingham Forest,Nottingham Forest Win
3-0,100/1,Tottenham v Nottingham Forest,Nottingham Forest Win
3-1,55/1,Tottenham v Nottingham Forest,Nottingham Forest Win
3-2,45/1,Tottenham v Nottingham Forest,Nottingham Forest Win
4-0,200/1,Tottenham v Nottingham Forest,Nottingham Forest Win
4-1,125/1,Tottenham v Nottingham Forest,Nottingham Forest Win
4-2,125/1,Tottenham v Nottingham Forest,Nottingham Forest Win
4-3,125/1,Tottenham v Nottingham Forest,Nottingham Forest Win
5-0,200/1,Tottenham v Nottingham Forest,Nottingham Forest Win
5-1,200/1,Tottenham v Nottingham Forest,Nottingham Forest Win
5-2,200/1,Tottenham v Nottingham Forest,Nottingham Forest Win
6-0,200/1,Tottenham v Nottingham Forest,Nottingham Forest Win
6-1,200/1,Tottenham v Nottingham Forest,Nottingham Forest Win
6-2,200/1,Tottenham v Nottingham Forest,Nottingham Forest Win
7-0,200/1,Tottenham v Nottingham Forest,Nottingham Forest Win
7-1,200/1,Tottenham v Nottingham Forest,Nottingham Forest Win
8-0,250/1,Tottenham v Nottingham Forest,Nottingham Forest Win
